Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-05-03 00:00:00-04:00,19.319365126283145,19.497015138456135,18.25346844163737,18.404470443725586,8052800,0.0,0.0
2007-05-04 00:00:00-04:00,18.875244987027664,18.96407000815883,18.386709912100788,18.635417938232422,5437300,0.0,0.0
2007-05-07 00:00:00-04:00,18.830832798777546,18.910775146148108,17.9425860006125,18.084705352783203,2646300,0.0,0.0
2007-05-08 00:00:00-04:00,17.764939044030605,17.764939044030605,17.14316549981089,17.43628692626953,4166100,0.0,0.0
2007-05-09 00:00:00-04:00,17.54287279074295,17.942584494033287,17.436282438466804,17.57840347290039,7541100,0.0,0.0
2007-05-10 00:00:00-04:00,17.578399276530043,17.756047562319967,17.3652186228689,17.498456954956055,3170600,0.0,0.0
2007-05-11 00:00:00-04:00,17.507338913657602,17.58728123972693,16.974392332123223,17.143157958984375,3539400,0.0,0.0
2007-05-14 00:00:00-04:00,17.009926542761725,17.223105579749763,16.65462814778166,16.778982162475586,1924800,0.0,0.0
2007-05-15 00:00:00-04:00,16.565803904109963,16.743453957048057,16.121680465961187,16.166093826293945,3438700,0.0,0.0
2007-05-16 00:00:00-04:00,16.041739387401456,16.41480317288505,16.006210390506,16.290449142456055,2607600,0.0,0.0
2007-05-17 00:00:00-04:00,16.699039570986763,17.542874729315947,16.583568229607284,16.894454956054688,8979000,0.0,0.0
2007-05-18 00:00:00-04:00,17.29416364096211,17.311928982598353,16.468095585231698,17.15204429626465,6562200,0.0,0.0
2007-05-21 00:00:00-04:00,17.054338028624205,17.1786920296654,16.87668800354004,16.87668800354004,2077700,0.0,0.0
2007-05-22 00:00:00-04:00,16.965516013270154,17.347462448739776,16.87669098503593,17.303049087524414,4014700,0.0,0.0
2007-05-23 00:00:00-04:00,17.320813374515915,17.498463420138226,16.965514977467688,17.063220977783203,2387100,0.0,0.0
2007-05-24 00:00:00-04:00,17.063220632363436,17.169810996418338,16.743452928591456,16.894454956054688,2362000,0.0,0.0
2007-05-25 00:00:00-04:00,16.894455662862377,16.921101984343625,16.60133426719363,16.663511276245117,895000,0.0,0.0
2007-05-29 00:00:00-04:00,16.79674790900732,17.05434031042454,16.74345357202999,16.956632614135742,2918800,0.0,0.0
2007-05-30 00:00:00-04:00,16.92109995998696,17.009924974089543,16.707920942658504,16.858922958374023,2829300,0.0,0.0
2007-05-31 00:00:00-04:00,17.0099217992817,17.125394804321527,16.903333157609765,16.921096801757812,3435200,0.0,0.0
