Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1998-03-23 00:00:00-05:00,13.42310905456543,13.42310905456543,13.42310905456543,13.42310905456543,1073,0.0,0.0
1998-03-24 00:00:00-05:00,13.609537572461496,13.93579387664795,13.609537572461496,13.93579387664795,116711,0.0,0.0
1998-03-25 00:00:00-05:00,14.122234949014917,14.145538330078125,13.982410085267556,14.145538330078125,27891,0.0,0.0
1998-03-26 00:00:00-05:00,14.052319562724307,14.075624465942381,13.91249624657239,14.075624465942383,76163,0.0,0.0
1998-03-27 00:00:00-05:00,14.02901586564951,14.02901586564951,13.562934595587963,13.749367713928223,847444,0.0,0.0
1998-03-30 00:00:00-05:00,13.562936550720528,13.726064789889064,13.329896644990994,13.399809837341309,384890,0.0,0.0
1998-03-31 00:00:00-05:00,13.469718550886984,13.586238478206663,13.236678696247626,13.35319709777832,644701,0.0,0.0
1998-04-01 00:00:00-05:00,13.050251332476494,13.096859629064316,12.58417141817758,13.003643035888672,1004918,0.0,0.0
1998-04-02 00:00:00-05:00,13.003638264920585,13.656151126167172,13.003638264920585,13.609542846679688,1046539,0.0,0.0
1998-04-03 00:00:00-05:00,13.562933018353739,13.889189411719718,13.32989317331773,13.8192777633667,766990,0.0,0.0
1998-04-06 00:00:00-04:00,13.772668804747525,13.865885348444957,13.42310905456543,13.42310905456543,417715,0.0,0.0
1998-04-07 00:00:00-04:00,13.516323967341522,13.516323967341522,12.863811291771391,13.166764259338379,1516388,0.0,0.0
1998-04-08 00:00:00-04:00,13.166766086628982,13.236677732774254,12.887116450470153,13.120156288146973,602007,0.0,0.0
1998-04-09 00:00:00-04:00,13.143459568852963,13.446411015368474,12.863811492919922,12.863811492919922,711209,0.0,0.0
1998-04-13 00:00:00-04:00,12.67738170695607,12.91042232513428,12.584165917421483,12.910422325134277,1257864,0.0,0.0
1998-04-14 00:00:00-04:00,12.957027855592417,13.516324000067073,12.957027855592417,13.493019104003906,1577532,0.0,0.0
1998-04-15 00:00:00-04:00,13.889191974068213,13.889191974068213,13.609543803276308,13.865888595581055,596858,0.0,0.0
1998-04-16 00:00:00-04:00,13.859353331364307,13.859353331364307,13.089388917924634,13.136052131652832,422864,0.020975,0.0
1998-04-17 00:00:00-04:00,13.136055575945287,13.182721857184363,12.76273983859231,12.83273696899414,788444,0.0,0.0
1998-04-20 00:00:00-04:00,12.809406483663254,12.83273809869889,12.482754707336426,12.482754707336426,577120,0.0,0.0
1998-04-21 00:00:00-04:00,12.52941633571948,12.669409818598014,11.852781295776367,11.852781295776367,825346,0.0,0.0
1998-04-22 00:00:00-04:00,11.852782129850334,12.132769879128846,11.852782129850334,12.062772750854492,1218817,0.0,0.0
1998-04-23 00:00:00-04:00,11.8994454641431,11.992774963378904,11.759452742927115,11.992774963378906,976169,0.0,0.0
1998-04-24 00:00:00-04:00,11.946110405271032,12.179432614544927,11.946110405271032,12.132768630981445,862676,0.0,0.0
1998-04-27 00:00:00-04:00,12.06277150990798,12.179432614544927,11.946110405271032,12.132768630981445,861818,0.0,0.0
1998-04-28 00:00:00-04:00,12.156102506838248,12.599415398150407,12.13277089261674,12.436089515686035,305509,0.0,0.0
1998-04-29 00:00:00-04:00,12.529420693218405,12.529420693218405,12.272766012651187,12.366095542907715,948279,0.0,0.0
1998-04-30 00:00:00-04:00,12.342760004184935,12.412757138310113,11.946112632751465,11.946112632751465,1989240,0.0,0.0
1998-05-01 00:00:00-04:00,11.946113755308593,12.50608706183497,11.946113755308593,12.459423065185547,940341,0.0,0.0
1998-05-04 00:00:00-04:00,12.7860689163208,12.856065264843187,12.692740197018043,12.7860689163208,462340,0.0,0.0
1998-05-05 00:00:00-04:00,12.7860689163208,12.7860689163208,12.692740197018043,12.7860689163208,227844,0.0,0.0
1998-05-06 00:00:00-04:00,12.78606899231755,12.879398475993762,12.319424629211426,12.319424629211426,743605,0.0,0.0
1998-05-07 00:00:00-04:00,12.132770893266304,12.272763633878725,11.899447112849042,11.946112632751465,869542,0.0,0.0
1998-05-08 00:00:00-04:00,11.94611330874878,12.226100333455243,11.94611330874878,12.03944206237793,607156,0.0,0.0
1998-05-11 00:00:00-04:00,12.039440048574402,12.109436411133416,11.759453070700578,11.806117057800293,1053834,0.0,0.0
1998-05-12 00:00:00-04:00,11.782784891490943,11.87611362511585,11.386136054992676,11.386136054992676,1263871,0.0,0.0
1998-05-13 00:00:00-04:00,11.479464539405937,12.412754084751379,11.479464539405937,12.296092987060547,2205070,0.0,0.0
1998-05-14 00:00:00-04:00,12.202763781874754,12.272760132209575,11.899443717694693,12.226096153259277,356141,0.0,0.0
1998-05-15 00:00:00-04:00,12.226095634075445,12.506081787343808,12.062769805138196,12.389421463012695,380599,0.0,0.0
1998-05-18 00:00:00-04:00,12.482750926820597,12.69274074527693,12.436086183244184,12.506082534790039,539146,0.0,0.0
1998-05-19 00:00:00-04:00,12.552751080081322,12.692744589390106,12.459422328481796,12.482754707336426,433805,0.0,0.0
1998-05-20 00:00:00-04:00,12.576083511088505,13.22938630263239,12.576083511088505,13.2060546875,652424,0.0,0.0
1998-05-21 00:00:00-04:00,13.182721857184363,13.182721857184363,12.78607221539292,12.83273696899414,607370,0.0,0.0
1998-05-22 00:00:00-04:00,12.879400357013694,12.879400357013694,12.66940975189209,12.66940975189209,535284,0.0,0.0
1998-05-26 00:00:00-04:00,12.786068212747871,12.832732951740818,12.576078414916992,12.576078414916992,1083870,0.0,0.0
1998-05-27 00:00:00-04:00,12.576081447454525,12.9960619082071,12.52941669720906,12.856067657470703,570040,0.0,0.0
1998-05-28 00:00:00-04:00,12.762738920798643,12.949397157961634,12.739407309494784,12.856067657470703,552233,0.0,0.0
1998-05-29 00:00:00-04:00,12.879403974101836,13.0660614934993,12.879403974101836,12.972733497619629,1080008,0.0,0.0
1998-06-01 00:00:00-04:00,12.786071660474633,13.252717648596441,12.739407672717569,12.996062278747559,758623,0.0,0.0
1998-06-02 00:00:00-04:00,13.019391839769064,13.066056583993916,12.692740921651419,12.762737274169922,502030,0.0,0.0
1998-06-03 00:00:00-04:00,12.64607694124534,12.879399134732054,12.64607694124534,12.762737274169922,761627,0.0,0.0
1998-06-04 00:00:00-04:00,12.62274975239743,13.0427303314209,12.529420225623934,13.042730331420898,895501,0.0,0.0
1998-06-05 00:00:00-04:00,12.996062746484567,13.136055478613088,12.996062746484567,13.066059112548828,871472,0.0,0.0
1998-06-08 00:00:00-04:00,13.066059619626639,13.112724374693096,12.48275400039068,12.529417991638184,915239,0.0,0.0
1998-06-09 00:00:00-04:00,12.179433159360858,12.34275825486722,12.10943603515625,12.10943603515625,1026587,0.0,0.0
1998-06-10 00:00:00-04:00,12.132767247271778,12.272759945815261,11.922776671819074,11.969441413879395,1434647,0.0,0.0
1998-06-11 00:00:00-04:00,11.992774778654903,12.109435887083874,11.80611654687724,11.852781295776367,797241,0.0,0.0
1998-06-12 00:00:00-04:00,11.992776625015948,12.086105373363884,11.78278675027835,11.946112632751465,916526,0.0,0.0
1998-06-15 00:00:00-04:00,11.852783316200336,11.922780451480733,11.619461059570312,11.619461059570312,642126,0.0,0.0
