Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1978-12-29 00:00:00-05:00,0.0,0.07905994355678557,0.07360756936824718,0.07905994355678558,654224,0.0,0.0
1979-01-02 00:00:00-05:00,0.07905994355678557,0.07905994355678557,0.07905994355678557,0.07905994355678558,0,0.0,0.0
1979-01-03 00:00:00-05:00,0.0,0.08451230324278097,0.08178657293319702,0.08178657293319702,168832,0.0,0.0
1979-01-04 00:00:00-05:00,0.0,0.08451231569051741,0.08178658497946326,0.08451231569051743,177274,0.0,0.0
1979-01-05 00:00:00-05:00,0.0,0.08996470272541048,0.08451232185559886,0.08996470272541046,333443,0.0,0.0
1979-01-08 00:00:00-05:00,0.0,0.08996470272541048,0.08723897181551721,0.08996470272541046,299677,0.0,0.0
1979-01-09 00:00:00-05:00,0.0,0.08996469819118699,0.08451231759617553,0.08723896741867065,818835,0.0,0.0
1979-01-10 00:00:00-05:00,0.0,0.08996469819118699,0.08723896741867064,0.08723896741867065,502275,0.0,0.0
1979-01-11 00:00:00-05:00,0.0,0.08723896545152963,0.08451231569051741,0.08451231569051743,143507,0.0,0.0
1979-01-12 00:00:00-05:00,0.0,0.08723896741867064,0.08451231759617553,0.08723896741867065,582470,0.0,0.0
1979-01-15 00:00:00-05:00,0.0,0.08723896545152963,0.08451231569051741,0.08451231569051743,194157,0.0,0.0
1979-01-16 00:00:00-05:00,0.0,0.08723896545152963,0.08451231569051741,0.08451231569051743,447405,0.0,0.0
1979-01-17 00:00:00-05:00,0.0,0.08451231569051741,0.08451231569051741,0.08451231569051743,177274,0.0,0.0
1979-01-18 00:00:00-05:00,0.0,0.08723896741867064,0.08451231759617553,0.08723896741867065,88637,0.0,0.0
1979-01-19 00:00:00-05:00,0.0,0.08723896741867064,0.08451231759617553,0.08723896741867065,624678,0.0,0.0
1979-01-22 00:00:00-05:00,0.0,0.08996470272541048,0.08723897181551721,0.08996470272541046,590912,0.0,0.0
1979-01-23 00:00:00-05:00,0.0,0.08996469819118699,0.08723896741867064,0.08723896741867065,54870,0.0,0.0
