Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1973-05-03 00:00:00-04:00,0.0,0.44230899050831796,0.42690519481897354,0.44010844826698303,56800,0.0,0.0
1973-05-04 00:00:00-04:00,0.0,0.44891001859513835,0.4423084006746216,0.44450893998146057,55600,0.0,0.0
1973-05-07 00:00:00-04:00,0.0,0.44670986595438483,0.44230878353118896,0.44230878353118896,26400,0.0,0.0
1973-05-08 00:00:00-04:00,0.0,0.4489102363586426,0.44230861523572135,0.4489102363586426,66800,0.0,0.0
1973-05-09 00:00:00-04:00,0.0,0.4511105625206614,0.4467094838619232,0.4467094838619232,57200,0.0,0.0
1973-05-10 00:00:00-04:00,0.0,0.44670947928829946,0.44450893998146057,0.44450893998146057,75200,0.0,0.0
1973-05-11 00:00:00-04:00,0.0,0.44450932474278687,0.440108242319591,0.44230878353118896,22400,0.0,0.0
1973-05-14 00:00:00-04:00,0.0,0.44010838276238606,0.4335067570209503,0.4335067570209503,32400,0.0,0.0
1973-05-15 00:00:00-04:00,0.0,0.43130564200572474,0.4247040250362494,0.42910510301589966,83200,0.0,0.0
1973-05-16 00:00:00-04:00,0.0,0.43130564200572474,0.42910510301589966,0.42910510301589966,81600,0.0,0.0
1973-05-17 00:00:00-04:00,0.0,0.42910536770353613,0.4269048273563385,0.4269048273563385,36000,0.0,0.0
1973-05-18 00:00:00-04:00,0.0,0.42910510301589966,0.4269045640260745,0.42910510301589966,30000,0.0,0.0
1973-05-21 00:00:00-04:00,0.0,0.42910536770353613,0.42470428700914087,0.4269048273563385,48000,0.0,0.0
1973-05-22 00:00:00-04:00,0.0,0.42910536770353613,0.42470428700914087,0.4269048273563385,251600,0.0,0.0
1973-05-23 00:00:00-04:00,0.0,0.42910536770353613,0.4269048273563385,0.4269048273563385,272000,0.0,0.0
1973-05-24 00:00:00-04:00,0.0,0.42910510301589966,0.4269045640260745,0.42910510301589966,28400,0.0,0.0
1973-05-25 00:00:00-04:00,0.0,0.42910510301589966,0.4247040250362494,0.42910510301589966,46400,0.0,0.0
1973-05-29 00:00:00-04:00,0.0,0.42910510301589966,0.4247040250362494,0.42910510301589966,60000,0.0,0.0
1973-05-30 00:00:00-04:00,0.0,0.42910536770353613,0.4269048273563385,0.4269048273563385,12000,0.0,0.0
1973-05-31 00:00:00-04:00,0.0,0.42910536770353613,0.4269048273563385,0.4269048273563385,33600,0.0,0.0
1973-06-01 00:00:00-04:00,0.0,0.42910510301589966,0.4247040250362494,0.42910510301589966,32400,0.0,0.0
1973-06-04 00:00:00-04:00,0.0,0.42690497358845925,0.42250389138651634,0.4247044324874878,73600,0.0,0.0
1973-06-05 00:00:00-04:00,0.0,0.42690482021619874,0.4225037395954132,0.4225037395954132,24800,0.0,0.0
1973-06-06 00:00:00-04:00,0.0,0.424704279905806,0.4203031992850204,0.4225037395954132,76400,0.0,0.0
1973-06-07 00:00:00-04:00,0.0,0.42910510301589966,0.4247040250362494,0.42910510301589966,48000,0.0,0.0
1973-06-08 00:00:00-04:00,0.0,0.43130564200572474,0.4269045640260745,0.42910510301589966,28400,0.0,0.0
1973-06-11 00:00:00-04:00,0.0,0.43130573630332947,0.4291051968323941,0.43130573630332947,37600,0.0,0.0
1973-06-12 00:00:00-04:00,0.0,0.4467094838619232,0.43350624788570874,0.4467094838619232,38800,0.0,0.0
1973-06-13 00:00:00-04:00,0.0,0.45111051306652666,0.43790727853775024,0.43790727853775024,56000,0.0,0.0
1973-06-14 00:00:00-04:00,0.0,0.43790784084857415,0.43130621510713835,0.4335067570209503,28400,0.0,0.0
1973-06-15 00:00:00-04:00,0.0,0.43130590805073377,0.4269048273563385,0.4269048273563385,64000,0.0,0.0
