,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,3215145000.0,2607912000.0,2486917000.0,1521926000.0
Current Assets,2252038000.0,1864605000.0,1871100000.0,1064622000.0
Cash Cash Equivalents And Short Term Investments,277978000.0,151710000.0,133667000.0,45718000.0
Cash And Cash Equivalents,277978000.0,151710000.0,133667000.0,45718000.0
Receivables,25903000.0,19577000.0,13318000.0,7376000.0
Accounts Receivable,9490000.0,9130000.0,9298000.0,3414000.0
Taxes Receivable,16413000.0,10447000.0,4020000.0,3962000.0
Inventory,1131000.0,1151000.0,1158000.0,797000.0
Prepaid Assets,23729000.0,17854000.0,13561000.0,7658000.0
Restricted Cash,1846573000.0,1613494000.0,1662778000.0,967787000.0
Current Deferred Assets,76724000.0,60819000.0,46618000.0,35286000.0
Total Non Current Assets,963107000.0,743307000.0,615817000.0,457304000.0
Net PPE,348953000.0,285218000.0,238458000.0,176962000.0
Gross PPE,591605000.0,463329000.0,363408000.0,259931000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,33796000.0,29034000.0,29034000.0,9023000.0
Buildings And Improvements,172807000.0,115772000.0,101707000.0,101421000.0
Machinery Furniture Equipment,326950000.0,232200000.0,174315000.0,122674000.0
Other Properties,46710000.0,32490000.0,27078000.0,16950000.0
Construction In Progress,11342000.0,53833000.0,31274000.0,8589000.0
Leases,,,,1274000.0
Accumulated Depreciation,-242652000.0,-178111000.0,-124950000.0,-82969000.0
Goodwill And Other Intangible Assets,109917000.0,51889000.0,52421000.0,52634000.0
Goodwill,51889000.0,51889000.0,51889000.0,51889000.0
Other Intangible Assets,58028000.0,,532000.0,745000.0
Non Current Deferred Assets,461852000.0,371357000.0,292134000.0,225459000.0
Non Current Prepaid Assets,,,,2249000.0
Other Non Current Assets,42385000.0,34843000.0,32804000.0,
Total Liabilities Net Minority Interest,2321431000.0,1952269000.0,1960289000.0,1187173000.0
Current Liabilities,1990410000.0,1718030000.0,1753522000.0,1028682000.0
Payables And Accrued Expenses,125785000.0,89194000.0,77864000.0,50140000.0
Payables,5772000.0,6787000.0,5051000.0,6288000.0
Accounts Payable,5772000.0,6787000.0,5051000.0,6288000.0
Current Accrued Expenses,120013000.0,82407000.0,72813000.0,43852000.0
Pensionand Other Post Retirement Benefit Plans Current,,13703000.0,12343000.0,10671000.0
Current Debt And Capital Lease Obligation,1775000.0,1775000.0,1775000.0,1775000.0
Current Debt,1775000.0,1775000.0,1775000.0,1775000.0
Other Current Borrowings,1775000.0,1775000.0,1775000.0,1775000.0
Current Deferred Liabilities,16277000.0,13567000.0,11105000.0,8980000.0
Current Deferred Revenue,16277000.0,13567000.0,11105000.0,8980000.0
Other Current Liabilities,1846573000.0,1613494000.0,1662778000.0,967787000.0
Total Non Current Liabilities Net Minority Interest,331021000.0,234239000.0,206767000.0,158491000.0
Long Term Debt And Capital Lease Obligation,27380000.0,29119000.0,30858000.0,32614000.0
Long Term Debt,27380000.0,29119000.0,30858000.0,32614000.0
Non Current Deferred Liabilities,230653000.0,185857000.0,156356000.0,125877000.0
Non Current Deferred Taxes Liabilities,145504000.0,112598000.0,91217000.0,70206000.0
Non Current Deferred Revenue,85149000.0,73259000.0,65139000.0,55671000.0
Derivative Product Liabilities,,,,0.0
Other Non Current Liabilities,72988000.0,19263000.0,19553000.0,
Total Equity Gross Minority Interest,893714000.0,655643000.0,526628000.0,334753000.0
Stockholders Equity,893714000.0,655643000.0,526628000.0,334753000.0
Capital Stock,623000.0,618000.0,613000.0,607000.0
Common Stock,623000.0,618000.0,613000.0,607000.0
Additional Paid In Capital,465594000.0,357908000.0,257501000.0,203680000.0
Retained Earnings,915579000.0,719619000.0,576166000.0,395590000.0
Treasury Stock,488082000.0,422502000.0,307652000.0,265124000.0
Total Capitalization,921094000.0,684762000.0,557486000.0,367367000.0
Common Stock Equity,893714000.0,655643000.0,526628000.0,334753000.0
Net Tangible Assets,783797000.0,603754000.0,474207000.0,282119000.0
Working Capital,261628000.0,146575000.0,117578000.0,35940000.0
Invested Capital,922869000.0,686537000.0,559261000.0,369142000.0
Tangible Book Value,783797000.0,603754000.0,474207000.0,282119000.0
Total Debt,29155000.0,30894000.0,32633000.0,34389000.0
Share Issued,62298000.0,61861000.0,61349000.0,60746715.0
Ordinary Shares Number,58012000.0,57739000.0,57660000.0,57276992.0
Treasury Shares Number,4286000.0,4122000.0,3689000.0,3469723.0
