,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,12606154000.0,12360533000.0,12779956000.0,11393402000.0
Current Assets,4254368000.0,4034032000.0,4687819000.0,4520949000.0
Cash Cash Equivalents And Short Term Investments,274134000.0,312154000.0,523020000.0,331761000.0
Cash And Cash Equivalents,274134000.0,312154000.0,523020000.0,331761000.0
Receivables,1072772000.0,1073389000.0,1131132000.0,1154083000.0
Accounts Receivable,1072772000.0,1073389000.0,1131132000.0,1154083000.0
Gross Accounts Receivable,1126262000.0,1143320000.0,1184132000.0,
Allowance For Doubtful Accounts Receivable,-53490000.0,-69931000.0,-53000000.0,
Inventory,2610515000.0,2414612000.0,2772777000.0,2836075000.0
Raw Materials,37007000.0,20795000.0,26974000.0,23418000.0
Finished Goods,2573508000.0,2393817000.0,2745803000.0,2812657000.0
Other Inventories,,,,23418000.0
Prepaid Assets,296947000.0,233877000.0,260890000.0,199030000.0
Total Non Current Assets,8351786000.0,8326501000.0,8092137000.0,6872453000.0
Net PPE,2660064000.0,2601827000.0,2542911000.0,1220162000.0
Gross PPE,3647545000.0,3496976000.0,3350591000.0,1905913000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,204311000.0,200955000.0,194437000.0,177998000.0
Buildings And Improvements,415473000.0,415810000.0,384918000.0,378490000.0
Machinery Furniture Equipment,1056214000.0,1036537000.0,1042127000.0,1005267000.0
Other Properties,1462350000.0,1452185000.0,1380235000.0,
Construction In Progress,159217000.0,76922000.0,53340000.0,65471000.0
Leases,349980000.0,314567000.0,295534000.0,278687000.0
Accumulated Depreciation,-987481000.0,-895149000.0,-807680000.0,-685751000.0
Goodwill And Other Intangible Assets,5286045000.0,5405788000.0,5256873000.0,5310210000.0
Goodwill,4539896000.0,4591569000.0,4406535000.0,4381458000.0
Other Intangible Assets,746149000.0,814219000.0,850338000.0,928752000.0
Investments And Advances,180705000.0,155224000.0,139243000.0,179169000.0
Long Term Equity Investment,180705000.0,155224000.0,139243000.0,179169000.0
Other Non Current Assets,224972000.0,163662000.0,153110000.0,162912000.0
Total Liabilities Net Minority Interest,6795493000.0,6689233000.0,7731376000.0,6554650000.0
Current Liabilities,2165446000.0,1988491000.0,2178512000.0,1690348000.0
Payables And Accrued Expenses,1708248000.0,1476014000.0,1411681000.0,1402828000.0
Payables,1176015000.0,932406000.0,942795000.0,942398000.0
Accounts Payable,1176015000.0,932406000.0,942795000.0,942398000.0
Current Accrued Expenses,532233000.0,543608000.0,468886000.0,460430000.0
Current Debt And Capital Lease Obligation,237860000.0,280308000.0,547894000.0,121826000.0
Current Debt,34752000.0,58497000.0,326367000.0,121826000.0
Other Current Borrowings,34752000.0,58497000.0,326367000.0,
Current Capital Lease Obligation,203108000.0,221811000.0,221527000.0,
Other Current Liabilities,219338000.0,232169000.0,218937000.0,165694000.0
Total Non Current Liabilities Net Minority Interest,4630047000.0,4700742000.0,5552864000.0,4864302000.0
Long Term Debt And Capital Lease Obligation,3986378000.0,4010604000.0,4852986000.0,4188674000.0
Long Term Debt,2777160000.0,2812641000.0,3715389000.0,4188674000.0
Long Term Capital Lease Obligation,1209218000.0,1197963000.0,1137597000.0,
Non Current Deferred Liabilities,279296000.0,291421000.0,310129000.0,311434000.0
Non Current Deferred Taxes Liabilities,279296000.0,291421000.0,310129000.0,311434000.0
Preferred Securities Outside Stock Equity,24077000.0,24077000.0,24077000.0,
Other Non Current Liabilities,364373000.0,374640000.0,365672000.0,364194000.0
Total Equity Gross Minority Interest,5810661000.0,5671300000.0,5048580000.0,4838752000.0
Stockholders Equity,5771744000.0,5655718000.0,5008876000.0,4782298000.0
Capital Stock,3215000.0,3208000.0,3199000.0,3184000.0
Common Stock,3215000.0,3208000.0,3199000.0,3184000.0
Additional Paid In Capital,1474093000.0,1444584000.0,1418239000.0,1415188000.0
Retained Earnings,5793515000.0,4776040000.0,4140136000.0,3598876000.0
Treasury Stock,1345949000.0,469105000.0,351813000.0,60000000.0
Gains Losses Not Affecting Retained Earnings,-153130000.0,-99009000.0,-200885000.0,-174950000.0
Minority Interest,38917000.0,15582000.0,39704000.0,56454000.0
Total Capitalization,8548904000.0,8468359000.0,8724265000.0,8970972000.0
Common Stock Equity,5771744000.0,5655718000.0,5008876000.0,4782298000.0
Capital Lease Obligations,1412326000.0,1419774000.0,1359124000.0,
Net Tangible Assets,485699000.0,249930000.0,-247997000.0,-527912000.0
Working Capital,2088922000.0,2045541000.0,2509307000.0,2830601000.0
Invested Capital,8583656000.0,8526856000.0,9050632000.0,9092798000.0
Tangible Book Value,485699000.0,249930000.0,-247997000.0,-527912000.0
Total Debt,4224238000.0,4290912000.0,5400880000.0,4310500000.0
Net Debt,2537778000.0,2558984000.0,3518736000.0,3978739000.0
Share Issued,321578000.0,320867602.0,319927243.0,318417821.0
Ordinary Shares Number,287015000.0,303553000.0,306731328.0,316146114.0
Treasury Shares Number,34563000.0,17314602.0,13195915.0,2271707.0
