,2022-01-31,2021-01-31,2020-01-31,2019-01-31
Total Assets,4764379000.0,5089969000.0,4863872000.0,3191172000.0
Current Assets,2281183000.0,2514777000.0,2055317000.0,1914861000.0
Cash Cash Equivalents And Short Term Investments,431560000.0,1046051000.0,502325000.0,409251000.0
Cash And Cash Equivalents,431560000.0,1046051000.0,392325000.0,409251000.0
Cash Financial,165122000.0,887299000.0,,
Cash Equivalents,266438000.0,158752000.0,,
Other Short Term Investments,,0.0,110000000.0,0.0
Receivables,233682000.0,193109000.0,139337000.0,136168000.0
Accounts Receivable,233682000.0,193109000.0,139337000.0,136168000.0
Inventory,1499218000.0,1168215000.0,1293701000.0,1214329000.0
Finished Goods,1499218000.0,1168215000.0,1293701000.0,1214329000.0
Prepaid Assets,116723000.0,107402000.0,119954000.0,155113000.0
Total Non Current Assets,2483196000.0,2575192000.0,2808555000.0,1276311000.0
Net PPE,2396732000.0,2500409000.0,2743089000.0,1226029000.0
Gross PPE,4115267000.0,4072430000.0,4103405000.0,2375136000.0
Properties,0.0,0.0,0.0,0.0
Machinery Furniture Equipment,1118312000.0,1083509000.0,1073764000.0,994668000.0
Other Properties,2091990000.0,2154217000.0,2133888000.0,544618000.0
Construction In Progress,91897000.0,52668000.0,92355000.0,50574000.0
Leases,813068000.0,782036000.0,803398000.0,785276000.0
Accumulated Depreciation,-1718535000.0,-1572021000.0,-1360316000.0,-1149107000.0
Goodwill And Other Intangible Assets,12408000.0,13335000.0,14261000.0,15187000.0
Goodwill,10870000.0,10870000.0,10870000.0,10870000.0
Other Intangible Assets,1538000.0,2465000.0,3391000.0,4317000.0
Non Current Deferred Assets,38409000.0,33223000.0,27849000.0,20511000.0
Other Non Current Assets,35647000.0,28225000.0,23356000.0,14584000.0
Total Liabilities Net Minority Interest,3229006000.0,3090420000.0,2961778000.0,1370954000.0
Current Liabilities,1558010000.0,1343713000.0,1137261000.0,823736000.0
Payables And Accrued Expenses,930313000.0,815915000.0,660097000.0,624682000.0
Payables,608980000.0,556368000.0,453060000.0,436101000.0
Accounts Payable,552730000.0,477052000.0,414009000.0,404016000.0
Total Tax Payable,56250000.0,79316000.0,39051000.0,32085000.0
Income Tax Payable,12786000.0,42529000.0,,0.0
Current Accrued Expenses,321333000.0,259547000.0,207037000.0,188581000.0
Current Debt And Capital Lease Obligation,274118000.0,253415000.0,239629000.0,
Current Capital Lease Obligation,274118000.0,253415000.0,239629000.0,
Current Deferred Liabilities,353579000.0,274383000.0,237535000.0,199054000.0
Current Deferred Revenue,353579000.0,274383000.0,237535000.0,199054000.0
Total Non Current Liabilities Net Minority Interest,1670996000.0,1746707000.0,1824517000.0,547218000.0
Long Term Debt And Capital Lease Obligation,1572638000.0,1643386000.0,1698718000.0,
Long Term Capital Lease Obligation,1572638000.0,1643386000.0,1698718000.0,
Non Current Deferred Liabilities,39693000.0,65359000.0,89367000.0,518844000.0
Non Current Deferred Taxes Liabilities,39693000.0,65359000.0,89367000.0,83864000.0
Other Non Current Liabilities,58665000.0,37962000.0,36432000.0,28374000.0
Total Equity Gross Minority Interest,1535373000.0,1999549000.0,1902094000.0,1820218000.0
Stockholders Equity,1535373000.0,1999549000.0,1902094000.0,1820218000.0
Capital Stock,530000.0,569000.0,573000.0,592000.0
Common Stock,530000.0,569000.0,573000.0,592000.0
Additional Paid In Capital,934945000.0,847303000.0,807492000.0,738671000.0
Retained Earnings,653376000.0,1189422000.0,1128477000.0,1105863000.0
Treasury Stock,53478000.0,37801000.0,34448000.0,24908000.0
Gains Losses Not Affecting Retained Earnings,0.0,56000.0,,
Total Capitalization,1535373000.0,1999549000.0,1902094000.0,1820218000.0
Common Stock Equity,1535373000.0,1999549000.0,1902094000.0,1820218000.0
Capital Lease Obligations,1846756000.0,1896801000.0,1938347000.0,
Net Tangible Assets,1522965000.0,1986214000.0,1887833000.0,1805031000.0
Working Capital,723173000.0,1171064000.0,918056000.0,1091125000.0
Invested Capital,1535373000.0,1999549000.0,1902094000.0,1820218000.0
Tangible Book Value,1522965000.0,1986214000.0,1887833000.0,1805031000.0
Total Debt,1846756000.0,1896801000.0,1938347000.0,
Share Issued,53049000.0,56952000.0,57285000.0,59232000.0
Ordinary Shares Number,52311000.0,56260000.0,56609000.0,58584000.0
Treasury Shares Number,738000.0,692000.0,676000.0,648000.0
