,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,3326798000.0,2814549000.0,2789321000.0,2618847000.0
Current Assets,1269358000.0,1056904000.0,1109647000.0,1045860000.0
Cash Cash Equivalents And Short Term Investments,98564000.0,94254000.0,207785000.0,178110000.0
Cash And Cash Equivalents,98564000.0,94254000.0,207785000.0,178110000.0
Receivables,647335000.0,593809000.0,566256000.0,535528000.0
Accounts Receivable,647335000.0,593809000.0,566256000.0,535528000.0
Gross Accounts Receivable,669511000.0,612434000.0,583265000.0,550997000.0
Allowance For Doubtful Accounts Receivable,-22176000.0,-18625000.0,-17009000.0,-15469000.0
Inventory,414543000.0,297611000.0,274285000.0,268821000.0
Raw Materials,184624000.0,132041000.0,129294000.0,122945000.0
Work In Process,76019000.0,55688000.0,43202000.0,47098000.0
Finished Goods,153900000.0,109882000.0,101789000.0,98778000.0
Other Current Assets,108916000.0,71230000.0,61321000.0,63401000.0
Total Non Current Assets,2057440000.0,1757645000.0,1679674000.0,1572987000.0
Net PPE,799365000.0,798868000.0,748657000.0,717526000.0
Gross PPE,1405841000.0,1421201000.0,1312601000.0,1233188000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,61883000.0,61838000.0,58047000.0,58072000.0
Buildings And Improvements,367846000.0,356699000.0,326743000.0,317636000.0
Machinery Furniture Equipment,976112000.0,1002664000.0,927811000.0,857480000.0
Accumulated Depreciation,-606476000.0,-622333000.0,-563944000.0,-515662000.0
Goodwill And Other Intangible Assets,956072000.0,747055000.0,742221000.0,752088000.0
Goodwill,648622000.0,550270000.0,535979000.0,534780000.0
Other Intangible Assets,307450000.0,196785000.0,206242000.0,217308000.0
Non Current Deferred Assets,39496000.0,41836000.0,36978000.0,35066000.0
Non Current Deferred Taxes Assets,39496000.0,41836000.0,36978000.0,35066000.0
Other Non Current Assets,262507000.0,169886000.0,151818000.0,68307000.0
Total Liabilities Net Minority Interest,3155377000.0,2531874000.0,2368541000.0,2028784000.0
Current Liabilities,1146538000.0,840327000.0,754512000.0,734434000.0
Payables And Accrued Expenses,616491000.0,461652000.0,420753000.0,426867000.0
Payables,407680000.0,264818000.0,254635000.0,270418000.0
Accounts Payable,272911000.0,175801000.0,185592000.0,196641000.0
Total Tax Payable,134769000.0,89017000.0,69043000.0,73777000.0
Current Accrued Expenses,208811000.0,196834000.0,166118000.0,156449000.0
Pensionand Other Post Retirement Benefit Plans Current,236265000.0,179252000.0,155402000.0,152516000.0
Current Debt And Capital Lease Obligation,101134000.0,50317000.0,55868000.0,49670000.0
Current Debt,101134000.0,50317000.0,55868000.0,49670000.0
Current Deferred Liabilities,192648000.0,149106000.0,122489000.0,105381000.0
Current Deferred Revenue,192648000.0,149106000.0,122489000.0,105381000.0
Total Non Current Liabilities Net Minority Interest,2008839000.0,1691547000.0,1614029000.0,1294350000.0
Long Term Debt And Capital Lease Obligation,1580808000.0,1284174000.0,1235350000.0,985021000.0
Long Term Debt,1580808000.0,1284174000.0,1235350000.0,985021000.0
Non Current Deferred Liabilities,62230000.0,34448000.0,45267000.0,48818000.0
Non Current Deferred Taxes Liabilities,62230000.0,34448000.0,45267000.0,48818000.0
Other Non Current Liabilities,365801000.0,372925000.0,333412000.0,260511000.0
Total Equity Gross Minority Interest,171421000.0,282675000.0,420780000.0,590063000.0
Stockholders Equity,171421000.0,282675000.0,420780000.0,590063000.0
Capital Stock,448000.0,448000.0,448000.0,448000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,448000.0,448000.0,448000.0,448000.0
Additional Paid In Capital,825974000.0,805140000.0,783871000.0,764717000.0
Retained Earnings,5859272000.0,5095596000.0,4499288000.0,3941916000.0
Treasury Stock,6259049000.0,5283584000.0,4539154000.0,3814604000.0
Gains Losses Not Affecting Retained Earnings,-255224000.0,-334925000.0,-323673000.0,-302414000.0
Total Capitalization,1752229000.0,1566849000.0,1656130000.0,1575084000.0
Common Stock Equity,171421000.0,282675000.0,420780000.0,590063000.0
Net Tangible Assets,-784651000.0,-464380000.0,-321441000.0,-162025000.0
Working Capital,122820000.0,216577000.0,355135000.0,311426000.0
Invested Capital,1853363000.0,1617166000.0,1711998000.0,1624754000.0
Tangible Book Value,-784651000.0,-464380000.0,-321441000.0,-162025000.0
Total Debt,1681942000.0,1334491000.0,1291218000.0,1034691000.0
Net Debt,1583378000.0,1240237000.0,1083433000.0,856581000.0
Share Issued,44786011.0,44786011.0,44786011.0,44786011.0
Ordinary Shares Number,22843103.0,23471841.0,24125317.0,24921963.0
Treasury Shares Number,21942908.0,21314170.0,20660694.0,19864048.0
