,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,25056000000.0,23109000000.0,19845000000.0,17835000000.0
Current Assets,12556000000.0,10565000000.0,7292000000.0,6106000000.0
Cash Cash Equivalents And Short Term Investments,10423000000.0,8647000000.0,5794000000.0,4225000000.0
Cash And Cash Equivalents,10423000000.0,8647000000.0,5794000000.0,4225000000.0
Cash Financial,354000000.0,268000000.0,437000000.0,268000000.0
Cash Equivalents,10069000000.0,8379000000.0,5357000000.0,3957000000.0
Receivables,972000000.0,1052000000.0,848000000.0,1035000000.0
Accounts Receivable,972000000.0,1052000000.0,848000000.0,1035000000.0
Gross Accounts Receivable,1008000000.0,1135000000.0,980000000.0,1225000000.0
Allowance For Doubtful Accounts Receivable,-36000000.0,-83000000.0,-132000000.0,-190000000.0
Inventory,,,32000000.0,43000000.0
Raw Materials,,,,3000000.0
Finished Goods,,,,40000000.0
Other Current Assets,1161000000.0,866000000.0,618000000.0,803000000.0
Total Non Current Assets,12500000000.0,12544000000.0,12553000000.0,11729000000.0
Net PPE,169000000.0,209000000.0,253000000.0,282000000.0
Gross PPE,1025000000.0,1050000000.0,1002000000.0,1052000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,1000000.0,1000000.0,1000000.0,1000000.0
Buildings And Improvements,4000000.0,4000000.0,4000000.0,4000000.0
Machinery Furniture Equipment,793000000.0,799000000.0,745000000.0,799000000.0
Leases,227000000.0,246000000.0,252000000.0,248000000.0
Accumulated Depreciation,-856000000.0,-841000000.0,-749000000.0,-770000000.0
Goodwill And Other Intangible Assets,10457000000.0,10376000000.0,10349000000.0,10562000000.0
Goodwill,9799000000.0,9765000000.0,9764000000.0,9762000000.0
Other Intangible Assets,658000000.0,611000000.0,585000000.0,800000000.0
Non Current Deferred Assets,1377000000.0,1318000000.0,1293000000.0,403000000.0
Non Current Deferred Taxes Assets,1377000000.0,1318000000.0,1293000000.0,403000000.0
Other Non Current Assets,497000000.0,641000000.0,658000000.0,482000000.0
Total Liabilities Net Minority Interest,7457000000.0,8072000000.0,7040000000.0,6478000000.0
Current Liabilities,2411000000.0,3100000000.0,2915000000.0,2642000000.0
Payables And Accrued Expenses,1293000000.0,1411000000.0,1540000000.0,1149000000.0
Payables,285000000.0,295000000.0,292000000.0,253000000.0
Accounts Payable,285000000.0,295000000.0,292000000.0,253000000.0
Current Accrued Expenses,1008000000.0,1116000000.0,1248000000.0,896000000.0
Current Deferred Liabilities,1118000000.0,1689000000.0,1375000000.0,1493000000.0
Current Deferred Revenue,1118000000.0,1689000000.0,1375000000.0,1493000000.0
Total Non Current Liabilities Net Minority Interest,5046000000.0,4972000000.0,4125000000.0,3836000000.0
Long Term Debt And Capital Lease Obligation,3608000000.0,3605000000.0,2675000000.0,2671000000.0
Long Term Debt,3608000000.0,3605000000.0,2675000000.0,2671000000.0
Non Current Deferred Liabilities,506000000.0,418000000.0,505000000.0,18000000.0
Non Current Deferred Taxes Liabilities,506000000.0,418000000.0,505000000.0,18000000.0
Other Non Current Liabilities,932000000.0,949000000.0,945000000.0,1147000000.0
Total Equity Gross Minority Interest,17599000000.0,15037000000.0,12805000000.0,11357000000.0
Stockholders Equity,17599000000.0,15037000000.0,12805000000.0,11357000000.0
Capital Stock,0.0,0.0,0.0,0.0
Common Stock,0.0,0.0,0.0,0.0
Additional Paid In Capital,11715000000.0,11531000000.0,11174000000.0,10963000000.0
Retained Earnings,12025000000.0,9691000000.0,7813000000.0,6558000000.0
Treasury Stock,5563000000.0,5563000000.0,5563000000.0,5563000000.0
Gains Losses Not Affecting Retained Earnings,-578000000.0,-622000000.0,-619000000.0,-601000000.0
Total Capitalization,21207000000.0,18642000000.0,15480000000.0,14028000000.0
Common Stock Equity,17599000000.0,15037000000.0,12805000000.0,11357000000.0
Net Tangible Assets,7142000000.0,4661000000.0,2456000000.0,795000000.0
Working Capital,10145000000.0,7465000000.0,4377000000.0,3464000000.0
Invested Capital,21207000000.0,18642000000.0,15480000000.0,14028000000.0
Tangible Book Value,7142000000.0,4661000000.0,2456000000.0,795000000.0
Total Debt,3608000000.0,3605000000.0,2675000000.0,2671000000.0
Share Issued,1207729623.0,1202906087.0,1197436644.0,1192093991.0
Ordinary Shares Number,779053152.0,774229616.0,768760173.0,763417520.0
Treasury Shares Number,428676471.0,428676471.0,428676471.0,428676471.0
