,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,1188140000000.0,1115862000000.0,895429000000.0,853531000000.0
Cash And Cash Equivalents,86838000000.0,67452000000.0,49659000000.0,51840000000.0
Cash Financial,,9792000000.0,4293000000.0,30541000000.0
Other Short Term Investments,102830000000.0,110383000000.0,62223000000.0,61061000000.0
Receivables,96018000000.0,97737000000.0,55646000000.0,53298000000.0
Accounts Receivable,96018000000.0,97737000000.0,55646000000.0,53298000000.0
Net PPE,16000000.0,21000000.0,,
Gross PPE,16000000.0,21000000.0,,
Other Properties,16000000.0,21000000.0,,
Goodwill And Other Intangible Assets,25193000000.0,16615000000.0,9250000000.0,8851000000.0
Goodwill,16833000000.0,11635000000.0,7143000000.0,6688000000.0
Other Intangible Assets,8360000000.0,4980000000.0,2107000000.0,2163000000.0
Investments And Advances,373793000000.0,362330000000.0,274562000000.0,237808000000.0
Long Term Equity Investment,104000000.0,,,
Trading Securities,190683000000.0,180160000000.0,168724000000.0,145862000000.0
Available For Sale Securities,8000000.0,16000000.0,113000000.0,114000000.0
Held To Maturity Securities,80168000000.0,71771000000.0,43502000000.0,30771000000.0
Total Liabilities Net Minority Interest,1081542000000.0,1012713000000.0,812732000000.0,772125000000.0
Payables And Accrued Expenses,228685000000.0,227437000000.0,197834000000.0,179559000000.0
Payables,228685000000.0,227437000000.0,197834000000.0,179559000000.0
Accounts Payable,228685000000.0,227437000000.0,197834000000.0,179559000000.0
Current Debt And Capital Lease Obligation,10337000000.0,14144000000.0,9670000000.0,3581000000.0
Current Debt,10337000000.0,14144000000.0,9670000000.0,3581000000.0
Other Current Borrowings,10337000000.0,14144000000.0,9670000000.0,3581000000.0
Long Term Debt And Capital Lease Obligation,232831000000.0,218798000000.0,197655000000.0,195547000000.0
Long Term Debt,232831000000.0,218798000000.0,197655000000.0,195547000000.0
Derivative Product Liabilities,34568000000.0,44938000000.0,28434000000.0,27258000000.0
Total Equity Gross Minority Interest,106598000000.0,103149000000.0,82697000000.0,81406000000.0
Stockholders Equity,105441000000.0,101781000000.0,81549000000.0,80246000000.0
Capital Stock,7770000000.0,9270000000.0,8540000000.0,8540000000.0
Preferred Stock,7750000000.0,9250000000.0,8520000000.0,8520000000.0
Common Stock,20000000.0,20000000.0,20000000.0,20000000.0
Additional Paid In Capital,28841000000.0,25546000000.0,23935000000.0,23794000000.0
Retained Earnings,89432000000.0,78694000000.0,70589000000.0,64175000000.0
Treasury Stock,17500000000.0,9767000000.0,18727000000.0,13971000000.0
Gains Losses Not Affecting Retained Earnings,-3102000000.0,-1962000000.0,-2788000000.0,-2292000000.0
Minority Interest,1157000000.0,1368000000.0,1148000000.0,1160000000.0
Total Capitalization,338272000000.0,320579000000.0,279204000000.0,275793000000.0
Preferred Stock Equity,7750000000.0,9250000000.0,8520000000.0,8520000000.0
Common Stock Equity,97691000000.0,92531000000.0,73029000000.0,71726000000.0
Net Tangible Assets,80248000000.0,85166000000.0,72299000000.0,71395000000.0
Invested Capital,340859000000.0,325473000000.0,280354000000.0,270854000000.0
Tangible Book Value,72498000000.0,75916000000.0,63779000000.0,62875000000.0
Total Debt,243168000000.0,232942000000.0,207325000000.0,199128000000.0
Net Debt,156330000000.0,165490000000.0,157666000000.0,147288000000.0
Share Issued,2038893979.0,2038893979.0,2038893979.0,2038893979.0
Ordinary Shares Number,1772226530.0,1809624144.0,1593973680.0,1699828943.0
Preferred Shares Number,264500000.0,212500000.0,212500000.0,212500000.0
Treasury Shares Number,266667449.0,229269835.0,444920299.0,339065036.0
