,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,420549000000.0,321195000000.0,225248000000.0,162648000000.0
Current Assets,161580000000.0,132733000000.0,96334000000.0,75101000000.0
Cash Cash Equivalents And Short Term Investments,96049000000.0,84396000000.0,55021000000.0,41250000000.0
Cash And Cash Equivalents,36220000000.0,42122000000.0,36092000000.0,31750000000.0
Other Short Term Investments,59829000000.0,42274000000.0,18929000000.0,9500000000.0
Receivables,32891000000.0,24542000000.0,20816000000.0,16677000000.0
Accounts Receivable,32891000000.0,24542000000.0,20816000000.0,16677000000.0
Gross Accounts Receivable,33891000000.0,25542000000.0,21534000000.0,17172000000.0
Allowance For Doubtful Accounts Receivable,-1000000000.0,-1000000000.0,-718000000.0,-495000000.0
Inventory,32640000000.0,23795000000.0,20497000000.0,17174000000.0
Finished Goods,32640000000.0,23795000000.0,20497000000.0,17174000000.0
Total Non Current Assets,258969000000.0,188462000000.0,128914000000.0,87547000000.0
Net PPE,216363000000.0,150667000000.0,97846000000.0,61797000000.0
Gross PPE,294882000000.0,211101000000.0,144821000000.0,95770000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,81104000000.0,57324000000.0,39223000000.0,31741000000.0
Machinery Furniture Equipment,128683000000.0,97224000000.0,71310000000.0,54591000000.0
Other Properties,60200000000.0,41325000000.0,28252000000.0,2577000000.0
Construction In Progress,24895000000.0,15228000000.0,6036000000.0,6861000000.0
Accumulated Depreciation,-78519000000.0,-60434000000.0,-46975000000.0,-33973000000.0
Goodwill And Other Intangible Assets,20478000000.0,19998000000.0,18803000000.0,18658000000.0
Goodwill,15371000000.0,15017000000.0,14754000000.0,14548000000.0
Other Intangible Assets,5107000000.0,4981000000.0,4049000000.0,4110000000.0
Other Non Current Assets,22128000000.0,17797000000.0,12265000000.0,7092000000.0
Total Liabilities Net Minority Interest,282304000000.0,227791000000.0,163188000000.0,119099000000.0
Current Liabilities,142266000000.0,126385000000.0,87812000000.0,68391000000.0
Payables And Accrued Expenses,130439000000.0,116677000000.0,79622000000.0,61855000000.0
Payables,78664000000.0,72539000000.0,47183000000.0,38192000000.0
Accounts Payable,78664000000.0,72539000000.0,47183000000.0,38192000000.0
Current Accrued Expenses,51775000000.0,44138000000.0,32439000000.0,23663000000.0
Current Deferred Liabilities,11827000000.0,9708000000.0,8190000000.0,6536000000.0
Current Deferred Revenue,11827000000.0,9708000000.0,8190000000.0,6536000000.0
Total Non Current Liabilities Net Minority Interest,140038000000.0,101406000000.0,75376000000.0,50708000000.0
Long Term Debt And Capital Lease Obligation,116395000000.0,84389000000.0,63205000000.0,39787000000.0
Long Term Debt,48744000000.0,31816000000.0,23414000000.0,23495000000.0
Long Term Capital Lease Obligation,67651000000.0,52573000000.0,39791000000.0,16292000000.0
Non Current Deferred Liabilities,,,,2386000000.0
Non Current Deferred Taxes Liabilities,,,,2386000000.0
Other Non Current Liabilities,23643000000.0,17017000000.0,12171000000.0,8535000000.0
Total Equity Gross Minority Interest,138245000000.0,93404000000.0,62060000000.0,43549000000.0
Stockholders Equity,138245000000.0,93404000000.0,62060000000.0,43549000000.0
Capital Stock,5000000.0,5000000.0,5000000.0,5000000.0
Preferred Stock,,0.0,0.0,0.0
Common Stock,5000000.0,5000000.0,5000000.0,5000000.0
Additional Paid In Capital,55538000000.0,42865000000.0,33658000000.0,26791000000.0
Retained Earnings,85915000000.0,52551000000.0,31220000000.0,19625000000.0
Treasury Stock,1837000000.0,1837000000.0,1837000000.0,1837000000.0
Gains Losses Not Affecting Retained Earnings,-1376000000.0,-180000000.0,-986000000.0,-1035000000.0
Total Capitalization,186989000000.0,125220000000.0,85474000000.0,67044000000.0
Common Stock Equity,138245000000.0,93404000000.0,62060000000.0,43549000000.0
Capital Lease Obligations,67651000000.0,52573000000.0,39791000000.0,16292000000.0
Net Tangible Assets,117767000000.0,73406000000.0,43257000000.0,24891000000.0
Working Capital,19314000000.0,6348000000.0,8522000000.0,6710000000.0
Invested Capital,186989000000.0,125220000000.0,85474000000.0,67044000000.0
Tangible Book Value,117767000000.0,73406000000.0,43257000000.0,24891000000.0
Total Debt,116395000000.0,84389000000.0,63205000000.0,39787000000.0
Net Debt,12524000000.0,,,
Share Issued,10640000000.0,10540000000.0,10420000000.0,10280000000.0
Ordinary Shares Number,10180000000.0,10060000000.0,9960000000.0,9820000000.0
Treasury Shares Number,460000000.0,480000000.0,460000000.0,460000000.0
