,2022-05-31,2021-05-31,2020-05-31,2019-05-31
Total Assets,31090100000.0,31841900000.0,30806700000.0,30111200000.0
Current Assets,5089800000.0,5754500000.0,5121300000.0,4186500000.0
Cash Cash Equivalents And Short Term Investments,819200000.0,1865200000.0,1677800000.0,450000000.0
Cash And Cash Equivalents,569400000.0,1505200000.0,1677800000.0,450000000.0
Other Short Term Investments,249800000.0,360000000.0,,
Receivables,1961000000.0,1815100000.0,1770900000.0,1972100000.0
Accounts Receivable,1692100000.0,1638500000.0,1615100000.0,1679700000.0
Gross Accounts Receivable,1720400000.0,1674500000.0,1648300000.0,1708500000.0
Allowance For Doubtful Accounts Receivable,-28300000.0,-36000000.0,-33200000.0,-28800000.0
Other Receivables,268900000.0,176600000.0,155800000.0,292400000.0
Inventory,1867300000.0,1820500000.0,1426300000.0,1559300000.0
Raw Materials,696000000.0,523100000.0,485800000.0,526900000.0
Finished Goods,1634700000.0,1506900000.0,1142600000.0,1245900000.0
Inventories Adjustments Allowances,-463400000.0,-209500000.0,-202100000.0,-213500000.0
Prepaid Assets,213500000.0,221700000.0,194500000.0,189000000.0
Assets Held For Sale Current,158900000.0,,,
Hedging Assets Current,28700000.0,12000000.0,5000000.0,6700000.0
Other Current Assets,41200000.0,20000000.0,46800000.0,9400000.0
Total Non Current Assets,26000300000.0,26087400000.0,25685400000.0,25924700000.0
Net PPE,3730600000.0,3985400000.0,3945800000.0,3787200000.0
Gross PPE,10547100000.0,10843700000.0,10320000000.0,10080500000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,55100000.0,67400000.0,66100000.0,73600000.0
Buildings And Improvements,2445100000.0,2543000000.0,2412900000.0,2477500000.0
Machinery Furniture Equipment,717800000.0,718500000.0,668500000.0,631600000.0
Other Properties,6836300000.0,7119100000.0,6799000000.0,6554000000.0
Construction In Progress,492800000.0,395700000.0,373500000.0,343800000.0
Accumulated Depreciation,-6816500000.0,-6858300000.0,-6374200000.0,-6293300000.0
Goodwill And Other Intangible Assets,21378400000.0,21213000000.0,21019000000.0,21162600000.0
Goodwill,14378500000.0,14062400000.0,13923200000.0,13995800000.0
Other Intangible Assets,6999900000.0,7150600000.0,7095800000.0,7166800000.0
Investments And Advances,513800000.0,566400000.0,566700000.0,452900000.0
Long Term Equity Investment,513800000.0,566400000.0,566700000.0,452900000.0
Investmentsin Joint Venturesat Cost,513800000.0,566400000.0,566700000.0,452900000.0
Defined Pension Benefit,52600000.0,30000000.0,21200000.0,323500000.0
Other Non Current Assets,324900000.0,292600000.0,132700000.0,198500000.0
Total Liabilities Net Minority Interest,20302100000.0,21463800000.0,21912600000.0,22191800000.0
Current Liabilities,8019900000.0,8265800000.0,7491500000.0,7087100000.0
Payables And Accrued Expenses,5039000000.0,4849500000.0,4461500000.0,3846500000.0
Payables,4058900000.0,3754200000.0,3387900000.0,2924000000.0
Accounts Payable,3982300000.0,3653500000.0,3247700000.0,2854100000.0
Total Tax Payable,31400000.0,37400000.0,80300000.0,37500000.0
Dividends Payable,25300000.0,24100000.0,20700000.0,19200000.0
Other Payable,19900000.0,39200000.0,39200000.0,13200000.0
Current Accrued Expenses,980100000.0,1095300000.0,1073600000.0,922500000.0
Interest Payable,70100000.0,80000000.0,92800000.0,92600000.0
Current Provisions,36800000.0,148800000.0,17800000.0,36500000.0
Current Debt And Capital Lease Obligation,2592300000.0,2936300000.0,2712500000.0,2865200000.0
Current Debt,2485600000.0,2825100000.0,2610500000.0,2865200000.0
Current Notes Payable,811400000.0,361300000.0,279000000.0,1468700000.0
Other Current Borrowings,1674200000.0,2463800000.0,2331500000.0,1396500000.0
Current Capital Lease Obligation,106700000.0,111200000.0,102000000.0,
Other Current Liabilities,351800000.0,331200000.0,299700000.0,338900000.0
Total Non Current Liabilities Net Minority Interest,12282200000.0,13198000000.0,14421100000.0,15104700000.0
Long Term Debt And Capital Lease Obligation,9383100000.0,10070100000.0,11206000000.0,11624800000.0
Long Term Debt,9134800000.0,9786900000.0,10929000000.0,11624800000.0
Long Term Capital Lease Obligation,248300000.0,283200000.0,277000000.0,
Non Current Deferred Liabilities,2218300000.0,2118400000.0,1947100000.0,2031000000.0
Non Current Deferred Taxes Liabilities,2218300000.0,2118400000.0,1947100000.0,2031000000.0
Tradeand Other Payables Non Current,233000000.0,215600000.0,238600000.0,227100000.0
Employee Benefits,360800000.0,707700000.0,958700000.0,1153300000.0
