,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,63525000000.0,62398000000.0,61673000000.0,59147000000.0
Current Assets,3551000000.0,4214000000.0,3459000000.0,4163000000.0
Cash Cash Equivalents And Short Term Investments,1006000000.0,1859000000.0,891000000.0,1333000000.0
Cash And Cash Equivalents,960000000.0,1799000000.0,831000000.0,1273000000.0
Other Short Term Investments,46000000.0,60000000.0,60000000.0,60000000.0
Receivables,1722000000.0,1505000000.0,1595000000.0,1755000000.0
Accounts Receivable,1722000000.0,1505000000.0,1595000000.0,1755000000.0
Inventory,621000000.0,638000000.0,751000000.0,742000000.0
Other Current Assets,202000000.0,212000000.0,222000000.0,333000000.0
Total Non Current Assets,59974000000.0,58184000000.0,58214000000.0,54984000000.0
Net PPE,56658000000.0,55771000000.0,55728000000.0,52679000000.0
Gross PPE,79062000000.0,77030000000.0,76058000000.0,72805000000.0
Properties,54871000000.0,55627000000.0,53954000000.0,52339000000.0
Land And Improvements,5339000000.0,5246000000.0,5276000000.0,5264000000.0
Machinery Furniture Equipment,,1107000000.0,1081000000.0,1040000000.0
Other Properties,61164000000.0,59543000000.0,57983000000.0,54496000000.0
Construction In Progress,961000000.0,748000000.0,1249000000.0,1024000000.0
Accumulated Depreciation,-22404000000.0,-21259000000.0,-20330000000.0,-20126000000.0
Investments And Advances,2241000000.0,2164000000.0,2050000000.0,1912000000.0
Other Non Current Assets,1075000000.0,249000000.0,436000000.0,393000000.0
Total Liabilities Net Minority Interest,49364000000.0,45440000000.0,43545000000.0,38724000000.0
Current Liabilities,5744000000.0,4173000000.0,4351000000.0,4626000000.0
Payables And Accrued Expenses,2542000000.0,2191000000.0,2194000000.0,2585000000.0
Payables,1673000000.0,1348000000.0,1345000000.0,1673000000.0
Accounts Payable,752000000.0,612000000.0,749000000.0,872000000.0
Total Tax Payable,823000000.0,635000000.0,496000000.0,694000000.0
Other Payable,98000000.0,101000000.0,100000000.0,107000000.0
Current Accrued Expenses,869000000.0,843000000.0,849000000.0,912000000.0
Interest Payable,330000000.0,326000000.0,289000000.0,317000000.0
Current Debt And Capital Lease Obligation,2496000000.0,1390000000.0,1619000000.0,1466000000.0
Current Debt,2074000000.0,1069000000.0,1257000000.0,1466000000.0
Other Current Borrowings,2074000000.0,1069000000.0,1257000000.0,
Current Capital Lease Obligation,422000000.0,321000000.0,362000000.0,
Other Current Liabilities,706000000.0,592000000.0,538000000.0,575000000.0
Total Non Current Liabilities Net Minority Interest,43620000000.0,41267000000.0,39194000000.0,34098000000.0
Long Term Debt And Capital Lease Obligation,28992000000.0,26943000000.0,25414000000.0,20925000000.0
Long Term Debt,27319000000.0,25660000000.0,23943000000.0,20925000000.0
Long Term Capital Lease Obligation,1673000000.0,1283000000.0,1471000000.0,
Non Current Deferred Liabilities,12675000000.0,12247000000.0,11992000000.0,11302000000.0
Non Current Deferred Taxes Liabilities,12675000000.0,12247000000.0,11992000000.0,11302000000.0
Other Non Current Liabilities,1953000000.0,2077000000.0,1788000000.0,1871000000.0
Total Equity Gross Minority Interest,14161000000.0,16958000000.0,18128000000.0,20423000000.0
Stockholders Equity,14161000000.0,16958000000.0,18128000000.0,20423000000.0
Capital Stock,2781000000.0,2781000000.0,2780000000.0,2779000000.0
Common Stock,2781000000.0,2781000000.0,2780000000.0,2779000000.0
Additional Paid In Capital,4979000000.0,4864000000.0,4523000000.0,4449000000.0
Retained Earnings,55049000000.0,51326000000.0,48605000000.0,45284000000.0
Treasury Stock,47734000000.0,40420000000.0,36424000000.0,30674000000.0
Gains Losses Not Affecting Retained Earnings,-914000000.0,-1593000000.0,-1356000000.0,-1415000000.0
Total Capitalization,41480000000.0,42618000000.0,42071000000.0,41348000000.0
Common Stock Equity,14161000000.0,16958000000.0,18128000000.0,20423000000.0
Capital Lease Obligations,2095000000.0,1604000000.0,1833000000.0,
Net Tangible Assets,14161000000.0,16958000000.0,18128000000.0,20423000000.0
Working Capital,-2193000000.0,41000000.0,-892000000.0,-463000000.0
Invested Capital,43554000000.0,43687000000.0,43328000000.0,42814000000.0
Tangible Book Value,14161000000.0,16958000000.0,18128000000.0,20423000000.0
Total Debt,31488000000.0,28333000000.0,27033000000.0,22391000000.0
Net Debt,28433000000.0,24930000000.0,24369000000.0,21118000000.0
Share Issued,1112440400.0,1112227784.0,1112014480.0,1111739781.0
Ordinary Shares Number,638841656.0,671351360.0,692100651.0,725056690.0
Treasury Shares Number,473598744.0,440876424.0,419913829.0,386683091.0
