,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,31387000000.0,27542000000.0,25408000000.0,21935000000.0
Cash Cash Equivalents And Short Term Investments,1139000000.0,900000000.0,767000000.0,784000000.0
Cash And Cash Equivalents,1139000000.0,900000000.0,767000000.0,784000000.0
Receivables,2865000000.0,2627000000.0,2597000000.0,2331000000.0
Accounts Receivable,2623000000.0,2396000000.0,2387000000.0,2128000000.0
Other Receivables,242000000.0,231000000.0,210000000.0,203000000.0
Prepaid Assets,78000000.0,65000000.0,54000000.0,44000000.0
Net PPE,205000000.0,213000000.0,207000000.0,195000000.0
Investments And Advances,24666000000.0,21542000000.0,19746000000.0,16732000000.0
Total Liabilities Net Minority Interest,18282000000.0,16753000000.0,15544000000.0,14102000000.0
Current Debt And Capital Lease Obligation,54000000.0,54000000.0,39000000.0,32000000.0
Current Debt,54000000.0,54000000.0,39000000.0,32000000.0
Current Notes Payable,54000000.0,54000000.0,39000000.0,32000000.0
Long Term Debt And Capital Lease Obligation,843000000.0,845000000.0,846000000.0,834000000.0
Long Term Debt,789000000.0,788000000.0,788000000.0,788000000.0
Long Term Capital Lease Obligation,54000000.0,57000000.0,58000000.0,46000000.0
Non Current Deferred Liabilities,1744000000.0,1299000000.0,1079000000.0,627000000.0
Non Current Deferred Taxes Liabilities,1744000000.0,1299000000.0,1079000000.0,627000000.0
Total Equity Gross Minority Interest,13105000000.0,10789000000.0,9864000000.0,7833000000.0
Stockholders Equity,13105000000.0,10789000000.0,9864000000.0,7833000000.0
Capital Stock,397000000.0,397000000.0,397000000.0,397000000.0
Common Stock,397000000.0,397000000.0,397000000.0,397000000.0
Additional Paid In Capital,1356000000.0,1328000000.0,1306000000.0,1281000000.0
Retained Earnings,12625000000.0,10085000000.0,9257000000.0,7625000000.0
Treasury Stock,1921000000.0,1790000000.0,1544000000.0,1492000000.0
Gains Losses Not Affecting Retained Earnings,648000000.0,769000000.0,448000000.0,22000000.0
Total Capitalization,13894000000.0,11577000000.0,10652000000.0,8621000000.0
Common Stock Equity,13105000000.0,10789000000.0,9864000000.0,7833000000.0
Capital Lease Obligations,54000000.0,57000000.0,58000000.0,46000000.0
Net Tangible Assets,13105000000.0,10789000000.0,9864000000.0,7833000000.0
Invested Capital,13948000000.0,11631000000.0,10691000000.0,8653000000.0
Tangible Book Value,13105000000.0,10789000000.0,9864000000.0,7833000000.0
Total Debt,897000000.0,899000000.0,885000000.0,866000000.0
Net Debt,,,60000000.0,36000000.0
Share Issued,198300000.0,198300000.0,198300000.0,198300000.0
Ordinary Shares Number,160300000.0,160900000.0,162900000.0,162800000.0
Treasury Shares Number,38000000.0,37400000.0,35400000.0,35500000.0
