,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,573284000000.0,553905000000.0,495426000000.0,467374000000.0
Cash And Cash Equivalents,28905000000.0,62580000000.0,22405000000.0,21453000000.0
Other Short Term Investments,132406000000.0,136438000000.0,122344000000.0,64058000000.0
Receivables,12367000000.0,13706000000.0,14185000000.0,14141000000.0
Other Receivables,12367000000.0,13706000000.0,14185000000.0,14141000000.0
Net PPE,3305000000.0,3468000000.0,3702000000.0,2457000000.0
Gross PPE,8253000000.0,8618000000.0,8656000000.0,7247000000.0
Land And Improvements,445000000.0,487000000.0,504000000.0,515000000.0
Buildings And Improvements,3161000000.0,3519000000.0,3513000000.0,3602000000.0
Machinery Furniture Equipment,3438000000.0,3439000000.0,3366000000.0,3110000000.0
Other Properties,1186000000.0,1148000000.0,1252000000.0,
Construction In Progress,23000000.0,25000000.0,21000000.0,20000000.0
Accumulated Depreciation,-4948000000.0,-5150000000.0,-4954000000.0,-4790000000.0
Goodwill And Other Intangible Assets,14000000000.0,12782000000.0,12878000000.0,12761000000.0
Goodwill,10262000000.0,9918000000.0,9655000000.0,9369000000.0
Other Intangible Assets,3738000000.0,2864000000.0,3223000000.0,3392000000.0
Investments And Advances,174264000000.0,136438000000.0,122344000000.0,110108000000.0
Held To Maturity Securities,41858000000.0,,0.0,46050000000.0
Total Liabilities Net Minority Interest,517897000000.0,500180000000.0,442943000000.0,415717000000.0
Current Debt And Capital Lease Obligation,9593000000.0,9559000000.0,21730000000.0,11099000000.0
Current Debt,9593000000.0,9559000000.0,21730000000.0,11099000000.0
Commercial Paper,6026000000.0,6007000000.0,7576000000.0,6940000000.0
Other Current Borrowings,3567000000.0,3552000000.0,14154000000.0,4159000000.0
Long Term Debt And Capital Lease Obligation,32125000000.0,41297000000.0,40167000000.0,41340000000.0
Long Term Debt,32125000000.0,41297000000.0,40167000000.0,41340000000.0
Total Equity Gross Minority Interest,55387000000.0,53725000000.0,52483000000.0,51657000000.0
Stockholders Equity,54918000000.0,53095000000.0,51853000000.0,51029000000.0
Capital Stock,6392000000.0,6004000000.0,6005000000.0,6005000000.0
Preferred Stock,6371000000.0,5983000000.0,5984000000.0,5984000000.0
Common Stock,21000000.0,21000000.0,21000000.0,21000000.0
Additional Paid In Capital,8539000000.0,8511000000.0,8475000000.0,8469000000.0
Retained Earnings,69201000000.0,64188000000.0,63186000000.0,59065000000.0
Treasury Stock,27271000000.0,25930000000.0,24440000000.0,20188000000.0
Gains Losses Not Affecting Retained Earnings,-1943000000.0,322000000.0,-1373000000.0,-2322000000.0
Minority Interest,469000000.0,630000000.0,630000000.0,628000000.0
Total Capitalization,87043000000.0,94392000000.0,92020000000.0,92369000000.0
Preferred Stock Equity,6371000000.0,5983000000.0,5984000000.0,5984000000.0
Common Stock Equity,48547000000.0,47112000000.0,45869000000.0,45045000000.0
Net Tangible Assets,40918000000.0,40313000000.0,38975000000.0,38268000000.0
Invested Capital,90265000000.0,97968000000.0,107766000000.0,97484000000.0
Tangible Book Value,34547000000.0,34330000000.0,32991000000.0,32284000000.0
Total Debt,41718000000.0,50856000000.0,61897000000.0,52439000000.0
Net Debt,12813000000.0,,39492000000.0,30986000000.0
Share Issued,2125725742.0,2125725742.0,2125725742.0,2125725742.0
Ordinary Shares Number,1483502171.0,1507107658.0,1534155236.0,1608334721.0
Preferred Shares Number,84251000.0,148251000.0,128251000.0,105251000.0
Treasury Shares Number,642223571.0,618618084.0,591570506.0,517391021.0
