,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,338923000000.0,332750000000.0,362597000000.0,346196000000.0
Current Assets,59154000000.0,44893000000.0,50052000000.0,47973000000.0
Cash Cash Equivalents And Short Term Investments,6802000000.0,4364000000.0,3089000000.0,3042000000.0
Cash And Cash Equivalents,6802000000.0,4364000000.0,3089000000.0,3042000000.0
Receivables,32383000000.0,20581000000.0,26966000000.0,24701000000.0
Accounts Receivable,26883000000.0,16339000000.0,21100000000.0,19638000000.0
Gross Accounts Receivable,27042000000.0,16435000000.0,21134000000.0,19699000000.0
Allowance For Doubtful Accounts Receivable,-159000000.0,-96000000.0,-34000000.0,-61000000.0
Other Receivables,5500000000.0,4242000000.0,5866000000.0,5063000000.0
Inventory,18780000000.0,18850000000.0,18528000000.0,18958000000.0
Raw Materials,4261000000.0,4681000000.0,4518000000.0,4155000000.0
Finished Goods,14519000000.0,14169000000.0,14010000000.0,14803000000.0
Other Current Assets,1189000000.0,1098000000.0,1469000000.0,1272000000.0
Total Non Current Assets,279769000000.0,287857000000.0,312545000000.0,298223000000.0
Net PPE,216552000000.0,227553000000.0,253018000000.0,247101000000.0
Gross PPE,216552000000.0,227553000000.0,253018000000.0,247101000000.0
Other Properties,216552000000.0,227553000000.0,253018000000.0,247101000000.0
Accumulated Depreciation,-278510000000.0,-277769000000.0,-233684000000.0,-230089000000.0
Investments And Advances,45195000000.0,43515000000.0,43164000000.0,40790000000.0
Long Term Equity Investment,45195000000.0,43515000000.0,43164000000.0,40790000000.0
Other Non Current Assets,18022000000.0,16789000000.0,16363000000.0,10332000000.0
Total Liabilities Net Minority Interest,163240000000.0,168620000000.0,163659000000.0,147668000000.0
Current Liabilities,56643000000.0,56363000000.0,63989000000.0,57138000000.0
Payables And Accrued Expenses,52367000000.0,35905000000.0,43411000000.0,39880000000.0
Payables,52367000000.0,35905000000.0,43411000000.0,39880000000.0
Accounts Payable,26623000000.0,17499000000.0,24694000000.0,21063000000.0
Total Tax Payable,5497000000.0,4092000000.0,4881000000.0,5892000000.0
Income Tax Payable,1601000000.0,684000000.0,1580000000.0,2612000000.0
Dueto Related Parties Current,8885000000.0,6476000000.0,6825000000.0,6863000000.0
Other Payable,11362000000.0,7838000000.0,7011000000.0,6062000000.0
Current Debt And Capital Lease Obligation,4276000000.0,20458000000.0,20578000000.0,17258000000.0
Current Debt,4276000000.0,20458000000.0,20578000000.0,17258000000.0
Commercial Paper,1608000000.0,17306000000.0,18561000000.0,12863000000.0
Line Of Credit,276000000.0,222000000.0,316000000.0,325000000.0
Other Current Borrowings,2392000000.0,2930000000.0,1701000000.0,4070000000.0
Total Non Current Liabilities Net Minority Interest,106597000000.0,112257000000.0,99670000000.0,90530000000.0
Long Term Debt And Capital Lease Obligation,43428000000.0,47182000000.0,26342000000.0,20538000000.0
Long Term Debt,41667000000.0,45502000000.0,24672000000.0,19235000000.0
Long Term Capital Lease Obligation,1761000000.0,1680000000.0,1670000000.0,1303000000.0
Non Current Deferred Liabilities,20165000000.0,18165000000.0,25620000000.0,27244000000.0
Non Current Deferred Taxes Liabilities,20165000000.0,18165000000.0,25620000000.0,27244000000.0
Tradeand Other Payables Non Current,0.0,0.0,0.0,0.0
Dueto Related Parties Non Current,2857000000.0,3253000000.0,3988000000.0,4382000000.0
Employee Benefits,18430000000.0,22415000000.0,22304000000.0,20272000000.0
Non Current Pension And Other Postretirement Benefit Plans,18430000000.0,22415000000.0,22304000000.0,20272000000.0
Other Non Current Liabilities,21717000000.0,21242000000.0,21416000000.0,18094000000.0
Total Equity Gross Minority Interest,175683000000.0,164130000000.0,198938000000.0,198528000000.0
Stockholders Equity,168577000000.0,157150000000.0,191650000000.0,191794000000.0
Capital Stock,15746000000.0,15688000000.0,15637000000.0,15258000000.0
Common Stock,15746000000.0,15688000000.0,15637000000.0,15258000000.0
Additional Paid In Capital,,,,15258000000.0
Retained Earnings,392059000000.0,383943000000.0,421341000000.0,421653000000.0
Treasury Stock,225464000000.0,225776000000.0,225835000000.0,225553000000.0
Gains Losses Not Affecting Retained Earnings,-13764000000.0,-16705000000.0,-19493000000.0,-19564000000.0
Minority Interest,7106000000.0,6980000000.0,7288000000.0,6734000000.0
Total Capitalization,210244000000.0,202652000000.0,216322000000.0,211029000000.0
Common Stock Equity,168577000000.0,157150000000.0,191650000000.0,191794000000.0
Capital Lease Obligations,1761000000.0,1680000000.0,1670000000.0,1303000000.0
Net Tangible Assets,168577000000.0,157150000000.0,191650000000.0,191794000000.0
Working Capital,2511000000.0,-11470000000.0,-13937000000.0,-9165000000.0
Invested Capital,214520000000.0,223110000000.0,236900000000.0,228287000000.0
Tangible Book Value,168577000000.0,157150000000.0,191650000000.0,191794000000.0
Total Debt,47704000000.0,67640000000.0,46920000000.0,37796000000.0
Net Debt,39141000000.0,61596000000.0,42161000000.0,33451000000.0
Share Issued,8019000000.0,8019000000.0,8019000000.0,8019000000.0
Ordinary Shares Number,4239000000.0,4233000000.0,4234000000.0,4237000000.0
Treasury Shares Number,3780000000.0,3786000000.0,3785000000.0,3782000000.0
