,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,7256871000.0,6915420000.0,3853986000.0,3312957000.0
Current Assets,3988125000.0,3888512000.0,1199165000.0,1213298000.0
Cash Cash Equivalents And Short Term Investments,3827126000.0,3693813000.0,1070731000.0,1100416000.0
Cash And Cash Equivalents,3827126000.0,3693813000.0,1070731000.0,1100416000.0
Receivables,124817000.0,103949000.0,92240000.0,89192000.0
Accounts Receivable,124817000.0,103949000.0,92240000.0,89192000.0
Gross Accounts Receivable,138191000.0,119059000.0,97337000.0,94901000.0
Allowance For Doubtful Accounts Receivable,-13374000.0,-15110000.0,-5097000.0,-5709000.0
Prepaid Assets,36182000.0,28651000.0,36194000.0,23690000.0
Restricted Cash,0.0,62099000.0,,
Total Non Current Assets,3268746000.0,3026908000.0,2654821000.0,2099659000.0
Net PPE,333337000.0,210423000.0,222613000.0,83303000.0
Gross PPE,419199000.0,376576000.0,358374000.0,193094000.0
Properties,0.0,0.0,0.0,0.0
Buildings And Improvements,96496000.0,2970000.0,,
Machinery Furniture Equipment,146389000.0,183903000.0,169372000.0,127762000.0
Other Properties,100680000.0,108740000.0,115084000.0,
Leases,75634000.0,80963000.0,73918000.0,65332000.0
Accumulated Depreciation,-85862000.0,-166153000.0,-135761000.0,-109791000.0
Goodwill And Other Intangible Assets,2795451000.0,2687386000.0,2303216000.0,1900446000.0
Goodwill,2321015000.0,2235999000.0,1882020000.0,1611535000.0
Other Intangible Assets,474436000.0,451387000.0,421196000.0,288911000.0
Investments And Advances,,0.0,10070000.0,10070000.0
Non Current Accounts Receivable,11283000.0,14986000.0,14908000.0,14908000.0
Non Current Deferred Assets,106913000.0,98257000.0,94782000.0,83500000.0
Non Current Deferred Taxes Assets,5034000.0,4983000.0,5408000.0,7469000.0
Non Current Prepaid Assets,21762000.0,15856000.0,9232000.0,7432000.0
Total Liabilities Net Minority Interest,1545199000.0,1540061000.0,448393000.0,291015000.0
Current Liabilities,338689000.0,330850000.0,207056000.0,154159000.0
Payables And Accrued Expenses,216950000.0,223351000.0,110112000.0,96024000.0
Payables,53480000.0,32048000.0,18345000.0,20615000.0
Accounts Payable,22244000.0,15732000.0,7640000.0,6327000.0
Total Tax Payable,31236000.0,16316000.0,10705000.0,14288000.0
Income Tax Payable,31236000.0,16316000.0,10705000.0,14288000.0
Current Accrued Expenses,163470000.0,191303000.0,91767000.0,75409000.0
Current Debt And Capital Lease Obligation,26268000.0,32648000.0,29670000.0,
Current Capital Lease Obligation,26268000.0,32648000.0,29670000.0,
Current Deferred Liabilities,95471000.0,74851000.0,67274000.0,58135000.0
Current Deferred Revenue,95471000.0,74851000.0,67274000.0,58135000.0
Total Non Current Liabilities Net Minority Interest,1206510000.0,1209211000.0,241337000.0,136856000.0
Long Term Debt And Capital Lease Obligation,1095358000.0,1110938000.0,133720000.0,
Long Term Debt,987944000.0,986715000.0,,
Long Term Capital Lease Obligation,107414000.0,124223000.0,133720000.0,
Non Current Deferred Liabilities,98656000.0,72991000.0,87096000.0,115470000.0
Non Current Deferred Taxes Liabilities,98656000.0,72991000.0,87096000.0,69857000.0
Non Current Deferred Revenue,,,0.0,45613000.0
Tradeand Other Payables Non Current,12496000.0,25282000.0,20521000.0,17386000.0
Other Non Current Liabilities,,,,4000000.0
Total Equity Gross Minority Interest,5711672000.0,5375359000.0,3405593000.0,3021942000.0
Stockholders Equity,5711672000.0,5375359000.0,3405593000.0,3021942000.0
Capital Stock,3946000.0,394000.0,366000.0,364000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,3946000.0,394000.0,366000.0,364000.0
Additional Paid In Capital,4253318000.0,4208252000.0,2473338000.0,2419812000.0
Retained Earnings,1460166000.0,1167602000.0,940474000.0,613454000.0
Gains Losses Not Affecting Retained Earnings,-5758000.0,-889000.0,-8585000.0,-11688000.0
Total Capitalization,6699616000.0,6362074000.0,3405593000.0,3021942000.0
Common Stock Equity,5711672000.0,5375359000.0,3405593000.0,3021942000.0
Capital Lease Obligations,133682000.0,156871000.0,163390000.0,
Net Tangible Assets,2916221000.0,2687973000.0,1102377000.0,1121496000.0
Working Capital,3649436000.0,3557662000.0,992109000.0,1059139000.0
Invested Capital,6699616000.0,6362074000.0,3405593000.0,3021942000.0
Tangible Book Value,2916221000.0,2687973000.0,1102377000.0,1121496000.0
Total Debt,1121626000.0,1143586000.0,163390000.0,
Share Issued,394936000.0,394140000.0,366680000.0,364460000.0
Ordinary Shares Number,394936000.0,394140000.0,366680000.0,364460000.0
