,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,5063288000.0,2976980000.0,8332825000.0,6874585000.0
Current Assets,1218252000.0,1020212000.0,3706989000.0,2762739000.0
Cash Cash Equivalents And Short Term Investments,827202000.0,739164000.0,3159288000.0,2255297000.0
Cash And Cash Equivalents,815384000.0,739164000.0,3139295000.0,2131632000.0
Other Short Term Investments,11818000.0,,19993000.0,123665000.0
Receivables,188482000.0,137023000.0,379190000.0,359138000.0
Accounts Receivable,188482000.0,137023000.0,298334000.0,279189000.0
Gross Accounts Receivable,188763000.0,137309000.0,323060000.0,298049000.0
Allowance For Doubtful Accounts Receivable,-281000.0,-286000.0,-24726000.0,-18860000.0
Taxes Receivable,,,9308000.0,10132000.0
Other Receivables,,,71548000.0,69817000.0
Prepaid Assets,78952000.0,71793000.0,97609000.0,55586000.0
Current Deferred Assets,41744000.0,33539000.0,,
Assets Held For Sale Current,,0.0,,
Other Current Assets,81872000.0,38693000.0,70902000.0,92718000.0
Total Non Current Assets,3845036000.0,1956768000.0,4625836000.0,4111846000.0
Net PPE,163256000.0,107799000.0,539154000.0,318800000.0
Gross PPE,344998000.0,277120000.0,863513000.0,605598000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,11565000.0,11565000.0,11591000.0,11591000.0
Buildings And Improvements,61841000.0,74187000.0,270509000.0,249026000.0
Machinery Furniture Equipment,190928000.0,176894000.0,362009000.0,315777000.0
Other Properties,,,167801000.0,
Construction In Progress,39769000.0,14474000.0,51603000.0,29204000.0
Leases,40895000.0,,,
Accumulated Depreciation,-181742000.0,-169321000.0,-324359000.0,-286798000.0
Goodwill And Other Intangible Assets,3183693000.0,1501432000.0,3432936000.0,3358281000.0
Goodwill,2411996000.0,1270532000.0,2854462000.0,2726859000.0
Other Intangible Assets,771697000.0,230900000.0,578474000.0,631422000.0
Investments And Advances,,,353052000.0,235055000.0
Investmentin Financial Assets,,,353052000.0,235055000.0
Available For Sale Securities,,,353052000.0,235055000.0
Non Current Deferred Assets,334937000.0,224013000.0,167054000.0,64786000.0
Non Current Deferred Taxes Assets,334937000.0,224013000.0,167054000.0,64786000.0
Other Non Current Assets,163150000.0,123524000.0,133640000.0,134924000.0
Total Liabilities Net Minority Interest,5257870000.0,4152965000.0,4389980000.0,3257097000.0
Current Liabilities,1168295000.0,500036000.0,1007599000.0,883558000.0
Payables And Accrued Expenses,589392000.0,148126000.0,185826000.0,180427000.0
Payables,70596000.0,58800000.0,94356000.0,74907000.0
Accounts Payable,37871000.0,29200000.0,94356000.0,74907000.0
Total Tax Payable,32725000.0,29600000.0,,
Current Accrued Expenses,518796000.0,89326000.0,91470000.0,105520000.0
Interest Payable,30110000.0,26922000.0,,
Pensionand Other Post Retirement Benefit Plans Current,88670000.0,65239000.0,153705000.0,137583000.0
Current Debt And Capital Lease Obligation,99927000.0,,13750000.0,13750000.0
Current Debt,99927000.0,,13750000.0,13750000.0
Other Current Borrowings,,,13750000.0,
Current Deferred Liabilities,262131000.0,239088000.0,397490000.0,360015000.0
Current Deferred Revenue,262131000.0,239088000.0,397490000.0,360015000.0
Other Current Liabilities,128175000.0,47583000.0,256828000.0,191783000.0
Total Non Current Liabilities Net Minority Interest,4089575000.0,3652929000.0,3382381000.0,2373539000.0
Long Term Debt And Capital Lease Obligation,3829421000.0,3534706000.0,3121572000.0,2245548000.0
Long Term Debt,3829421000.0,3534706000.0,3121572000.0,2245548000.0
Non Current Deferred Liabilities,130261000.0,17213000.0,21388000.0,23600000.0
Non Current Deferred Taxes Liabilities,130261000.0,17213000.0,21388000.0,23600000.0
Tradeand Other Payables Non Current,13842000.0,14582000.0,36489000.0,37584000.0
Preferred Securities Outside Stock Equity,,640000.0,44527000.0,65687000.0
Liabilities Heldfor Sale Non Current,,0.0,,
Other Non Current Liabilities,116051000.0,86428000.0,202932000.0,66807000.0
Total Equity Gross Minority Interest,-194582000.0,-1175985000.0,3942845000.0,3617488000.0
Stockholders Equity,-203769000.0,-1177667000.0,2928042000.0,2843125000.0
Capital Stock,283000.0,267000.0,279000.0,278000.0
Common Stock,283000.0,267000.0,279000.0,278000.0
Additional Paid In Capital,8164216000.0,7394646000.0,11683799000.0,12022387000.0
Retained Earnings,-8144514000.0,-8491126000.0,1689925000.0,1258794000.0
Treasury Stock,,0.0,10309612000.0,10309612000.0
Gains Losses Not Affecting Retained Earnings,-223754000.0,-81454000.0,-136349000.0,-128722000.0
Minority Interest,9187000.0,1682000.0,1014803000.0,774363000.0
Total Capitalization,3625652000.0,2357039000.0,6049614000.0,5088673000.0
Common Stock Equity,-203769000.0,-1177667000.0,2928042000.0,2843125000.0
Net Tangible Assets,-3387462000.0,-2679099000.0,-504894000.0,-515156000.0
Working Capital,49957000.0,520176000.0,2699390000.0,1879181000.0
Invested Capital,3725579000.0,2357039000.0,6063364000.0,5102423000.0
Tangible Book Value,-3387462000.0,-2679099000.0,-504894000.0,-515156000.0
Total Debt,3929348000.0,3534706000.0,3135322000.0,2259298000.0
Net Debt,3113964000.0,2795542000.0,,127666000.0
Share Issued,283470334.0,267329284.0,573944632.0,571943795.0
Ordinary Shares Number,283470334.0,267329284.0,176065176.0,174064339.0
Treasury Shares Number,,0.0,408247456.0,408247456.0
