,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,10775220000.0,9637533000.0,9636472000.0,7711728000.0
Current Assets,55278000.0,182163000.0,256695000.0,251150000.0
Cash Cash Equivalents And Short Term Investments,967000.0,1409000.0,8106000.0,185216000.0
Cash And Cash Equivalents,967000.0,1409000.0,8106000.0,185216000.0
Receivables,26860000.0,157992000.0,153650000.0,42259000.0
Notes Receivable,26860000.0,157992000.0,153650000.0,42259000.0
Inventory,388062000.0,246867000.0,69754000.0,0.0
Finished Goods,388062000.0,246867000.0,69754000.0,0.0
Restricted Cash,27451000.0,22762000.0,25185000.0,23675000.0
Total Non Current Assets,10719942000.0,9455370000.0,9379777000.0,7460578000.0
Net PPE,197463000.0,200913000.0,204225000.0,
Gross PPE,197463000.0,200913000.0,204225000.0,
Other Properties,197463000.0,200913000.0,204225000.0,
Investment Properties,9603707000.0,8466106000.0,8400994000.0,6541999000.0
Investments And Advances,702461000.0,600233000.0,588262000.0,780869000.0
Long Term Equity Investment,702461000.0,600233000.0,588262000.0,780869000.0
Investmentsin Joint Venturesat Cost,702461000.0,600233000.0,588262000.0,780869000.0
Other Non Current Assets,216311000.0,188118000.0,186296000.0,137710000.0
Total Liabilities Net Minority Interest,6001474000.0,5522648000.0,5228493000.0,3816211000.0
Current Liabilities,590304000.0,519524000.0,590641000.0,334495000.0
Payables And Accrued Expenses,340758000.0,301500000.0,274058000.0,233364000.0
Payables,294778000.0,256740000.0,228859000.0,194617000.0
Accounts Payable,136954000.0,110999000.0,90032000.0,76343000.0
Total Tax Payable,33095000.0,29946000.0,29445000.0,20608000.0
Dividends Payable,124729000.0,115795000.0,109382000.0,97666000.0
Current Accrued Expenses,45980000.0,44760000.0,45199000.0,38747000.0
Interest Payable,45980000.0,44760000.0,45199000.0,38747000.0
Current Debt And Capital Lease Obligation,249546000.0,218024000.0,316583000.0,101131000.0
Current Debt,249546000.0,218024000.0,316583000.0,101131000.0
Commercial Paper,220000000.0,190000000.0,300000000.0,
Line Of Credit,29546000.0,28024000.0,16583000.0,101131000.0
Total Non Current Liabilities Net Minority Interest,5411170000.0,5003124000.0,4637852000.0,3481716000.0
Long Term Debt And Capital Lease Obligation,5355729000.0,4954116000.0,4589499000.0,3446656000.0
Long Term Debt,5163241000.0,4758524000.0,4390941000.0,3446656000.0
Long Term Capital Lease Obligation,192488000.0,195592000.0,198558000.0,
Preferred Securities Outside Stock Equity,1299442000.0,856294000.0,1018665000.0,972740000.0
Other Non Current Liabilities,55441000.0,49008000.0,48353000.0,35060000.0
Total Equity Gross Minority Interest,4773746000.0,4114885000.0,4407979000.0,3895517000.0
Stockholders Equity,3442874000.0,3234200000.0,3358542000.0,2905625000.0
Capital Stock,47946000.0,47731000.0,49147000.0,48956000.0
Preferred Stock,44765000.0,44765000.0,46201000.0,46201000.0
Common Stock,3181000.0,2966000.0,2946000.0,2755000.0
Additional Paid In Capital,6884269000.0,5881383000.0,5781975000.0,4920732000.0
Retained Earnings,-3485080000.0,-2685770000.0,-2462132000.0,-2063996000.0
Gains Losses Not Affecting Retained Earnings,-4261000.0,-9144000.0,-10448000.0,-67000.0
Minority Interest,1330872000.0,880685000.0,1049437000.0,989892000.0
Total Capitalization,8606115000.0,7992724000.0,7749483000.0,6352281000.0
Preferred Stock Equity,44765000.0,44765000.0,46201000.0,46201000.0
Common Stock Equity,3398109000.0,3189435000.0,3312341000.0,2859424000.0
Capital Lease Obligations,192488000.0,195592000.0,198558000.0,
Net Tangible Assets,3442874000.0,3234200000.0,3358542000.0,2905625000.0
Working Capital,-535026000.0,-337361000.0,-333946000.0,-83345000.0
Invested Capital,8810896000.0,8165983000.0,8019865000.0,6407211000.0
Tangible Book Value,3398109000.0,3189435000.0,3312341000.0,2859424000.0
Total Debt,5605275000.0,5172140000.0,4906082000.0,3547787000.0
Net Debt,5411820000.0,4975139000.0,4699418000.0,3362571000.0
Share Issued,318149635.0,296611579.0,294588305.0,275545900.0
Ordinary Shares Number,318149635.0,296611579.0,294588305.0,275545900.0
Preferred Shares Number,17135882.0,17135882.0,18583387.0,18585387.0
