,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,120466000000.0,116764000000.0,110122000000.0,104233000000.0
Cash Cash Equivalents And Short Term Investments,82407000000.0,80235000000.0,73571000000.0,67822000000.0
Cash And Cash Equivalents,761000000.0,721000000.0,494000000.0,373000000.0
Other Short Term Investments,81646000000.0,79514000000.0,73077000000.0,67449000000.0
Receivables,20427000000.0,20421000000.0,20763000000.0,20661000000.0
Accounts Receivable,20427000000.0,20421000000.0,20763000000.0,20661000000.0
Prepaid Assets,902000000.0,772000000.0,689000000.0,578000000.0
Goodwill And Other Intangible Assets,4314000000.0,4293000000.0,4291000000.0,4282000000.0
Goodwill,4008000000.0,3976000000.0,3961000000.0,3937000000.0
Other Intangible Assets,306000000.0,317000000.0,330000000.0,345000000.0
Investments And Advances,82539000000.0,79967000000.0,73502000000.0,67817000000.0
Total Liabilities Net Minority Interest,91579000000.0,87563000000.0,84179000000.0,81339000000.0
Payables And Accrued Expenses,4295000000.0,4617000000.0,4982000000.0,5074000000.0
Payables,4295000000.0,4617000000.0,4982000000.0,5074000000.0
Accounts Payable,4295000000.0,4617000000.0,4982000000.0,5074000000.0
Current Debt And Capital Lease Obligation,100000000.0,100000000.0,600000000.0,600000000.0
Current Debt,100000000.0,100000000.0,600000000.0,600000000.0
Current Notes Payable,,0.0,500000000.0,500000000.0
Commercial Paper,100000000.0,100000000.0,100000000.0,100000000.0
Long Term Debt And Capital Lease Obligation,7290000000.0,6550000000.0,5958000000.0,5964000000.0
Long Term Debt,7290000000.0,6550000000.0,5958000000.0,5964000000.0
Non Current Deferred Liabilities,289000000.0,558000000.0,137000000.0,
Non Current Deferred Taxes Liabilities,289000000.0,558000000.0,137000000.0,
Total Equity Gross Minority Interest,28887000000.0,29201000000.0,25943000000.0,22894000000.0
Stockholders Equity,28887000000.0,29201000000.0,25943000000.0,22894000000.0
Capital Stock,24154000000.0,23743000000.0,23469000000.0,23144000000.0
Common Stock,24154000000.0,23743000000.0,23469000000.0,23144000000.0
Additional Paid In Capital,,,23469000000.0,23144000000.0
Retained Earnings,41555000000.0,38771000000.0,36977000000.0,35204000000.0
Treasury Stock,38015000000.0,35815000000.0,35143000000.0,33595000000.0
Gains Losses Not Affecting Retained Earnings,1193000000.0,2502000000.0,640000000.0,-1859000000.0
Total Capitalization,36177000000.0,35751000000.0,31901000000.0,28858000000.0
Common Stock Equity,28887000000.0,29201000000.0,25943000000.0,22894000000.0
Net Tangible Assets,24573000000.0,24908000000.0,21652000000.0,18612000000.0
Invested Capital,36177000000.0,35751000000.0,32501000000.0,29458000000.0
Tangible Book Value,24573000000.0,24908000000.0,21652000000.0,18612000000.0
Total Debt,7290000000.0,6550000000.0,6558000000.0,6564000000.0
Net Debt,6529000000.0,5829000000.0,6064000000.0,6191000000.0
Share Issued,782700000.0,779699999.0,777600000.0,774500000.0
Ordinary Shares Number,241200000.0,252400000.0,255500000.0,263600000.0
Treasury Shares Number,541500000.0,527299999.0,522100000.0,510900000.0
