,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,17775795000.0,12972618000.0,8008859000.0,5611068000.0
Current Assets,1989088000.0,2139835000.0,2180155000.0,2023478000.0
Cash Cash Equivalents And Short Term Investments,869918000.0,991118000.0,1114645000.0,844796000.0
Cash And Cash Equivalents,470783000.0,662205000.0,660672000.0,431526000.0
Other Short Term Investments,399135000.0,328913000.0,453973000.0,413270000.0
Receivables,423537000.0,419424000.0,392672000.0,392443000.0
Accounts Receivable,423537000.0,419424000.0,392672000.0,392443000.0
Gross Accounts Receivable,438679000.0,439231000.0,412877000.0,419156000.0
Allowance For Doubtful Accounts Receivable,-15142000.0,-19807000.0,-20205000.0,-26713000.0
Inventory,572239000.0,622253000.0,554007000.0,583815000.0
Raw Materials,116880000.0,126911000.0,109570000.0,108008000.0
Work In Process,142742000.0,151931000.0,146131000.0,145051000.0
Finished Goods,312617000.0,343411000.0,298306000.0,330756000.0
Prepaid Assets,107745000.0,90621000.0,102331000.0,187249000.0
Restricted Cash,5560000.0,5560000.0,5560000.0,5560000.0
Other Current Assets,10089000.0,10859000.0,10940000.0,9615000.0
Total Non Current Assets,15786625000.0,10832770000.0,5828648000.0,3587597000.0
Net PPE,695750000.0,693507000.0,701207000.0,508690000.0
Gross PPE,1693366000.0,1654897000.0,1584040000.0,1326829000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,27940000.0,25739000.0,25215000.0,25185000.0
Buildings And Improvements,385798000.0,363048000.0,341598000.0,331563000.0
Machinery Furniture Equipment,,1063974000.0,1015359000.0,970081000.0
Other Properties,1279628000.0,1266110000.0,1217227000.0,970081000.0
Accumulated Depreciation,-997616000.0,-961390000.0,-882833000.0,-818139000.0
Goodwill And Other Intangible Assets,601200000.0,491400000.0,409600000.0,352900000.0
Goodwill,347300000.0,291900000.0,264100000.0,219800000.0
Other Intangible Assets,253900000.0,199500000.0,145500000.0,133100000.0
Investments And Advances,14387006000.0,9561140000.0,4638205000.0,2655709000.0
Other Investments,14387006000.0,9561140000.0,4638205000.0,2655709000.0
Other Non Current Assets,102669000.0,86723000.0,79636000.0,70298000.0
Total Liabilities Net Minority Interest,4108661000.0,3092678000.0,2253802000.0,1590737000.0
Current Liabilities,680938000.0,631536000.0,905495000.0,450795000.0
Payables And Accrued Expenses,465226000.0,419661000.0,323383000.0,322148000.0
Payables,188240000.0,196786000.0,143299000.0,178638000.0
Accounts Payable,141941000.0,139451000.0,107014000.0,122450000.0
Total Tax Payable,46299000.0,57335000.0,36285000.0,56188000.0
Income Tax Payable,10319000.0,23282000.0,8763000.0,27513000.0
Current Accrued Expenses,276986000.0,222875000.0,180084000.0,143510000.0
Current Debt And Capital Lease Obligation,36935000.0,38307000.0,461565000.0,493000.0
Current Debt,489000.0,1300000.0,425700000.0,493000.0
Other Current Borrowings,489000.0,1300000.0,425700000.0,
Current Capital Lease Obligation,36935000.0,37007000.0,35865000.0,
Current Deferred Liabilities,50852000.0,42468000.0,33735000.0,26936000.0
Current Deferred Revenue,50852000.0,42468000.0,33735000.0,26936000.0
Other Current Liabilities,127925000.0,131100000.0,86812000.0,101218000.0
Total Non Current Liabilities Net Minority Interest,3427723000.0,2461142000.0,1348307000.0,1139942000.0
Long Term Debt And Capital Lease Obligation,186438000.0,187428000.0,189618000.0,438937000.0
Long Term Debt,10514000.0,1300000.0,2400000.0,438937000.0
Long Term Capital Lease Obligation,186438000.0,186128000.0,187218000.0,
Non Current Deferred Liabilities,3059080000.0,2076785000.0,997787000.0,553239000.0
Non Current Deferred Taxes Liabilities,3059080000.0,2076785000.0,997787000.0,553239000.0
Other Non Current Liabilities,182205000.0,196929000.0,160902000.0,147766000.0
Total Equity Gross Minority Interest,13667134000.0,9879940000.0,5755057000.0,4020331000.0
Stockholders Equity,13667134000.0,9879940000.0,5755057000.0,4020331000.0
Capital Stock,3000.0,3000.0,3000.0,3000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,3000.0,3000.0,3000.0,3000.0
Additional Paid In Capital,441733000.0,429376000.0,410020000.0,394342000.0
Retained Earnings,13507241000.0,9268012000.0,5470779000.0,3722073000.0
Treasury Stock,106290000.0,99907000.0,38397000.0,49129000.0
Gains Losses Not Affecting Retained Earnings,-175553000.0,282456000.0,-87348000.0,-46958000.0
Total Capitalization,13667134000.0,9881240000.0,5757457000.0,4459268000.0
Common Stock Equity,13667134000.0,9879940000.0,5755057000.0,4020331000.0
Capital Lease Obligations,223373000.0,223135000.0,223083000.0,
Net Tangible Assets,13065934000.0,9388540000.0,5345457000.0,3667431000.0
Working Capital,1308150000.0,1508299000.0,1274660000.0,1572683000.0
Invested Capital,13667134000.0,9882540000.0,6183157000.0,4459761000.0
Tangible Book Value,13065934000.0,9388540000.0,5345457000.0,3667431000.0
Total Debt,223373000.0,225735000.0,651183000.0,439430000.0
Net Debt,,,,7904000.0
Share Issued,30211982.0,30148805.0,30055567.0,29980686.0
Ordinary Shares Number,29932438.0,29844056.0,29925336.0,29800276.0
Treasury Shares Number,279544.0,304749.0,130231.0,180410.0
