,2022-01-31,2021-01-31,2020-01-31,2019-01-31
Total Assets,13640256000.0,12717867000.0,9348367000.0,6073691000.0
Current Assets,7473176000.0,6692491000.0,3432828000.0,3404019000.0
Cash Cash Equivalents And Short Term Investments,4922365000.0,4819293000.0,1351205000.0,1412912000.0
Cash And Cash Equivalents,4922365000.0,4819293000.0,1351205000.0,1412912000.0
Other Short Term Investments,,,,0.0
Receivables,119247000.0,115067000.0,102236000.0,96711000.0
Accounts Receivable,119247000.0,115067000.0,102236000.0,96711000.0
Inventory,2262273000.0,1508982000.0,1832339000.0,1750442000.0
Finished Goods,2262273000.0,1508982000.0,1832339000.0,1750442000.0
Prepaid Assets,169291000.0,249149000.0,147048000.0,143954000.0
Total Non Current Assets,6167080000.0,6025376000.0,5915539000.0,2669672000.0
Net PPE,5925799000.0,5795315000.0,5707218000.0,2475201000.0
Gross PPE,9600300000.0,9169280000.0,8755319000.0,5256708000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,1240246000.0,1187045000.0,1177262000.0,1126051000.0
Machinery Furniture Equipment,3425762000.0,3243206000.0,3115003000.0,2783198000.0
Other Properties,3027272000.0,3084819000.0,3053782000.0,
Construction In Progress,574333000.0,376076000.0,189536000.0,171538000.0
Leases,1332687000.0,1278134000.0,1219736000.0,1175921000.0
Accumulated Depreciation,-3674501000.0,-3373965000.0,-3048101000.0,-2781507000.0
Investments And Advances,,,,125000.0
Non Current Deferred Assets,163891000.0,159116000.0,141443000.0,124558000.0
Other Non Current Assets,77390000.0,70945000.0,66878000.0,69788000.0
Total Liabilities Net Minority Interest,9580206000.0,9427227000.0,5989118000.0,2767945000.0
Current Liabilities,4214929000.0,3967033000.0,2701934000.0,2009484000.0
Payables And Accrued Expenses,3584412000.0,3304003000.0,2137453000.0,2009484000.0
Payables,2382551000.0,2311608000.0,1310907000.0,1214853000.0
Accounts Payable,2372302000.0,2256928000.0,1296482000.0,1177104000.0
Total Tax Payable,10249000.0,54680000.0,14425000.0,37749000.0
Income Tax Payable,10249000.0,54680000.0,14425000.0,37749000.0
Current Accrued Expenses,1201861000.0,992395000.0,826546000.0,794631000.0
Current Debt And Capital Lease Obligation,630517000.0,663030000.0,564481000.0,
Current Debt,,64910000.0,,
Other Current Borrowings,,64910000.0,,
Current Capital Lease Obligation,630517000.0,598120000.0,564481000.0,
Total Non Current Liabilities Net Minority Interest,5365277000.0,5460194000.0,3287184000.0,758461000.0
Long Term Provisions,,,,25418000.0
Long Term Debt And Capital Lease Obligation,4991622000.0,5069769000.0,2923419000.0,312440000.0
Long Term Debt,2452325000.0,2448175000.0,312891000.0,312440000.0
Long Term Capital Lease Obligation,2539297000.0,2621594000.0,2610528000.0,
Non Current Deferred Liabilities,301533000.0,317684000.0,291122000.0,330308000.0
Non Current Deferred Taxes Liabilities,137642000.0,158568000.0,149679000.0,124308000.0
Tradeand Other Payables Non Current,65359000.0,65507000.0,65956000.0,77872000.0
Other Non Current Liabilities,6763000.0,7234000.0,6687000.0,12423000.0
Total Equity Gross Minority Interest,4060050000.0,3290640000.0,3359249000.0,3305746000.0
Stockholders Equity,4060050000.0,3290640000.0,3359249000.0,3305746000.0
Capital Stock,3517000.0,3565000.0,3568000.0,3682000.0
Common Stock,3517000.0,3565000.0,3568000.0,3682000.0
Additional Paid In Capital,1717530000.0,1579824000.0,1458307000.0,1375965000.0
Retained Earnings,2874898000.0,2185801000.0,2330702000.0,2298762000.0
Treasury Stock,535895000.0,478550000.0,433328000.0,372663000.0
Gains Losses Not Affecting Retained Earnings,,,,0.0
Total Capitalization,6512375000.0,5738815000.0,3672140000.0,3618186000.0
Common Stock Equity,4060050000.0,3290640000.0,3359249000.0,3305746000.0
Capital Lease Obligations,3169814000.0,3219714000.0,3175009000.0,
Net Tangible Assets,4060050000.0,3290640000.0,3359249000.0,3305746000.0
Working Capital,3258247000.0,2725458000.0,730894000.0,1394535000.0
Invested Capital,6512375000.0,5803725000.0,3672140000.0,3618186000.0
Tangible Book Value,4060050000.0,3290640000.0,3359249000.0,3305746000.0
Total Debt,5622139000.0,5732799000.0,3487900000.0,312440000.0
Share Issued,351720000.0,356503000.0,356775000.0,381442000.0
Ordinary Shares Number,351720000.0,356503000.0,356775000.0,368242000.0
Treasury Shares Number,,,,13200000.0
