,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,17380908000.0,11816546000.0,11365444000.0,10928270000.0
Current Assets,734599000.0,257560000.0,409743000.0,361218000.0
Cash Cash Equivalents And Short Term Investments,734599000.0,257560000.0,409743000.0,361218000.0
Cash And Cash Equivalents,734599000.0,257560000.0,409743000.0,361218000.0
Total Non Current Assets,16646309000.0,11558986000.0,10955701000.0,10567052000.0
Net PPE,272471000.0,188079000.0,141934000.0,285339000.0
Gross PPE,272471000.0,188079000.0,141934000.0,285339000.0
Construction In Progress,272471000.0,188079000.0,141934000.0,285339000.0
Goodwill And Other Intangible Assets,302894000.0,204654000.0,205936000.0,209856000.0
Goodwill,165843000.0,174600000.0,174600000.0,174600000.0
Other Intangible Assets,137051000.0,30054000.0,31336000.0,35256000.0
Investment Properties,15034525000.0,10220492000.0,9665671000.0,9156772000.0
Investments And Advances,828763000.0,773046000.0,767816000.0,783988000.0
Long Term Equity Investment,,,767816000.0,783988000.0
Other Non Current Assets,207656000.0,172715000.0,174344000.0,131097000.0
Total Liabilities Net Minority Interest,7957370000.0,3239647000.0,2285777000.0,1783542000.0
Current Liabilities,482091000.0,394655000.0,383284000.0,371259000.0
Payables And Accrued Expenses,482091000.0,394655000.0,383284000.0,371259000.0
Current Accrued Expenses,482091000.0,394655000.0,383284000.0,371259000.0
Total Non Current Liabilities Net Minority Interest,7475279000.0,2844992000.0,1902493000.0,1412283000.0
Long Term Debt And Capital Lease Obligation,7475279000.0,2544992000.0,1902493000.0,1412283000.0
Long Term Debt,7475279000.0,2544992000.0,1902493000.0,1412283000.0
Preferred Securities Outside Stock Equity,0.0,300000000.0,,
Total Equity Gross Minority Interest,9423538000.0,8576899000.0,9079667000.0,9144728000.0
Stockholders Equity,9335177000.0,8558867000.0,9062911000.0,9119478000.0
Capital Stock,4117513000.0,3809958000.0,4082442000.0,4042413000.0
Preferred Stock,4100000000.0,3792500000.0,4065000000.0,4025000000.0
Common Stock,17513000.0,17458000.0,17442000.0,17413000.0
Additional Paid In Capital,5821667000.0,5707101000.0,5710934000.0,5718485000.0
Retained Earnings,-550416000.0,-914791000.0,-665575000.0,-577360000.0
Gains Losses Not Affecting Retained Earnings,-53587000.0,-43401000.0,-64890000.0,-64060000.0
Minority Interest,88361000.0,18032000.0,16756000.0,25250000.0
Total Capitalization,16810456000.0,11103859000.0,10965404000.0,10531761000.0
Preferred Stock Equity,4100000000.0,3792500000.0,4065000000.0,4025000000.0
Common Stock Equity,5235177000.0,4766367000.0,4997911000.0,5094478000.0
Net Tangible Assets,9032283000.0,8354213000.0,8856975000.0,8909622000.0
Working Capital,252508000.0,-137095000.0,26459000.0,-10041000.0
Invested Capital,12710456000.0,7311359000.0,6900404000.0,6506761000.0
Tangible Book Value,4932283000.0,4561713000.0,4791975000.0,4884622000.0
Total Debt,7475279000.0,2544992000.0,1902493000.0,1412283000.0
Net Debt,6740680000.0,2287432000.0,1492750000.0,1051065000.0
Share Issued,175134455.0,174581742.0,174418615.0,174130881.0
Ordinary Shares Number,175134455.0,174581742.0,174418615.0,174130881.0
Preferred Shares Number,164000000.0,151700000.0,162600000.0,161000000.0
