,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,152648000000.0,176982000000.0,168622000000.0,159573000000.0
Current Assets,20193000000.0,28706000000.0,23474000000.0,32480000000.0
Cash Cash Equivalents And Short Term Investments,9323000000.0,8664000000.0,4829000000.0,6488000000.0
Cash And Cash Equivalents,9323000000.0,8664000000.0,4829000000.0,6488000000.0
Receivables,3789000000.0,3535000000.0,3179000000.0,5337000000.0
Accounts Receivable,3789000000.0,3535000000.0,3179000000.0,2657000000.0
Loans Receivable,,,,2680000000.0
Restricted Cash,7081000000.0,16507000000.0,15466000000.0,20655000000.0
Total Non Current Assets,132455000000.0,148276000000.0,145148000000.0,127093000000.0
Net PPE,2383000000.0,681000000.0,715000000.0,643000000.0
Gross PPE,3639000000.0,1779000000.0,1595000000.0,1393000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,6000000.0,6000000.0,6000000.0,6000000.0
Buildings And Improvements,64000000.0,63000000.0,63000000.0,63000000.0
Machinery Furniture Equipment,1175000000.0,1071000000.0,878000000.0,742000000.0
Other Properties,1621000000.0,,,
Construction In Progress,159000000.0,46000000.0,83000000.0,48000000.0
Leases,614000000.0,593000000.0,565000000.0,534000000.0
Accumulated Depreciation,-1256000000.0,-1098000000.0,-880000000.0,-750000000.0
Goodwill And Other Intangible Assets,33804000000.0,32814000000.0,32931000000.0,31365000000.0
Goodwill,15351000000.0,14551000000.0,14562000000.0,13526000000.0
Other Intangible Assets,18453000000.0,18263000000.0,18369000000.0,17839000000.0
Investments And Advances,7262000000.0,6919000000.0,5489000000.0,1796000000.0
Other Non Current Assets,89006000000.0,107862000000.0,106013000000.0,93289000000.0
Total Liabilities Net Minority Interest,113755000000.0,139326000000.0,133693000000.0,126033000000.0
Current Liabilities,1397000000.0,1028000000.0,1167000000.0,1292000000.0
Payables And Accrued Expenses,1397000000.0,1028000000.0,1167000000.0,1292000000.0
Payables,,,1167000000.0,1292000000.0
Accounts Payable,,,1167000000.0,1292000000.0
Total Non Current Liabilities Net Minority Interest,112358000000.0,138298000000.0,132526000000.0,124741000000.0
Long Term Debt And Capital Lease Obligation,9318000000.0,7264000000.0,4955000000.0,5063000000.0
Long Term Debt,7446000000.0,7264000000.0,4955000000.0,5063000000.0
Long Term Capital Lease Obligation,1872000000.0,,,
Non Current Deferred Liabilities,2758000000.0,3673000000.0,3734000000.0,3571000000.0
Non Current Deferred Taxes Liabilities,2758000000.0,3673000000.0,3734000000.0,3571000000.0
Employee Benefits,2951000000.0,2499000000.0,2057000000.0,1988000000.0
Preferred Securities Outside Stock Equity,,2322000000.0,1316000000.0,1107000000.0
Other Non Current Liabilities,97331000000.0,124862000000.0,121780000000.0,114119000000.0
Total Equity Gross Minority Interest,38893000000.0,37656000000.0,34929000000.0,33540000000.0
Stockholders Equity,37693000000.0,35283000000.0,33547000000.0,32374000000.0
Capital Stock,2000000.0,2000000.0,2000000.0,2000000.0
Preferred Stock,,0.0,0.0,0.0
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0
Additional Paid In Capital,19640000000.0,19293000000.0,19186000000.0,19168000000.0
Retained Earnings,27688000000.0,24334000000.0,21662000000.0,19282000000.0
Treasury Stock,9087000000.0,8009000000.0,6732000000.0,5387000000.0
Gains Losses Not Affecting Retained Earnings,-550000000.0,-337000000.0,-571000000.0,-691000000.0
Minority Interest,1200000000.0,2373000000.0,1382000000.0,1166000000.0
Total Capitalization,45139000000.0,42547000000.0,38502000000.0,37437000000.0
Common Stock Equity,37693000000.0,35283000000.0,33547000000.0,32374000000.0
Capital Lease Obligations,1872000000.0,,,
Net Tangible Assets,3889000000.0,2469000000.0,616000000.0,1009000000.0
Working Capital,18796000000.0,27678000000.0,22307000000.0,31188000000.0
Invested Capital,45139000000.0,42547000000.0,38502000000.0,37437000000.0
Tangible Book Value,3889000000.0,2469000000.0,616000000.0,1009000000.0
Total Debt,9318000000.0,7264000000.0,4955000000.0,5063000000.0
Net Debt,,,126000000.0,
Share Issued,172075373.0,172075373.0,172075373.0,172218831.0
Ordinary Shares Number,151684491.0,152532885.0,155198968.0,158520147.0
Treasury Shares Number,20390882.0,19542488.0,16876405.0,13698684.0
