,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,138552000000.0,152136000000.0,133625000000.0,117359000000.0
Current Assets,108666000000.0,121642000000.0,102229000000.0,87830000000.0
Cash Cash Equivalents And Short Term Investments,16244000000.0,25590000000.0,10030000000.0,8564000000.0
Cash And Cash Equivalents,8052000000.0,7752000000.0,9485000000.0,7637000000.0
Other Short Term Investments,8192000000.0,17838000000.0,545000000.0,927000000.0
Receivables,11378000000.0,10051000000.0,12471000000.0,14364000000.0
Accounts Receivable,3026000000.0,2385000000.0,3337000000.0,3936000000.0
Other Receivables,8742000000.0,8110000000.0,9207000000.0,10485000000.0
Receivables Adjustments Allowances,-390000000.0,-444000000.0,-73000000.0,-57000000.0
Inventory,78823000000.0,81715000000.0,76622000000.0,62567000000.0
Raw Materials,872000000.0,823000000.0,1187000000.0,2129000000.0
Work In Process,9845000000.0,10739000000.0,9419000000.0,7685000000.0
Finished Goods,68106000000.0,70153000000.0,66016000000.0,52753000000.0
Other Current Assets,2221000000.0,4286000000.0,3106000000.0,2335000000.0
Total Non Current Assets,29886000000.0,30494000000.0,31396000000.0,29529000000.0
Net PPE,10918000000.0,11820000000.0,12502000000.0,12645000000.0
Gross PPE,31456000000.0,32327000000.0,31844000000.0,31213000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,377000000.0,512000000.0,527000000.0,546000000.0
Buildings And Improvements,14152000000.0,14415000000.0,14288000000.0,14109000000.0
Machinery Furniture Equipment,15692000000.0,16060000000.0,15723000000.0,15221000000.0
Construction In Progress,1235000000.0,1340000000.0,1306000000.0,1337000000.0
Accumulated Depreciation,-20538000000.0,-20507000000.0,-19342000000.0,-18568000000.0
Goodwill And Other Intangible Assets,10630000000.0,10924000000.0,11398000000.0,11269000000.0
Goodwill,8068000000.0,8081000000.0,8060000000.0,7840000000.0
Other Intangible Assets,2562000000.0,2843000000.0,3338000000.0,3429000000.0
Investments And Advances,975000000.0,1016000000.0,1092000000.0,1087000000.0
Non Current Accounts Receivable,1695000000.0,1936000000.0,2136000000.0,2418000000.0
Non Current Deferred Assets,77000000.0,86000000.0,683000000.0,284000000.0
Non Current Deferred Taxes Assets,77000000.0,86000000.0,683000000.0,284000000.0
Other Non Current Assets,5591000000.0,4712000000.0,3585000000.0,1826000000.0
Total Liabilities Net Minority Interest,153398000000.0,170211000000.0,141925000000.0,116949000000.0
Current Liabilities,81992000000.0,87280000000.0,97312000000.0,81590000000.0
Payables And Accrued Expenses,16961000000.0,24270000000.0,29891000000.0,18268000000.0
Payables,9266000000.0,12971000000.0,17382000000.0,14561000000.0
