,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,17266588000.0,16221822000.0,18287013000.0,17180794000.0
Current Assets,2723472000.0,2610317000.0,2853988000.0,1824985000.0
Cash Cash Equivalents And Short Term Investments,1760225000.0,1624482000.0,1515012000.0,570916000.0
Cash And Cash Equivalents,1760225000.0,1624482000.0,1515012000.0,570916000.0
Receivables,735979000.0,751733000.0,837939000.0,1008453000.0
Accounts Receivable,735979000.0,751733000.0,837939000.0,1008453000.0
Gross Accounts Receivable,,,,1014251000.0
Allowance For Doubtful Accounts Receivable,,,,-5798000.0
Restricted Cash,170126000.0,105887000.0,92119000.0,145989000.0
Assets Held For Sale Current,57142000.0,128215000.0,408918000.0,99627000.0
Total Non Current Assets,14543116000.0,13611505000.0,15433025000.0,15355809000.0
Net PPE,337197000.0,367365000.0,379546000.0,
Gross PPE,337197000.0,367365000.0,379546000.0,
Other Properties,337197000.0,367365000.0,379546000.0,
Goodwill And Other Intangible Assets,154895000.0,23856000.0,30965000.0,136781000.0
Other Intangible Assets,154895000.0,23856000.0,30965000.0,136781000.0
Investment Properties,9841498000.0,8918497000.0,10058054000.0,13057708000.0
Investments And Advances,3305119000.0,3494846000.0,4255127000.0,1329069000.0
Long Term Equity Investment,3297389000.0,3491107000.0,3999165000.0,858113000.0
Investmentin Financial Assets,7730000.0,3739000.0,255962000.0,470956000.0
Available For Sale Securities,7730000.0,3739000.0,255962000.0,470956000.0
Non Current Deferred Assets,391693000.0,372919000.0,353986000.0,400313000.0
Other Non Current Assets,512714000.0,434022000.0,355347000.0,431938000.0
Total Liabilities Net Minority Interest,10062667000.0,8667400000.0,10087120000.0,11289349000.0
Current Liabilities,1188497000.0,1002202000.0,1413341000.0,510976000.0
Payables And Accrued Expenses,613497000.0,427202000.0,838341000.0,430976000.0
Payables,613497000.0,427202000.0,838341000.0,
Accounts Payable,613497000.0,427202000.0,440049000.0,
Dividends Payable,,0.0,398292000.0,
Current Debt And Capital Lease Obligation,575000000.0,575000000.0,575000000.0,80000000.0
Current Debt,575000000.0,575000000.0,575000000.0,80000000.0
Line Of Credit,575000000.0,575000000.0,575000000.0,80000000.0
Total Non Current Liabilities Net Minority Interest,8874170000.0,7665198000.0,8673779000.0,10778373000.0
Long Term Debt And Capital Lease Obligation,8411153000.0,7225004000.0,7329863000.0,9756621000.0
Long Term Debt,8040947000.0,6823996000.0,6831609000.0,9756621000.0
Long Term Capital Lease Obligation,370206000.0,401008000.0,498254000.0,
Non Current Deferred Liabilities,158292000.0,145674000.0,163202000.0,264253000.0
Non Current Deferred Revenue,48118000.0,40110000.0,59429000.0,167730000.0
Preferred Securities Outside Stock Equity,688683000.0,606267000.0,888915000.0,0.0
Other Non Current Liabilities,304725000.0,294520000.0,1180714000.0,757499000.0
Total Equity Gross Minority Interest,7203921000.0,7554422000.0,8199893000.0,5891445000.0
Stockholders Equity,6236346000.0,6533198000.0,6732030000.0,4465231000.0
Capital Stock,1190107000.0,1189972000.0,898832000.0,898894000.0
Preferred Stock,1182459000.0,1182339000.0,891214000.0,891294000.0
Common Stock,7648000.0,7633000.0,7618000.0,7600000.0
Additional Paid In Capital,8143093000.0,8192507000.0,7827697000.0,7725857000.0
Retained Earnings,-3079320000.0,-2774182000.0,-1954266000.0,-4167184000.0
Gains Losses Not Affecting Retained Earnings,-17534000.0,-75099000.0,-40233000.0,7664000.0
Minority Interest,967575000.0,1021224000.0,1467863000.0,1426214000.0
Total Capitalization,14277293000.0,13357194000.0,13563639000.0,14221852000.0
Preferred Stock Equity,1182459000.0,1182339000.0,891214000.0,891294000.0
Common Stock Equity,5053887000.0,5350859000.0,5840816000.0,3573937000.0
Capital Lease Obligations,370206000.0,401008000.0,498254000.0,
Net Tangible Assets,6081451000.0,6509342000.0,6701065000.0,4328450000.0
Working Capital,1534975000.0,1608115000.0,1440647000.0,1314009000.0
Invested Capital,13669834000.0,12749855000.0,13247425000.0,13410558000.0
Tangible Book Value,4898992000.0,5327003000.0,5809851000.0,3437156000.0
Total Debt,8986153000.0,7800004000.0,7904863000.0,9836621000.0
Net Debt,6855722000.0,5774514000.0,5891597000.0,9265705000.0
Share Issued,191723608.0,191354679.0,190985677.0,190535499.0
Ordinary Shares Number,191723608.0,191354679.0,190985677.0,190535499.0
Preferred Shares Number,48792902.0,24793402.0,,
