,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,196780300000.0,124659600000.0,75215300000.0,77475700000.0
Current Assets,161761800000.0,89283900000.0,39567800000.0,41886700000.0
Cash Cash Equivalents And Short Term Investments,2949900000.0,1734100000.0,1634600000.0,1447400000.0
Cash And Cash Equivalents,2834900000.0,1633200000.0,1551400000.0,1374500000.0
Other Short Term Investments,115000000.0,100900000.0,83200000.0,72900000.0
Receivables,434500000.0,461300000.0,491800000.0,553300000.0
Accounts Receivable,434500000.0,461300000.0,491800000.0,553300000.0
Gross Accounts Receivable,440100000.0,466700000.0,495200000.0,556000000.0
Allowance For Doubtful Accounts Receivable,-5600000.0,-5400000.0,-3400000.0,-2700000.0
Restricted Cash,157954400000.0,86786500000.0,37081300000.0,39457000000.0
Other Current Assets,423000000.0,302000000.0,360100000.0,429000000.0
Total Non Current Assets,35018500000.0,35375700000.0,35647500000.0,35589000000.0
Net PPE,505300000.0,579200000.0,544000000.0,448700000.0
Gross PPE,1544800000.0,1540400000.0,1411500000.0,1209800000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,0.0,7700000.0,7800000.0,7800000.0
Buildings And Improvements,132300000.0,167100000.0,173900000.0,174100000.0
Machinery Furniture Equipment,1180200000.0,1140100000.0,1010800000.0,812300000.0
Leases,232300000.0,225500000.0,219000000.0,215600000.0
Accumulated Depreciation,-1039500000.0,-961200000.0,-867500000.0,-761100000.0
Goodwill And Other Intangible Assets,31235300000.0,32839400000.0,33035500000.0,33480700000.0
Goodwill,10528000000.0,10798800000.0,10742500000.0,10805300000.0
Other Intangible Assets,20707300000.0,22040600000.0,22293000000.0,22675400000.0
Other Non Current Assets,3277900000.0,1957100000.0,2068000000.0,1659600000.0
Total Liabilities Net Minority Interest,169381000000.0,98308100000.0,49056000000.0,51510400000.0
Current Liabilities,160398400000.0,88197900000.0,38522500000.0,41272600000.0
Payables And Accrued Expenses,48800000.0,69300000.0,61900000.0,116000000.0
Payables,48800000.0,69300000.0,61900000.0,116000000.0
Accounts Payable,48800000.0,69300000.0,61900000.0,116000000.0
Current Debt And Capital Lease Obligation,749400000.0,,,574200000.0
Current Debt,749400000.0,,,574200000.0
Current Notes Payable,749400000.0,,,400700000.0
Line Of Credit,,,,173500000.0
Other Current Borrowings,,,,173500000.0
Other Current Liabilities,159600200000.0,88128600000.0,38460600000.0,40582400000.0
Total Non Current Liabilities Net Minority Interest,8982600000.0,10110200000.0,10533500000.0,10237800000.0
Long Term Debt And Capital Lease Obligation,2695700000.0,3443800000.0,3743200000.0,3826800000.0
Long Term Debt,2695700000.0,3443800000.0,3743200000.0,3826800000.0
Non Current Deferred Liabilities,5390400000.0,5607000000.0,5635200000.0,5665900000.0
Non Current Deferred Taxes Liabilities,5390400000.0,5607000000.0,5635200000.0,5665900000.0
Other Non Current Liabilities,896500000.0,1059400000.0,1155100000.0,745100000.0
Total Equity Gross Minority Interest,27399300000.0,26351500000.0,26159300000.0,25965300000.0
Stockholders Equity,27399300000.0,26319900000.0,26128900000.0,25918500000.0
Capital Stock,3600000.0,3600000.0,3600000.0,3600000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,3600000.0,3600000.0,3600000.0,3600000.0
Additional Paid In Capital,22190300000.0,21185500000.0,21113200000.0,21054300000.0
Retained Earnings,5151900000.0,4995900000.0,5008700000.0,4855300000.0
Gains Losses Not Affecting Retained Earnings,53500000.0,134900000.0,3400000.0,5300000.0
Minority Interest,0.0,31600000.0,30400000.0,46800000.0
Total Capitalization,30095000000.0,29763700000.0,29872100000.0,29745300000.0
Common Stock Equity,27399300000.0,26319900000.0,26128900000.0,25918500000.0
Net Tangible Assets,-3836000000.0,-6519500000.0,-6906600000.0,-7562200000.0
Working Capital,1363400000.0,1086000000.0,1045300000.0,614100000.0
Invested Capital,30844400000.0,29763700000.0,29872100000.0,30319500000.0
Tangible Book Value,-3836000000.0,-6519500000.0,-6906600000.0,-7562200000.0
Total Debt,3445100000.0,3443800000.0,3743200000.0,4401000000.0
Net Debt,610200000.0,1810600000.0,2191800000.0,3026500000.0
Share Issued,358602100.0,358113100.0,357472100.0,356827138.0
Ordinary Shares Number,358602100.0,358113100.0,357472100.0,356827138.0
