,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,40899116000.0,36494934000.0,33876356000.0,30210706000.0
Current Assets,6416182000.0,5950659000.0,4007693000.0,2526778000.0
Cash Cash Equivalents And Short Term Investments,4703059000.0,5101637000.0,2329604000.0,1526762000.0
Cash And Cash Equivalents,4703059000.0,5101637000.0,2329604000.0,1526762000.0
Receivables,857777000.0,559917000.0,1374884000.0,685637000.0
Accounts Receivable,583915000.0,316502000.0,612717000.0,657206000.0
Gross Accounts Receivable,712263000.0,443091000.0,707278000.0,747981000.0
Allowance For Doubtful Accounts Receivable,-128348000.0,-126589000.0,-94561000.0,-90775000.0
Taxes Receivable,273862000.0,243415000.0,27167000.0,28431000.0
Other Receivables,,,735000000.0,
Inventory,96374000.0,88323000.0,102888000.0,110831000.0
Prepaid Assets,258972000.0,200782000.0,200317000.0,203548000.0
Restricted Cash,500000000.0,,,
Total Non Current Assets,34482934000.0,30544275000.0,29868663000.0,27683928000.0
Net PPE,25928298000.0,22918785000.0,22678436000.0,20729888000.0
Gross PPE,34107608000.0,30393661000.0,31260271000.0,29747738000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,4082842000.0,4081029000.0,5348223000.0,6923769000.0
Buildings And Improvements,12236042000.0,12053422000.0,15291801000.0,16437695000.0
Machinery Furniture Equipment,5722565000.0,5600579000.0,5924439000.0,6064330000.0
Other Properties,11644714000.0,8487674000.0,4485918000.0,
Construction In Progress,421445000.0,170957000.0,209890000.0,321944000.0
Accumulated Depreciation,-8179310000.0,-7474876000.0,-8581835000.0,-9017850000.0
Goodwill And Other Intangible Assets,7097382000.0,5735026000.0,5911068000.0,5765855000.0
Goodwill,3480997000.0,2091278000.0,2084564000.0,1821392000.0
Other Intangible Assets,3616385000.0,3643748000.0,3826504000.0,3944463000.0
Investments And Advances,967044000.0,1447043000.0,822366000.0,732867000.0
Long Term Equity Investment,967044000.0,1447043000.0,822366000.0,732867000.0
Investmentsin Associatesat Cost,967044000.0,1447043000.0,822366000.0,732867000.0
Other Non Current Assets,490210000.0,443421000.0,456793000.0,455318000.0
Total Liabilities Net Minority Interest,29774803000.0,25248484000.0,21108391000.0,19638665000.0
Current Liabilities,3442264000.0,1856583000.0,3191423000.0,2948882000.0
Payables And Accrued Expenses,1819390000.0,1456199000.0,1993823000.0,2341527000.0
Payables,564463000.0,345858000.0,581687000.0,881263000.0
Accounts Payable,263097000.0,142523000.0,235437000.0,302578000.0
Total Tax Payable,195973000.0,109100000.0,218027000.0,235160000.0
Dividends Payable,82294000.0,64086000.0,53489000.0,31732000.0
Other Payable,23099000.0,30149000.0,74734000.0,311793000.0
Current Accrued Expenses,1254927000.0,1110341000.0,1412136000.0,1460264000.0
Interest Payable,172624000.0,138832000.0,122250000.0,140046000.0
Current Debt And Capital Lease Obligation,1119371000.0,112036000.0,95448000.0,43411000.0
Current Debt,1000000000.0,,,43411000.0
Other Current Borrowings,1000000000.0,,,
Current Capital Lease Obligation,119371000.0,112036000.0,95448000.0,
Current Deferred Liabilities,489432000.0,256193000.0,367152000.0,563944000.0
Current Deferred Revenue,489432000.0,256193000.0,367152000.0,563944000.0
Other Current Liabilities,14071000.0,32155000.0,735000000.0,
Total Non Current Liabilities Net Minority Interest,26332539000.0,23391901000.0,17916968000.0,16689783000.0
Long Term Debt And Capital Lease Obligation,23573261000.0,20766801000.0,15446874000.0,15088005000.0
Long Term Debt,11770797000.0,12376684000.0,11168904000.0,15088005000.0
Long Term Capital Lease Obligation,11802464000.0,8390117000.0,4277970000.0,
Non Current Deferred Liabilities,2439364000.0,2153016000.0,2106506000.0,1342538000.0
Non Current Deferred Taxes Liabilities,2439364000.0,2153016000.0,2106506000.0,1342538000.0
Preferred Securities Outside Stock Equity,147547000.0,66542000.0,105046000.0,102250000.0
Other Non Current Liabilities,319914000.0,472084000.0,363588000.0,259240000.0
Total Equity Gross Minority Interest,11124313000.0,11246450000.0,12767965000.0,10572041000.0
Stockholders Equity,6070645000.0,6504726000.0,7727265000.0,6512283000.0
Capital Stock,4538000.0,4943000.0,5031000.0,5275000.0
Common Stock,4538000.0,4943000.0,5031000.0,5275000.0
Additional Paid In Capital,1750135000.0,3439453000.0,3531099000.0,4092085000.0
Retained Earnings,4340588000.0,3091007000.0,4201337000.0,2423479000.0
Gains Losses Not Affecting Retained Earnings,-24616000.0,-30677000.0,-10202000.0,-8556000.0
Minority Interest,5053668000.0,4741724000.0,5040700000.0,4059758000.0
Total Capitalization,17841442000.0,18881410000.0,18896169000.0,21600288000.0
Common Stock Equity,6070645000.0,6504726000.0,7727265000.0,6512283000.0
Capital Lease Obligations,11921835000.0,8502153000.0,4373418000.0,
Net Tangible Assets,-1026737000.0,769700000.0,1816197000.0,746428000.0
Working Capital,2973918000.0,4094076000.0,816270000.0,-422104000.0
Invested Capital,18841442000.0,18881410000.0,18896169000.0,21643699000.0
Tangible Book Value,-1026737000.0,769700000.0,1816197000.0,746428000.0
Total Debt,24692632000.0,20878837000.0,15542322000.0,15131416000.0
Net Debt,8067738000.0,7275047000.0,8839300000.0,13604654000.0
Share Issued,453803759.0,494317865.0,503147632.0,527479528.0
Ordinary Shares Number,453803759.0,494317865.0,503147632.0,527479528.0
