,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,38236000000.0,35804601000.0,37124608000.0,33934474000.0
Current Assets,8584000000.0,5862168000.0,5273339000.0,5057390000.0
Cash Cash Equivalents And Short Term Investments,5209000000.0,3328928000.0,2027972000.0,1555634000.0
Cash And Cash Equivalents,5209000000.0,3328928000.0,2027972000.0,1555634000.0
Receivables,2335000000.0,1545293000.0,2153323000.0,2343124000.0
Accounts Receivable,2335000000.0,1522256000.0,2001658000.0,1915215000.0
Taxes Receivable,0.0,23037000.0,151665000.0,427909000.0
Inventory,584000000.0,629401000.0,767297000.0,859359000.0
Hedging Assets Current,0.0,64559000.0,1299000.0,23806000.0
Other Current Assets,456000000.0,293987000.0,323448000.0,275467000.0
Total Non Current Assets,29652000000.0,29942433000.0,31851269000.0,28877084000.0
Net PPE,28426000000.0,28598627000.0,30364595000.0,28075519000.0
Gross PPE,72397000000.0,69271774000.0,67302661000.0,61550681000.0
Other Properties,4753000000.0,4478976000.0,4472246000.0,4220665000.0
Accumulated Depreciation,-43971000000.0,-40673147000.0,-36938066000.0,-33475162000.0
Non Current Deferred Assets,11000000.0,2127000.0,2363000.0,777000.0
Non Current Deferred Taxes Assets,11000000.0,2127000.0,2363000.0,777000.0
Other Non Current Assets,1215000000.0,1341679000.0,1484311000.0,800788000.0
Total Liabilities Net Minority Interest,16056000000.0,15502714000.0,15483892000.0,14570286000.0
Current Liabilities,4042000000.0,3460104000.0,4486988000.0,3728364000.0
Payables And Accrued Expenses,3196000000.0,2104366000.0,2850250000.0,2581547000.0
Payables,3196000000.0,2104366000.0,2850250000.0,2581547000.0
Accounts Payable,2242000000.0,1681193000.0,2429127000.0,2239850000.0
Total Tax Payable,518000000.0,205754000.0,254850000.0,214726000.0
Dividends Payable,436000000.0,217419000.0,166273000.0,126971000.0
Current Debt And Capital Lease Obligation,277000000.0,1076143000.0,1383889000.0,913093000.0
Current Debt,37000000.0,781054000.0,1014524000.0,913093000.0
Other Current Borrowings,37000000.0,781054000.0,1014524000.0,913093000.0
Current Capital Lease Obligation,277000000.0,295089000.0,369365000.0,
Other Current Liabilities,569000000.0,279595000.0,252849000.0,233724000.0
Total Non Current Liabilities Net Minority Interest,12014000000.0,12042610000.0,10996904000.0,10841922000.0
Long Term Debt And Capital Lease Obligation,5630000000.0,5035351000.0,4160919000.0,5170169000.0
Long Term Debt,4859000000.0,5035351000.0,4160919000.0,5170169000.0
Long Term Capital Lease Obligation,771000000.0,,,
Non Current Deferred Liabilities,4749000000.0,4859327000.0,5046101000.0,4413398000.0
Non Current Deferred Taxes Liabilities,4749000000.0,4859327000.0,5046101000.0,4413398000.0
Other Non Current Liabilities,1635000000.0,2147932000.0,1789884000.0,1258355000.0
Total Equity Gross Minority Interest,22180000000.0,20301887000.0,21640716000.0,19364188000.0
Stockholders Equity,22180000000.0,20301887000.0,21640716000.0,19364188000.0
Capital Stock,206000000.0,205837000.0,205822000.0,205804000.0
Common Stock,206000000.0,205837000.0,205822000.0,205804000.0
Additional Paid In Capital,6087000000.0,5945024000.0,5817475000.0,5658794000.0
Retained Earnings,15919000000.0,14169969000.0,15648604000.0,13543130000.0
Treasury Stock,20000000.0,6615000.0,26533000.0,42182000.0
Gains Losses Not Affecting Retained Earnings,-12000000.0,-12328000.0,-4652000.0,-1358000.0
Total Capitalization,27039000000.0,25337238000.0,25801635000.0,24534357000.0
Common Stock Equity,22180000000.0,20301887000.0,21640716000.0,19364188000.0
Capital Lease Obligations,1048000000.0,295089000.0,369365000.0,
Net Tangible Assets,22180000000.0,20301887000.0,21640716000.0,19364188000.0
Working Capital,4542000000.0,2402064000.0,786351000.0,1329026000.0
Invested Capital,27039000000.0,26118292000.0,26816159000.0,25447450000.0
Tangible Book Value,22180000000.0,20301887000.0,21640716000.0,19364188000.0
Total Debt,5907000000.0,6111494000.0,5544808000.0,6083262000.0
Net Debt,,2487477000.0,3147471000.0,4527628000.0
Share Issued,585521512.0,583694850.0,582213016.0,580408117.0
Ordinary Shares Number,585264244.0,583570585.0,581914196.0,580023075.0
Treasury Shares Number,257268.0,124265.0,298820.0,385042.0
