,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,4933352000.0,3560918000.0,3426750000.0,2645762000.0
Current Assets,3118674000.0,2359894000.0,2481488000.0,1832254000.0
Cash Cash Equivalents And Short Term Investments,2348192000.0,1801377000.0,2117554000.0,1438323000.0
Cash And Cash Equivalents,2057440000.0,1513008000.0,1832684000.0,1163980000.0
Other Short Term Investments,290752000.0,288369000.0,284870000.0,274343000.0
Receivables,616300000.0,481994000.0,308809000.0,307598000.0
Accounts Receivable,616300000.0,481994000.0,308809000.0,307598000.0
Inventory,27904000.0,16425000.0,11400000.0,6967000.0
Prepaid Assets,126278000.0,60098000.0,43725000.0,79366000.0
Total Non Current Assets,1814678000.0,1201024000.0,945262000.0,813508000.0
Net PPE,751468000.0,588076000.0,406625000.0,319751000.0
Gross PPE,927188000.0,732450000.0,528495000.0,422982000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,10494000.0,10671000.0,10203000.0,10122000.0
Buildings And Improvements,434321000.0,238042000.0,208293000.0,
Machinery Furniture Equipment,102425000.0,84520000.0,74372000.0,72391000.0
Other Properties,159896000.0,141288000.0,119240000.0,61697000.0
Construction In Progress,220052000.0,257929000.0,116387000.0,65576000.0
Leases,,,,213196000.0
Accumulated Depreciation,-175720000.0,-144374000.0,-121870000.0,-103231000.0
Goodwill And Other Intangible Assets,306348000.0,327884000.0,349421000.0,370957000.0
Goodwill,155593000.0,155593000.0,155593000.0,155593000.0
Other Intangible Assets,150755000.0,172291000.0,193828000.0,215364000.0
Investments And Advances,221266000.0,222301000.0,133657000.0,99199000.0
Long Term Equity Investment,,,133657000.0,99199000.0
Non Current Deferred Assets,467538000.0,,,
Non Current Deferred Taxes Assets,467538000.0,,,
Other Non Current Assets,68058000.0,62763000.0,55559000.0,23601000.0
Total Liabilities Net Minority Interest,1163348000.0,949650000.0,828344000.0,719795000.0
Current Liabilities,854308000.0,631195000.0,513340000.0,425277000.0
Payables And Accrued Expenses,512856000.0,343482000.0,258339000.0,235223000.0
Payables,172110000.0,98767000.0,83647000.0,103827000.0
Accounts Payable,172110000.0,98767000.0,83647000.0,103827000.0
Current Accrued Expenses,340746000.0,244715000.0,174692000.0,131396000.0
Interest Payable,,,29000.0,29000.0
Current Provisions,136541000.0,73204000.0,59924000.0,44770000.0
Pensionand Other Post Retirement Benefit Plans Current,108962000.0,113340000.0,90706000.0,60176000.0
Current Debt And Capital Lease Obligation,13189000.0,14958000.0,28307000.0,18696000.0
Current Debt,,,18300000.0,
Other Current Borrowings,,,18300000.0,
Current Capital Lease Obligation,13189000.0,14958000.0,10007000.0,18696000.0
Other Current Liabilities,82760000.0,86211000.0,76064000.0,66412000.0
Total Non Current Liabilities Net Minority Interest,309040000.0,318455000.0,315004000.0,294518000.0
Long Term Debt And Capital Lease Obligation,31632000.0,32573000.0,31918000.0,17434000.0
Long Term Debt,,,18300000.0,17434000.0
Long Term Capital Lease Obligation,31632000.0,32573000.0,31918000.0,
Other Non Current Liabilities,277408000.0,285882000.0,283086000.0,277084000.0
Total Equity Gross Minority Interest,3770004000.0,2611268000.0,2598406000.0,1925967000.0
Stockholders Equity,3770004000.0,2611268000.0,2598406000.0,1925967000.0
Capital Stock,221000.0,219000.0,216000.0,213000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,221000.0,219000.0,216000.0,213000.0
Additional Paid In Capital,4567111000.0,4352864000.0,4044490000.0,3813678000.0
Retained Earnings,-777874000.0,-1726455000.0,-1430758000.0,-1877759000.0
Gains Losses Not Affecting Retained Earnings,-19454000.0,-15360000.0,-15542000.0,-10165000.0
Total Capitalization,3770004000.0,2611268000.0,2598406000.0,1943401000.0
Common Stock Equity,3770004000.0,2611268000.0,2598406000.0,1925967000.0
Capital Lease Obligations,44821000.0,47531000.0,41925000.0,18696000.0
Net Tangible Assets,3463656000.0,2283384000.0,2248985000.0,1555010000.0
Working Capital,2264366000.0,1728699000.0,1968148000.0,1406977000.0
Invested Capital,3770004000.0,2611268000.0,2616706000.0,1943401000.0
Tangible Book Value,3463656000.0,2283384000.0,2248985000.0,1555010000.0
Total Debt,44821000.0,47531000.0,60225000.0,36130000.0
Net Debt,,,18300000.0,17434000.0
Share Issued,221084433.0,219489329.0,216177830.0,213274660.0
Ordinary Shares Number,221084433.0,219489329.0,216177830.0,213274660.0
