,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,28753000000.0,29666000000.0,26837000000.0,24529000000.0
Current Assets,2627000000.0,2404000000.0,2331000000.0,2468000000.0
Cash Cash Equivalents And Short Term Investments,452000000.0,168000000.0,140000000.0,153000000.0
Cash And Cash Equivalents,452000000.0,168000000.0,140000000.0,153000000.0
Receivables,943000000.0,1157000000.0,1126000000.0,1227000000.0
Accounts Receivable,943000000.0,882000000.0,903000000.0,978000000.0
Gross Accounts Receivable,963000000.0,911000000.0,923000000.0,998000000.0
Allowance For Doubtful Accounts Receivable,-20000000.0,-29000000.0,-20000000.0,-20000000.0
Notes Receivable,,275000000.0,223000000.0,233000000.0
Inventory,667000000.0,576000000.0,605000000.0,650000000.0
Other Inventories,462000000.0,353000000.0,399000000.0,450000000.0
Prepaid Assets,120000000.0,112000000.0,86000000.0,101000000.0
Restricted Cash,24000000.0,17000000.0,17000000.0,21000000.0
Current Deferred Assets,356000000.0,332000000.0,305000000.0,279000000.0
Current Deferred Taxes Assets,356000000.0,332000000.0,305000000.0,279000000.0
Assets Held For Sale Current,19000000.0,,19000000.0,0.0
Other Current Assets,46000000.0,42000000.0,33000000.0,37000000.0
Total Non Current Assets,26126000000.0,27262000000.0,24506000000.0,22061000000.0
Net PPE,22352000000.0,21039000000.0,18926000000.0,18126000000.0
Gross PPE,30854000000.0,28992000000.0,26286000000.0,25163000000.0
Other Properties,24000000.0,10515000000.0,9934000000.0,9471000000.0
Construction In Progress,961000000.0,1085000000.0,896000000.0,763000000.0
Accumulated Depreciation,-8502000000.0,-7953000000.0,-7360000000.0,-7037000000.0
Investments And Advances,71000000.0,70000000.0,71000000.0,69000000.0
Non Current Accounts Receivable,30000000.0,2631000000.0,2281000000.0,1645000000.0
Other Non Current Assets,1414000000.0,869000000.0,739000000.0,478000000.0
Total Liabilities Net Minority Interest,21565000000.0,23589000000.0,21782000000.0,19737000000.0
Current Liabilities,2204000000.0,3074000000.0,2704000000.0,2624000000.0
Payables And Accrued Expenses,1520000000.0,1261000000.0,1211000000.0,1229000000.0
Payables,1401000000.0,1135000000.0,1072000000.0,1131000000.0
Accounts Payable,886000000.0,678000000.0,635000000.0,733000000.0
Total Tax Payable,515000000.0,457000000.0,437000000.0,398000000.0
Current Accrued Expenses,119000000.0,126000000.0,139000000.0,98000000.0
Interest Payable,107000000.0,106000000.0,104000000.0,94000000.0
Current Debt And Capital Lease Obligation,382000000.0,1506000000.0,1220000000.0,1093000000.0
Current Debt,382000000.0,1506000000.0,1220000000.0,1093000000.0
Current Notes Payable,392000000.0,0.0,90000000.0,97000000.0
Other Current Borrowings,374000000.0,1506000000.0,1130000000.0,996000000.0
Other Current Liabilities,302000000.0,307000000.0,273000000.0,302000000.0
Total Non Current Liabilities Net Minority Interest,19361000000.0,20515000000.0,19078000000.0,17113000000.0
Long Term Provisions,628000000.0,553000000.0,477000000.0,432000000.0
Long Term Debt And Capital Lease Obligation,12092000000.0,13690000000.0,12027000000.0,10684000000.0
Long Term Debt,12046000000.0,13634000000.0,11951000000.0,10615000000.0
Long Term Capital Lease Obligation,46000000.0,56000000.0,76000000.0,69000000.0
Non Current Deferred Liabilities,2322000000.0,1978000000.0,1775000000.0,1586000000.0
Non Current Deferred Taxes Liabilities,2322000000.0,1978000000.0,1775000000.0,1586000000.0
Employee Benefits,142000000.0,152000000.0,674000000.0,436000000.0
Non Current Pension And Other Postretirement Benefit Plans,142000000.0,152000000.0,674000000.0,436000000.0
Liabilities Heldfor Sale Non Current,0.0,,,
Other Non Current Liabilities,375000000.0,398000000.0,383000000.0,294000000.0
Total Equity Gross Minority Interest,7188000000.0,6077000000.0,5055000000.0,4792000000.0
Stockholders Equity,6631000000.0,5496000000.0,5018000000.0,4755000000.0
Capital Stock,227000000.0,3000000.0,3000000.0,3000000.0
Preferred Stock,224000000.0,,,
Common Stock,3000000.0,3000000.0,3000000.0,3000000.0
Additional Paid In Capital,5406000000.0,5365000000.0,5113000000.0,5088000000.0
Retained Earnings,1057000000.0,214000000.0,-25000000.0,-271000000.0
Gains Losses Not Affecting Retained Earnings,-59000000.0,-86000000.0,-73000000.0,-65000000.0
Minority Interest,557000000.0,581000000.0,37000000.0,37000000.0
Total Capitalization,18677000000.0,19130000000.0,16969000000.0,15370000000.0
Preferred Stock Equity,224000000.0,,,
Common Stock Equity,6407000000.0,5496000000.0,5018000000.0,4755000000.0
Capital Lease Obligations,46000000.0,56000000.0,76000000.0,69000000.0
Net Tangible Assets,6631000000.0,5496000000.0,5018000000.0,4755000000.0
Working Capital,423000000.0,-670000000.0,-373000000.0,-156000000.0
Invested Capital,18835000000.0,20636000000.0,18189000000.0,16463000000.0
Tangible Book Value,6407000000.0,5496000000.0,5018000000.0,4755000000.0
Total Debt,12474000000.0,15196000000.0,13247000000.0,11777000000.0
Net Debt,11976000000.0,14972000000.0,13031000000.0,11555000000.0
Share Issued,289800000.0,288900000.0,283900000.0,283400000.0
Ordinary Shares Number,289800000.0,288900000.0,283900000.0,283400000.0
