,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,142491000000.0,144206000000.0,148188000000.0,146130000000.0
Current Assets,3566000000.0,3906000000.0,6471000000.0,2730000000.0
Cash Cash Equivalents And Short Term Investments,601000000.0,998000000.0,3483000000.0,551000000.0
Cash And Cash Equivalents,601000000.0,998000000.0,3483000000.0,551000000.0
Receivables,2579000000.0,2201000000.0,2227000000.0,1733000000.0
Accounts Receivable,2579000000.0,2201000000.0,2227000000.0,1733000000.0
Gross Accounts Receivable,2736000000.0,2395000000.0,2378000000.0,1862000000.0
Allowance For Doubtful Accounts Receivable,-157000000.0,-194000000.0,-151000000.0,-129000000.0
Prepaid Assets,386000000.0,707000000.0,761000000.0,446000000.0
Total Non Current Assets,138925000000.0,140300000000.0,141717000000.0,143400000000.0
Net PPE,34310000000.0,34357000000.0,35683000000.0,35126000000.0
Gross PPE,68563000000.0,65996000000.0,63339000000.0,58201000000.0
Properties,0.0,0.0,0.0,0.0
Buildings And Improvements,5729000000.0,5396000000.0,4843000000.0,4360000000.0
Machinery Furniture Equipment,9034000000.0,9151000000.0,8370000000.0,7168000000.0
Other Properties,53800000000.0,51449000000.0,50126000000.0,46673000000.0
Accumulated Depreciation,-34253000000.0,-31639000000.0,-27656000000.0,-23075000000.0
Goodwill And Other Intangible Assets,100968000000.0,102491000000.0,104771000000.0,106914000000.0
Goodwill,29562000000.0,29554000000.0,29554000000.0,29554000000.0
Other Intangible Assets,71406000000.0,72937000000.0,75217000000.0,77360000000.0
Other Non Current Assets,3647000000.0,3452000000.0,1263000000.0,1360000000.0
Total Liabilities Net Minority Interest,124335000000.0,113925000000.0,109377000000.0,101858000000.0
Current Liabilities,12458000000.0,9875000000.0,12385000000.0,12095000000.0
Payables And Accrued Expenses,8731000000.0,8196000000.0,8211000000.0,8311000000.0
Payables,1316000000.0,1318000000.0,1323000000.0,1284000000.0
Accounts Payable,724000000.0,763000000.0,786000000.0,758000000.0
Total Tax Payable,592000000.0,555000000.0,537000000.0,526000000.0
Current Accrued Expenses,7415000000.0,6878000000.0,6888000000.0,7027000000.0
Interest Payable,1099000000.0,1083000000.0,1052000000.0,1045000000.0
Current Debt And Capital Lease Obligation,3266000000.0,1243000000.0,3714000000.0,3290000000.0
Current Debt,2997000000.0,1008000000.0,3500000000.0,3290000000.0
Other Current Borrowings,2997000000.0,1008000000.0,3500000000.0,3290000000.0
Current Capital Lease Obligation,269000000.0,235000000.0,214000000.0,
Current Deferred Liabilities,461000000.0,436000000.0,460000000.0,494000000.0
Current Deferred Revenue,461000000.0,436000000.0,460000000.0,494000000.0
Total Non Current Liabilities Net Minority Interest,111877000000.0,104050000000.0,96992000000.0,89763000000.0
Long Term Debt And Capital Lease Obligation,88564000000.0,81744000000.0,76557000000.0,69537000000.0
Long Term Debt,88564000000.0,81744000000.0,75578000000.0,69537000000.0
Long Term Capital Lease Obligation,,,979000000.0,
Non Current Deferred Liabilities,19096000000.0,18108000000.0,17711000000.0,17389000000.0
Non Current Deferred Taxes Liabilities,19096000000.0,18108000000.0,17711000000.0,17389000000.0
Other Non Current Liabilities,4217000000.0,4198000000.0,2724000000.0,2837000000.0
Total Equity Gross Minority Interest,18156000000.0,30281000000.0,38811000000.0,44272000000.0
Stockholders Equity,14050000000.0,23805000000.0,31445000000.0,36285000000.0
Capital Stock,0.0,0.0,0.0,0.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,0.0,0.0,0.0,0.0
Additional Paid In Capital,26725000000.0,29000000000.0,31405000000.0,33507000000.0
Retained Earnings,-12675000000.0,-5195000000.0,40000000.0,2780000000.0
Gains Losses Not Affecting Retained Earnings,,,0.0,-2000000.0
Minority Interest,4106000000.0,6476000000.0,7366000000.0,7987000000.0
Total Capitalization,102614000000.0,105549000000.0,107023000000.0,105822000000.0
Common Stock Equity,14050000000.0,23805000000.0,31445000000.0,36285000000.0
Capital Lease Obligations,269000000.0,235000000.0,1193000000.0,
Net Tangible Assets,-86918000000.0,-78686000000.0,-73326000000.0,-70629000000.0
Working Capital,-8892000000.0,-5969000000.0,-5914000000.0,-9365000000.0
Invested Capital,105611000000.0,106557000000.0,110523000000.0,109112000000.0
Tangible Book Value,-86918000000.0,-78686000000.0,-73326000000.0,-70629000000.0
Total Debt,91830000000.0,82987000000.0,80271000000.0,72827000000.0
Net Debt,90960000000.0,81754000000.0,75595000000.0,72276000000.0
Share Issued,172741237.0,193730993.0,227362064.0,225353808.0
Ordinary Shares Number,172741237.0,193730993.0,209975964.0,225353808.0
Treasury Shares Number,,,17386100.0,
