,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,5506703000.0,4198647000.0,4204439000.0,3387952000.0
Current Assets,2143410000.0,1925598000.0,2081777000.0,1435089000.0
Cash Cash Equivalents And Short Term Investments,1421449000.0,1300521000.0,1506567000.0,904176000.0
Cash And Cash Equivalents,1421449000.0,1300521000.0,1506567000.0,904176000.0
Receivables,664511000.0,558569000.0,499268000.0,473433000.0
Accounts Receivable,664511000.0,558569000.0,499268000.0,473433000.0
Gross Accounts Receivable,666848000.0,560152000.0,500983000.0,474460000.0
Allowance For Doubtful Accounts Receivable,-2337000.0,-1583000.0,-1715000.0,-1027000.0
Prepaid Assets,57450000.0,66508000.0,75942000.0,57480000.0
Total Non Current Assets,3363293000.0,2273049000.0,2122662000.0,1952863000.0
Net PPE,211299000.0,233776000.0,257114000.0,90877000.0
Gross PPE,397342000.0,414925000.0,425684000.0,276382000.0
Properties,0.0,0.0,0.0,0.0
Machinery Furniture Equipment,193751000.0,202062000.0,198272000.0,212447000.0
Other Properties,144584000.0,153330000.0,166406000.0,
Construction In Progress,2699000.0,2996000.0,8667000.0,10506000.0
Leases,56308000.0,56537000.0,52339000.0,53429000.0
Accumulated Depreciation,-186043000.0,-181149000.0,-168570000.0,-185505000.0
Goodwill And Other Intangible Assets,2829727000.0,1800770000.0,1824355000.0,1826564000.0
Goodwill,2236386000.0,1566022000.0,1562868000.0,1545761000.0
Other Intangible Assets,593341000.0,234748000.0,261487000.0,280803000.0
Investments And Advances,218763000.0,190898000.0,,
Long Term Equity Investment,218763000.0,190898000.0,,
Non Current Deferred Assets,40119000.0,23627000.0,20911000.0,14903000.0
Non Current Deferred Taxes Assets,40119000.0,23627000.0,20911000.0,14903000.0
Other Non Current Assets,63385000.0,23978000.0,20282000.0,20519000.0
Total Liabilities Net Minority Interest,5670170000.0,4641881000.0,4281153000.0,3554446000.0
Current Liabilities,1250937000.0,1021769000.0,900786000.0,809008000.0
Payables And Accrued Expenses,218385000.0,184342000.0,159857000.0,133986000.0
Payables,73083000.0,40448000.0,20708000.0,20145000.0
Accounts Payable,13448000.0,14253000.0,6498000.0,3892000.0
Total Tax Payable,59635000.0,26195000.0,14210000.0,16253000.0
Income Tax Payable,59635000.0,26195000.0,14210000.0,16253000.0
Current Accrued Expenses,145302000.0,143894000.0,139149000.0,113841000.0
Pensionand Other Post Retirement Benefit Plans Current,207640000.0,161557000.0,166273000.0,137045000.0
Current Deferred Liabilities,824912000.0,675870000.0,574656000.0,537977000.0
Current Deferred Revenue,824912000.0,675870000.0,574656000.0,537977000.0
Total Non Current Liabilities Net Minority Interest,4419233000.0,3620112000.0,3380367000.0,2745438000.0
Long Term Debt And Capital Lease Obligation,4311451000.0,3519119000.0,3236070000.0,2575502000.0
Long Term Debt,4161422000.0,3366777000.0,3071926000.0,2575502000.0
Long Term Capital Lease Obligation,150029000.0,152342000.0,164144000.0,
Non Current Deferred Liabilities,3650000.0,12774000.0,66639000.0,82008000.0
Non Current Deferred Taxes Liabilities,3650000.0,12774000.0,66639000.0,82008000.0
Other Non Current Liabilities,104132000.0,88219000.0,77658000.0,87928000.0
Total Equity Gross Minority Interest,-163467000.0,-443234000.0,-76714000.0,-166494000.0
Stockholders Equity,-163467000.0,-443234000.0,-76714000.0,-166494000.0
Capital Stock,1332000.0,1328000.0,1324000.0,1300000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,1332000.0,1328000.0,1324000.0,1300000.0
Additional Paid In Capital,1457623000.0,1402537000.0,1351031000.0,1306428000.0
Retained Earnings,2976517000.0,2554295000.0,2199294000.0,1856951000.0
Treasury Stock,4540144000.0,4342535000.0,3565784000.0,3272774000.0
Gains Losses Not Affecting Retained Earnings,-58795000.0,-58859000.0,-62579000.0,-58399000.0
Total Capitalization,3997955000.0,2923543000.0,2995212000.0,2409008000.0
Common Stock Equity,-163467000.0,-443234000.0,-76714000.0,-166494000.0
Capital Lease Obligations,150029000.0,152342000.0,164144000.0,
Net Tangible Assets,-2993194000.0,-2244004000.0,-1901069000.0,-1993058000.0
Working Capital,892473000.0,903829000.0,1180991000.0,626081000.0
Invested Capital,3997955000.0,2923543000.0,2995212000.0,2409008000.0
Tangible Book Value,-2993194000.0,-2244004000.0,-1901069000.0,-1993058000.0
Total Debt,4311451000.0,3519119000.0,3236070000.0,2575502000.0
Net Debt,2739973000.0,2066256000.0,1565359000.0,1671326000.0
Share Issued,133162178.0,132829175.0,132419412.0,130009209.0
Ordinary Shares Number,82439449.0,82573407.0,84794930.0,84200000.0
Treasury Shares Number,50722729.0,50255768.0,47624482.0,45809209.0
