,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,29768048000.0,29046731000.0,25977460000.0,23095722000.0
Cash Cash Equivalents And Short Term Investments,21466595000.0,21416138000.0,19021365000.0,16482246000.0
Cash And Cash Equivalents,92163000.0,94847000.0,75933000.0,121026000.0
Other Short Term Investments,21374432000.0,21321291000.0,18945432000.0,16361220000.0
Receivables,487443000.0,474180000.0,441662000.0,415157000.0
Other Receivables,487443000.0,474180000.0,441662000.0,415157000.0
Net PPE,205000000.0,186000000.0,161000000.0,135000000.0
Goodwill And Other Intangible Assets,481791000.0,441591000.0,441591000.0,441591000.0
Goodwill,481791000.0,441591000.0,441591000.0,441591000.0
Investments And Advances,21374432000.0,21321291000.0,18945432000.0,16361220000.0
Total Liabilities Net Minority Interest,21125242000.0,20275639000.0,18683153000.0,17680545000.0
Payables And Accrued Expenses,1765021000.0,1833723000.0,1476832000.0,1047737000.0
Payables,1765021000.0,1833723000.0,1476832000.0,1047737000.0
Total Tax Payable,1765021000.0,1833723000.0,1476832000.0,1047737000.0
Income Tax Payable,1765021000.0,1833723000.0,1476832000.0,1047737000.0
Current Debt And Capital Lease Obligation,479644000.0,254918000.0,298738000.0,307848000.0
Current Debt,479644000.0,254918000.0,298738000.0,307848000.0
Current Notes Payable,149752000.0,,,
Commercial Paper,329892000.0,254918000.0,289363000.0,300973000.0
Other Current Borrowings,,,9375000.0,6875000.0
Long Term Debt And Capital Lease Obligation,1546494000.0,1667886000.0,1348988000.0,1357185000.0
Long Term Debt,1546494000.0,1667886000.0,1348988000.0,1357185000.0
Total Equity Gross Minority Interest,8642806000.0,8771092000.0,7294307000.0,5415177000.0
Stockholders Equity,8642806000.0,8771092000.0,7294307000.0,5415177000.0
Capital Stock,109218000.0,113218000.0,117218000.0,121218000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,109218000.0,113218000.0,117218000.0,121218000.0
Additional Paid In Capital,520564000.0,527435000.0,531554000.0,524414000.0
Retained Earnings,6182100000.0,5874109000.0,5551329000.0,5213468000.0
Treasury Stock,846659000.0,772914000.0,750624000.0,763398000.0
Gains Losses Not Affecting Retained Earnings,2677583000.0,3029244000.0,1844830000.0,319475000.0
Total Capitalization,10189300000.0,10438978000.0,8643295000.0,6772362000.0
Common Stock Equity,8642806000.0,8771092000.0,7294307000.0,5415177000.0
Net Tangible Assets,8161015000.0,8329501000.0,6852716000.0,4973586000.0
Invested Capital,10668944000.0,10693896000.0,8942033000.0,7080210000.0
Tangible Book Value,8161015000.0,8329501000.0,6852716000.0,4973586000.0
Total Debt,2026138000.0,1922804000.0,1647726000.0,1665033000.0
Net Debt,1933975000.0,1827957000.0,1571793000.0,1544007000.0
Share Issued,109218183.0,113218183.0,117218183.0,121218183.0
Ordinary Shares Number,99567338.0,103797484.0,107720243.0,110693036.0
Treasury Shares Number,9650845.0,9420699.0,9497940.0,10525147.0
