,2022-02-28,2021-02-28,2020-02-29,2019-02-28
Total Assets,26338264000.0,21541541000.0,21082182000.0,18717867000.0
Current Assets,6549290000.0,4116796000.0,3663687000.0,3214013000.0
Cash Cash Equivalents And Short Term Investments,102716000.0,132319000.0,58211000.0,46938000.0
Cash And Cash Equivalents,102716000.0,132319000.0,58211000.0,46938000.0
Receivables,560984000.0,239070000.0,191090000.0,139850000.0
Accounts Receivable,560984000.0,239070000.0,191090000.0,139850000.0
Inventory,5124569000.0,3157159000.0,2846416000.0,2519455000.0
Restricted Cash,548099000.0,496415000.0,481043000.0,440669000.0
Other Current Assets,212922000.0,91833000.0,86927000.0,67101000.0
Total Non Current Assets,19788974000.0,17424745000.0,17418495000.0,15503854000.0
Net PPE,3746425000.0,3487215000.0,3518196000.0,2828058000.0
Gross PPE,5183973000.0,4901479000.0,4785116000.0,4125451000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,986924000.0,947181000.0,948172000.0,870225000.0
Buildings And Improvements,2290686000.0,2198182000.0,2186945000.0,2211929000.0
Machinery Furniture Equipment,767023000.0,750278000.0,750888000.0,671166000.0
Other Properties,695247000.0,558794000.0,449094000.0,
Construction In Progress,113091000.0,155915000.0,171236000.0,125010000.0
Leases,331002000.0,291129000.0,278781000.0,247121000.0
Accumulated Depreciation,-1437548000.0,-1414264000.0,-1266920000.0,-1297393000.0
Goodwill And Other Intangible Assets,141258000.0,,,
Goodwill,141258000.0,,,
Non Current Note Receivables,15289701000.0,13489819000.0,13551711000.0,12428487000.0
Non Current Deferred Assets,120931000.0,164261000.0,89842000.0,61346000.0
Non Current Deferred Taxes Assets,120931000.0,164261000.0,89842000.0,61346000.0
Other Non Current Assets,490659000.0,283450000.0,258746000.0,185963000.0
Total Liabilities Net Minority Interest,21102825000.0,17176928000.0,17313307000.0,15360839000.0
Current Liabilities,2047457000.0,1698548000.0,1534707000.0,1311509000.0
Payables And Accrued Expenses,1470988000.0,1215016000.0,1070271000.0,913170000.0
Payables,937717000.0,799551000.0,738533000.0,596955000.0
Accounts Payable,937717000.0,799333000.0,737144000.0,593171000.0
Total Tax Payable,0.0,218000.0,1389000.0,3784000.0
Income Tax Payable,0.0,218000.0,1389000.0,3784000.0
Current Accrued Expenses,533271000.0,415465000.0,331738000.0,316215000.0
Current Debt And Capital Lease Obligation,576469000.0,483532000.0,464436000.0,398339000.0
Current Debt,532272000.0,452579000.0,433456000.0,386173000.0
Other Current Borrowings,532272000.0,452579000.0,433456000.0,386173000.0
Current Capital Lease Obligation,44197000.0,30953000.0,30980000.0,12166000.0
Total Non Current Liabilities Net Minority Interest,19055368000.0,15478380000.0,15778600000.0,14049330000.0
Long Term Debt And Capital Lease Obligation,18698288000.0,15043537000.0,15384727000.0,13806325000.0
Long Term Debt,18175019000.0,14619919000.0,14944056000.0,13291085000.0
Long Term Capital Lease Obligation,523269000.0,423618000.0,440671000.0,515240000.0
Other Non Current Liabilities,357080000.0,434843000.0,393873000.0,243005000.0
Total Equity Gross Minority Interest,5235439000.0,4364613000.0,3768875000.0,3357028000.0
Stockholders Equity,5235439000.0,4364613000.0,3768875000.0,3357028000.0
Capital Stock,80527000.0,81586000.0,81541000.0,83739000.0
Common Stock,80527000.0,81586000.0,81541000.0,83739000.0
Additional Paid In Capital,1677268000.0,1513821000.0,1348988000.0,1237153000.0
Retained Earnings,3524066000.0,2887897000.0,2488417000.0,2104146000.0
Gains Losses Not Affecting Retained Earnings,-46422000.0,-118691000.0,-150071000.0,-68010000.0
Total Capitalization,23410458000.0,18984532000.0,18712931000.0,16648113000.0
Common Stock Equity,5235439000.0,4364613000.0,3768875000.0,3357028000.0
Capital Lease Obligations,567466000.0,454571000.0,471651000.0,527406000.0
Net Tangible Assets,5094181000.0,4364613000.0,3768875000.0,3357028000.0
Working Capital,4501833000.0,2418248000.0,2128980000.0,1902504000.0
Invested Capital,23942730000.0,19437111000.0,19146387000.0,17034286000.0
Tangible Book Value,5094181000.0,4364613000.0,3768875000.0,3357028000.0
Total Debt,19274757000.0,15527069000.0,15849163000.0,14204664000.0
Net Debt,18604575000.0,14940179000.0,15319301000.0,13630320000.0
Share Issued,161053983.0,163172333.0,163081376.0,167478924.0
Ordinary Shares Number,161053983.0,163172333.0,163081376.0,167478924.0
