,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,9795443000.0,8966492000.0,7622821000.0,6688668000.0
Current Assets,3330284000.0,2958249000.0,2494802000.0,2167311000.0
Cash Cash Equivalents And Short Term Investments,899900000.0,835730000.0,554499000.0,451829000.0
Cash And Cash Equivalents,887009000.0,817398000.0,542174000.0,438961000.0
Other Short Term Investments,12891000.0,18332000.0,12325000.0,12868000.0
Receivables,1279294000.0,1142717000.0,1001339000.0,910211000.0
Accounts Receivable,1279294000.0,1142717000.0,1001339000.0,910211000.0
Prepaid Assets,392222000.0,377615000.0,366021000.0,337920000.0
Restricted Cash,583247000.0,454517000.0,420801000.0,338635000.0
Other Current Assets,175621000.0,147670000.0,152142000.0,128716000.0
Total Non Current Assets,6465159000.0,6008243000.0,5128019000.0,4521357000.0
Net PPE,409068000.0,388113000.0,332915000.0,100395000.0
Gross PPE,605458000.0,578947000.0,504213000.0,268875000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,97200000.0,8428000.0,8400000.0,8185000.0
Machinery Furniture Equipment,259081000.0,259524000.0,231005000.0,213928000.0
Other Properties,197035000.0,186998000.0,184288000.0,
Construction In Progress,0.0,81736000.0,38035000.0,7568000.0
Leases,52142000.0,42261000.0,42485000.0,39194000.0
Accumulated Depreciation,-196390000.0,-190834000.0,-171298000.0,-168480000.0
Goodwill And Other Intangible Assets,5818293000.0,5445578000.0,4662862000.0,4331593000.0
Goodwill,4736828000.0,4395918000.0,3746094000.0,3432786000.0
Other Intangible Assets,1081465000.0,1049660000.0,916768000.0,898807000.0
Investments And Advances,30970000.0,24971000.0,27378000.0,17394000.0
Other Non Current Assets,206828000.0,149581000.0,104864000.0,71975000.0
Total Liabilities Net Minority Interest,5598550000.0,5212269000.0,4272542000.0,3688100000.0
Current Liabilities,2667366000.0,2354352000.0,2045361000.0,1782986000.0
Payables And Accrued Expenses,1614355000.0,1410968000.0,1132683000.0,986683000.0
Payables,1590932000.0,1389026000.0,1114277000.0,944904000.0
Accounts Payable,1590932000.0,1389026000.0,1114277000.0,944904000.0
Current Accrued Expenses,23423000.0,21942000.0,18406000.0,41779000.0
Interest Payable,15871000.0,15260000.0,10984000.0,7669000.0
Current Provisions,92319000.0,74550000.0,76858000.0,80409000.0
Pensionand Other Post Retirement Benefit Plans Current,270268000.0,200906000.0,204735000.0,171959000.0
Current Debt And Capital Lease Obligation,85941000.0,113542000.0,98415000.0,50000000.0
Current Debt,42500000.0,70000000.0,55000000.0,50000000.0
Other Current Borrowings,42500000.0,70000000.0,55000000.0,50000000.0
Current Capital Lease Obligation,43441000.0,43542000.0,43415000.0,
Current Deferred Liabilities,582119000.0,534076000.0,521042000.0,480578000.0
Current Deferred Revenue,582119000.0,534076000.0,521042000.0,480578000.0
Other Current Liabilities,22364000.0,20310000.0,11628000.0,13357000.0
Total Non Current Liabilities Net Minority Interest,2931184000.0,2857917000.0,2227181000.0,1905114000.0
Long Term Debt And Capital Lease Obligation,2160413000.0,2198841000.0,1668198000.0,1456990000.0
Long Term Debt,1980437000.0,2025906000.0,1500343000.0,1456990000.0
Long Term Capital Lease Obligation,179976000.0,172935000.0,167855000.0,
Non Current Deferred Liabilities,386794000.0,344222000.0,328277000.0,315732000.0
Non Current Deferred Taxes Liabilities,386794000.0,344222000.0,328277000.0,315732000.0
Other Non Current Liabilities,383977000.0,314854000.0,230706000.0,132392000.0
Total Equity Gross Minority Interest,4196893000.0,3754223000.0,3350279000.0,3000568000.0
Stockholders Equity,4196893000.0,3754223000.0,3350279000.0,3000568000.0
Capital Stock,30099000.0,29969000.0,29711000.0,29338000.0
Common Stock,30099000.0,29969000.0,29711000.0,29338000.0
Additional Paid In Capital,849424000.0,794909000.0,716049000.0,615180000.0
Retained Earnings,4000681000.0,3520683000.0,3140762000.0,2833622000.0
Treasury Stock,673902000.0,591338000.0,536243000.0,477572000.0
Gains Losses Not Affecting Retained Earnings,-9409000.0,,,
Total Capitalization,6177330000.0,5780129000.0,4850622000.0,4457558000.0
Common Stock Equity,4196893000.0,3754223000.0,3350279000.0,3000568000.0
Capital Lease Obligations,223417000.0,216477000.0,211270000.0,
Net Tangible Assets,-1621400000.0,-1691355000.0,-1312583000.0,-1331025000.0
Working Capital,662918000.0,603897000.0,449441000.0,384325000.0
Invested Capital,6219830000.0,5850129000.0,4905622000.0,4507558000.0
Tangible Book Value,-1621400000.0,-1691355000.0,-1312583000.0,-1331025000.0
Total Debt,2246354000.0,2312383000.0,1766613000.0,1506990000.0
Net Debt,1135928000.0,1278508000.0,1013169000.0,1068029000.0
Share Issued,300993000.0,299689000.0,297106000.0,293380000.0
Ordinary Shares Number,282496000.0,283004000.0,281655000.0,279583000.0
Treasury Shares Number,18497000.0,16685000.0,15451000.0,13797000.0
