,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,257035000000.0,267261000000.0,258537000000.0,256540000000.0
Current Assets,108996000000.0,116744000000.0,114047000000.0,114649000000.0
Cash Cash Equivalents And Short Term Investments,49593000000.0,49961000000.0,34651000000.0,33951000000.0
Cash And Cash Equivalents,20540000000.0,25243000000.0,17504000000.0,16718000000.0
Cash Financial,15105000000.0,14666000000.0,14662000000.0,14497000000.0
Cash Equivalents,5435000000.0,10577000000.0,2842000000.0,2221000000.0
Other Short Term Investments,29053000000.0,24718000000.0,17147000000.0,17233000000.0
Receivables,43913000000.0,52394000000.0,62888000000.0,65548000000.0
Accounts Receivable,43913000000.0,52394000000.0,62888000000.0,65548000000.0
Gross Accounts Receivable,44243000000.0,52872000000.0,63014000000.0,65736000000.0
Allowance For Doubtful Accounts Receivable,-330000000.0,-478000000.0,-126000000.0,-188000000.0
Inventory,12065000000.0,10808000000.0,10786000000.0,11220000000.0
Raw Materials,5785000000.0,4676000000.0,4402000000.0,4536000000.0
Finished Goods,6280000000.0,6132000000.0,6384000000.0,6684000000.0
Assets Held For Sale Current,,47000000.0,2383000000.0,
Other Current Assets,3425000000.0,3534000000.0,3339000000.0,3930000000.0
Total Non Current Assets,148039000000.0,150517000000.0,144490000000.0,141891000000.0
Net PPE,63500000000.0,65034000000.0,65699000000.0,65297000000.0
Gross PPE,95842000000.0,97882000000.0,96719000000.0,95540000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,450000000.0,451000000.0,421000000.0,445000000.0
Buildings And Improvements,12438000000.0,12557000000.0,11900000000.0,11477000000.0
Machinery Furniture Equipment,44234000000.0,44363000000.0,42630000000.0,42069000000.0
Other Properties,36568000000.0,38793000000.0,40058000000.0,39483000000.0
Construction In Progress,2152000000.0,1718000000.0,1710000000.0,2066000000.0
Accumulated Depreciation,-32342000000.0,-32848000000.0,-31020000000.0,-30243000000.0
Goodwill And Other Intangible Assets,730000000.0,402000000.0,466000000.0,442000000.0
Goodwill,619000000.0,258000000.0,278000000.0,264000000.0
Other Intangible Assets,111000000.0,144000000.0,188000000.0,178000000.0
Investments And Advances,4545000000.0,4901000000.0,2519000000.0,2709000000.0
Long Term Equity Investment,4545000000.0,4901000000.0,2519000000.0,2709000000.0
Investmentsin Associatesat Cost,4545000000.0,4901000000.0,2519000000.0,2709000000.0
Other Investments,26361000000.0,27951000000.0,29230000000.0,29119000000.0
Non Current Accounts Receivable,51256000000.0,55277000000.0,53703000000.0,55544000000.0
Non Current Deferred Assets,13796000000.0,12423000000.0,11863000000.0,10412000000.0
Non Current Deferred Taxes Assets,13796000000.0,12423000000.0,11863000000.0,10412000000.0
Other Non Current Assets,14212000000.0,12480000000.0,10240000000.0,7487000000.0
Total Liabilities Net Minority Interest,208413000000.0,236450000000.0,225307000000.0,220474000000.0
Current Liabilities,90727000000.0,97192000000.0,98132000000.0,95569000000.0
Payables And Accrued Expenses,23237000000.0,23419000000.0,21801000000.0,22508000000.0
Payables,22349000000.0,22204000000.0,20673000000.0,21520000000.0
Accounts Payable,22349000000.0,22204000000.0,20673000000.0,21520000000.0
Current Accrued Expenses,888000000.0,1215000000.0,1128000000.0,988000000.0
Interest Payable,888000000.0,1215000000.0,1128000000.0,988000000.0
Pensionand Other Post Retirement Benefit Plans Current,2221000000.0,2284000000.0,2374000000.0,2298000000.0
Current Debt And Capital Lease Obligation,50037000000.0,51666000000.0,54313000000.0,53493000000.0
Current Debt,49692000000.0,51343000000.0,53946000000.0,53493000000.0
Other Current Borrowings,49692000000.0,51343000000.0,53946000000.0,53493000000.0
Current Capital Lease Obligation,345000000.0,323000000.0,367000000.0,
Current Deferred Liabilities,2349000000.0,2161000000.0,2091000000.0,2095000000.0
Current Deferred Revenue,2349000000.0,2161000000.0,2091000000.0,2095000000.0
Other Current Liabilities,12883000000.0,17662000000.0,17553000000.0,15175000000.0
Total Non Current Liabilities Net Minority Interest,117686000000.0,139258000000.0,127175000000.0,124905000000.0
Long Term Debt And Capital Lease Obligation,89448000000.0,111332000000.0,102408000000.0,100720000000.0
Long Term Debt,88400000000.0,110341000000.0,101361000000.0,100720000000.0
Long Term Capital Lease Obligation,1048000000.0,991000000.0,1047000000.0,
Non Current Deferred Liabilities,6264000000.0,5097000000.0,4681000000.0,4582000000.0
Non Current Deferred Taxes Liabilities,1581000000.0,538000000.0,490000000.0,597000000.0
Non Current Deferred Revenue,4683000000.0,4559000000.0,4191000000.0,3985000000.0
Employee Benefits,15373000000.0,18048000000.0,16722000000.0,15723000000.0
Non Current Pension And Other Postretirement Benefit Plans,14366000000.0,16974000000.0,15618000000.0,14643000000.0
Preferred Securities Outside Stock Equity,,,0.0,100000000.0
Other Non Current Liabilities,6601000000.0,4781000000.0,3364000000.0,3880000000.0
Total Equity Gross Minority Interest,48622000000.0,30811000000.0,33230000000.0,36066000000.0
Stockholders Equity,48519000000.0,30690000000.0,33185000000.0,35932000000.0
Capital Stock,41000000.0,41000000.0,41000000.0,41000000.0
Common Stock,41000000.0,41000000.0,41000000.0,41000000.0
Additional Paid In Capital,22611000000.0,22290000000.0,22165000000.0,22006000000.0
Retained Earnings,35769000000.0,18243000000.0,20320000000.0,22668000000.0
Treasury Stock,1563000000.0,1590000000.0,1613000000.0,1417000000.0
Gains Losses Not Affecting Retained Earnings,-8339000000.0,-8294000000.0,-7728000000.0,-7366000000.0
Minority Interest,103000000.0,121000000.0,45000000.0,134000000.0
Total Capitalization,136919000000.0,141031000000.0,134546000000.0,136652000000.0
Common Stock Equity,48519000000.0,30690000000.0,33185000000.0,35932000000.0
Capital Lease Obligations,1393000000.0,1314000000.0,1414000000.0,
Net Tangible Assets,47789000000.0,30288000000.0,32719000000.0,35490000000.0
Working Capital,18269000000.0,19552000000.0,15915000000.0,19080000000.0
Invested Capital,186611000000.0,192374000000.0,188492000000.0,190145000000.0
Tangible Book Value,47789000000.0,30288000000.0,32719000000.0,35490000000.0
Total Debt,139485000000.0,162998000000.0,156721000000.0,154213000000.0
Net Debt,117552000000.0,136441000000.0,137803000000.0,137495000000.0
Share Issued,4121000000.0,4096000000.0,3964929075.0,4071000000.0
Ordinary Shares Number,4121000000.0,4096000000.0,3964929075.0,4071000000.0
