,2022-06-30,2021-06-30,2020-06-30,2019-06-30
Total Assets,364840000000.0,333779000000.0,301311000000.0,286556000000.0
Current Assets,169684000000.0,184406000000.0,181915000000.0,175552000000.0
Cash Cash Equivalents And Short Term Investments,104749000000.0,130334000000.0,136527000000.0,133819000000.0
Cash And Cash Equivalents,13931000000.0,14224000000.0,13576000000.0,11356000000.0
Cash Financial,8258000000.0,7272000000.0,,
Cash Equivalents,5673000000.0,6952000000.0,,
Other Short Term Investments,90818000000.0,116110000000.0,122951000000.0,122463000000.0
Receivables,44261000000.0,38043000000.0,32011000000.0,29524000000.0
Accounts Receivable,44261000000.0,38043000000.0,32011000000.0,29524000000.0
Gross Accounts Receivable,44894000000.0,38794000000.0,32799000000.0,29935000000.0
Allowance For Doubtful Accounts Receivable,-633000000.0,-751000000.0,-788000000.0,-411000000.0
Inventory,3742000000.0,2636000000.0,1895000000.0,2063000000.0
Raw Materials,1144000000.0,1190000000.0,700000000.0,399000000.0
Work In Process,82000000.0,79000000.0,83000000.0,53000000.0
Finished Goods,2516000000.0,1367000000.0,1112000000.0,1611000000.0
Hedging Assets Current,8000000.0,0.0,,
Other Current Assets,16924000000.0,13393000000.0,11482000000.0,10146000000.0
Total Non Current Assets,195156000000.0,149373000000.0,119396000000.0,111004000000.0
Net PPE,87546000000.0,70803000000.0,52904000000.0,43856000000.0
Gross PPE,147206000000.0,122154000000.0,96101000000.0,79186000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,4734000000.0,3660000000.0,1823000000.0,1540000000.0
Buildings And Improvements,55014000000.0,43928000000.0,33995000000.0,26288000000.0
Machinery Furniture Equipment,66491000000.0,56594000000.0,46043000000.0,38663000000.0
Other Properties,13148000000.0,11088000000.0,8753000000.0,7379000000.0
Leases,7819000000.0,6884000000.0,5487000000.0,5316000000.0
Accumulated Depreciation,-59660000000.0,-51351000000.0,-43197000000.0,-35330000000.0
Goodwill And Other Intangible Assets,78822000000.0,57511000000.0,50389000000.0,49776000000.0
Goodwill,67524000000.0,49711000000.0,43351000000.0,42026000000.0
Other Intangible Assets,11298000000.0,7800000000.0,7038000000.0,7750000000.0
Investments And Advances,6891000000.0,5984000000.0,2965000000.0,2649000000.0
Long Term Equity Investment,6891000000.0,5984000000.0,2965000000.0,2649000000.0
Other Non Current Assets,21897000000.0,15075000000.0,13138000000.0,14723000000.0
Total Liabilities Net Minority Interest,198298000000.0,191791000000.0,183007000000.0,184226000000.0
Current Liabilities,95082000000.0,88657000000.0,72310000000.0,69420000000.0
Payables And Accrued Expenses,23067000000.0,17337000000.0,14660000000.0,15047000000.0
Payables,23067000000.0,17337000000.0,14660000000.0,15047000000.0
Accounts Payable,19000000000.0,15163000000.0,12530000000.0,9382000000.0
Total Tax Payable,4067000000.0,2174000000.0,2130000000.0,5665000000.0
Income Tax Payable,4067000000.0,2174000000.0,2130000000.0,5665000000.0
Pensionand Other Post Retirement Benefit Plans Current,10661000000.0,10057000000.0,7874000000.0,6830000000.0
Current Debt And Capital Lease Obligation,2749000000.0,8072000000.0,3749000000.0,5516000000.0
Current Debt,2749000000.0,8072000000.0,3749000000.0,5516000000.0
Current Deferred Liabilities,45538000000.0,41525000000.0,36000000000.0,32676000000.0
Current Deferred Revenue,45538000000.0,41525000000.0,36000000000.0,32676000000.0
Other Current Liabilities,13067000000.0,11666000000.0,10027000000.0,9351000000.0
Total Non Current Liabilities Net Minority Interest,103216000000.0,103134000000.0,110697000000.0,114806000000.0
Long Term Debt And Capital Lease Obligation,58521000000.0,59703000000.0,67249000000.0,72850000000.0
Long Term Debt,47032000000.0,50074000000.0,59578000000.0,66662000000.0
Long Term Capital Lease Obligation,11489000000.0,9629000000.0,7671000000.0,6188000000.0
Non Current Deferred Liabilities,3100000000.0,2814000000.0,3384000000.0,4763000000.0
Non Current Deferred Taxes Liabilities,230000000.0,198000000.0,204000000.0,233000000.0
Non Current Deferred Revenue,2870000000.0,2616000000.0,3180000000.0,4530000000.0
Tradeand Other Payables Non Current,26069000000.0,27190000000.0,29432000000.0,29612000000.0
Other Non Current Liabilities,15526000000.0,13427000000.0,10632000000.0,7581000000.0
Total Equity Gross Minority Interest,166542000000.0,141988000000.0,118304000000.0,102330000000.0
Stockholders Equity,166542000000.0,141988000000.0,118304000000.0,102330000000.0
Capital Stock,86939000000.0,83111000000.0,80552000000.0,78520000000.0
Common Stock,86939000000.0,83111000000.0,80552000000.0,78520000000.0
Retained Earnings,84281000000.0,57055000000.0,34566000000.0,24150000000.0
Gains Losses Not Affecting Retained Earnings,-4678000000.0,1822000000.0,3186000000.0,-340000000.0
Total Capitalization,213574000000.0,192062000000.0,177882000000.0,168992000000.0
Common Stock Equity,166542000000.0,141988000000.0,118304000000.0,102330000000.0
Capital Lease Obligations,11489000000.0,9629000000.0,7671000000.0,6188000000.0
Net Tangible Assets,87720000000.0,84477000000.0,67915000000.0,52554000000.0
Working Capital,74602000000.0,95749000000.0,109605000000.0,106132000000.0
Invested Capital,216323000000.0,200134000000.0,181631000000.0,174508000000.0
Tangible Book Value,87720000000.0,84477000000.0,67915000000.0,52554000000.0
Total Debt,61270000000.0,67775000000.0,70998000000.0,78366000000.0
Net Debt,35850000000.0,43922000000.0,49751000000.0,60822000000.0
Share Issued,7464000000.0,7519000000.0,7571000000.0,7643000000.0
Ordinary Shares Number,7464000000.0,7519000000.0,7571000000.0,7643000000.0
