,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,15000554000.0,7960315000.0,6538564000.0,5975522000.0
Current Assets,2440780000.0,2238920000.0,1374379000.0,1234634000.0
Cash Cash Equivalents And Short Term Investments,618319000.0,402036000.0,191877000.0,163111000.0
Cash And Cash Equivalents,618319000.0,402036000.0,191877000.0,163111000.0
Receivables,1023792000.0,1155109000.0,725184000.0,632669000.0
Accounts Receivable,1023792000.0,1155109000.0,725184000.0,632669000.0
Inventory,624714000.0,514567000.0,356937000.0,338347000.0
Raw Materials,229356000.0,205022000.0,130673000.0,119115000.0
Work In Process,69744000.0,35160000.0,26409000.0,18110000.0
Finished Goods,325614000.0,274385000.0,199855000.0,201122000.0
Other Current Assets,173955000.0,167208000.0,100381000.0,100507000.0
Total Non Current Assets,12559774000.0,5721395000.0,5164185000.0,4740888000.0
Net PPE,753380000.0,575540000.0,485499000.0,318590000.0
Gross PPE,1274548000.0,1025433000.0,868856000.0,680183000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,29793000.0,3937000.0,5272000.0,5482000.0
Buildings And Improvements,428322000.0,291526000.0,250639000.0,272277000.0
Machinery Furniture Equipment,608658000.0,522734000.0,445669000.0,402424000.0
Other Properties,207775000.0,207236000.0,167276000.0,739647000.0
Accumulated Depreciation,-521168000.0,-449893000.0,-383357000.0,-361593000.0
Goodwill And Other Intangible Assets,11479688000.0,4812807000.0,4394513000.0,4152275000.0
Goodwill,7416584000.0,3447114000.0,3111227000.0,2952608000.0
Other Intangible Assets,4063104000.0,1365693000.0,1283286000.0,1199667000.0
Non Current Accounts Receivable,,,19677000.0,
Other Non Current Assets,326706000.0,333048000.0,264496000.0,270023000.0
Total Liabilities Net Minority Interest,7859309000.0,4224823000.0,3724740000.0,3390567000.0
Current Liabilities,1213744000.0,1652189000.0,762832000.0,771631000.0
Payables And Accrued Expenses,811370000.0,787604000.0,544080000.0,555486000.0
Payables,446421000.0,424731000.0,265731000.0,251636000.0
Accounts Payable,355458000.0,327325000.0,235855000.0,220949000.0
Total Tax Payable,90963000.0,97406000.0,29876000.0,30687000.0
Income Tax Payable,90963000.0,97406000.0,29876000.0,30687000.0
Current Accrued Expenses,364949000.0,362873000.0,278349000.0,303850000.0
Pensionand Other Post Retirement Benefit Plans Current,54058000.0,47489000.0,42405000.0,44060000.0
Current Debt And Capital Lease Obligation,44807000.0,421278000.0,9974000.0,14856000.0
Current Debt,4240000.0,380948000.0,9974000.0,13324000.0
Other Current Borrowings,4240000.0,380948000.0,9974000.0,13324000.0
Current Capital Lease Obligation,40567000.0,40330000.0,,1532000.0
Current Deferred Liabilities,303509000.0,393645000.0,164261000.0,155064000.0
Current Deferred Revenue,303509000.0,393645000.0,164261000.0,155064000.0
Other Current Liabilities,,2173000.0,2112000.0,2165000.0
Total Non Current Liabilities Net Minority Interest,6645565000.0,2572634000.0,2961908000.0,2618936000.0
Long Term Debt And Capital Lease Obligation,5165096000.0,1798103000.0,2210440000.0,1876624000.0
Long Term Debt,4979737000.0,1609701000.0,2064041000.0,1876624000.0
Long Term Capital Lease Obligation,185359000.0,188402000.0,146399000.0,
Non Current Deferred Liabilities,1480469000.0,,,
Non Current Deferred Taxes Liabilities,1480469000.0,,,
Other Non Current Liabilities,1489865000.0,774531000.0,751468000.0,742312000.0
Total Equity Gross Minority Interest,7141245000.0,3735492000.0,2813824000.0,2584955000.0
Stockholders Equity,7141245000.0,3735492000.0,2813824000.0,2584955000.0
Capital Stock,126241000.0,112090000.0,111140000.0,110597000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,126241000.0,112090000.0,111140000.0,110597000.0
Additional Paid In Capital,2760522000.0,148101000.0,90357000.0,48772000.0
Retained Earnings,4417174000.0,3507262000.0,2811973000.0,2602067000.0
Gains Losses Not Affecting Retained Earnings,-162692000.0,-31961000.0,-199646000.0,-176481000.0
Total Capitalization,12120982000.0,5345193000.0,4877865000.0,4461579000.0
Common Stock Equity,7141245000.0,3735492000.0,2813824000.0,2584955000.0
Capital Lease Obligations,225926000.0,228732000.0,146399000.0,1532000.0
Net Tangible Assets,-4338443000.0,-1077315000.0,-1580689000.0,-1567320000.0
Working Capital,1227036000.0,586731000.0,611547000.0,463003000.0
Invested Capital,12125222000.0,5726141000.0,4887839000.0,4474903000.0
Tangible Book Value,-4338443000.0,-1077315000.0,-1580689000.0,-1567320000.0
Total Debt,5209903000.0,2219381000.0,2220414000.0,1891480000.0
Net Debt,4365658000.0,1588613000.0,1882138000.0,1726837000.0
Share Issued,126241000.0,112090000.0,111140000.0,110597000.0
Ordinary Shares Number,126241000.0,112090000.0,111140000.0,110597000.0
