,2022-09-30,2021-09-30,2020-09-30,2019-09-30
Total Assets,36821000000.0,36309000000.0,34741000000.0,33097000000.0
Current Assets,9630000000.0,9822000000.0,7883000000.0,7169000000.0
Cash Cash Equivalents And Short Term Investments,1031000000.0,2507000000.0,1420000000.0,484000000.0
Cash And Cash Equivalents,1031000000.0,2507000000.0,1420000000.0,484000000.0
Receivables,2577000000.0,2400000000.0,1952000000.0,2173000000.0
Accounts Receivable,2577000000.0,2400000000.0,1952000000.0,2173000000.0
Gross Accounts Receivable,2606000000.0,2425000000.0,,
Allowance For Doubtful Accounts Receivable,-29000000.0,-25000000.0,,
Inventory,5514000000.0,4382000000.0,4144000000.0,4108000000.0
Raw Materials,2326000000.0,1956000000.0,1921000000.0,1746000000.0
Finished Goods,3188000000.0,2426000000.0,2223000000.0,2362000000.0
Other Current Assets,508000000.0,533000000.0,367000000.0,404000000.0
Total Non Current Assets,27191000000.0,26487000000.0,26858000000.0,25928000000.0
Net PPE,8685000000.0,7837000000.0,7596000000.0,7282000000.0
Gross PPE,17893000000.0,16516000000.0,15581000000.0,14650000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,730000000.0,663000000.0,616000000.0,583000000.0
Buildings And Improvements,7203000000.0,6346000000.0,5952000000.0,5460000000.0
Machinery Furniture Equipment,9960000000.0,9507000000.0,9013000000.0,8607000000.0
Construction In Progress,,,,713000000.0
Accumulated Depreciation,-9208000000.0,-8679000000.0,-7985000000.0,-7368000000.0
Goodwill And Other Intangible Assets,16765000000.0,17068000000.0,17673000000.0,17881000000.0
Goodwill,10513000000.0,10549000000.0,10899000000.0,10844000000.0
Other Intangible Assets,6252000000.0,6519000000.0,6774000000.0,7037000000.0
Other Non Current Assets,1741000000.0,1582000000.0,1589000000.0,765000000.0
Total Liabilities Net Minority Interest,17010000000.0,18455000000.0,19144000000.0,18871000000.0
Current Liabilities,5313000000.0,6325000000.0,4234000000.0,5513000000.0
Payables And Accrued Expenses,3970000000.0,4418000000.0,2699000000.0,2546000000.0
Payables,2760000000.0,2954000000.0,1876000000.0,1926000000.0
Accounts Payable,2483000000.0,2225000000.0,1876000000.0,1926000000.0
Total Tax Payable,277000000.0,729000000.0,,
Current Accrued Expenses,1210000000.0,1464000000.0,823000000.0,620000000.0
Current Debt And Capital Lease Obligation,459000000.0,1067000000.0,548000000.0,2102000000.0
Current Debt,459000000.0,1067000000.0,548000000.0,2102000000.0
Other Current Liabilities,884000000.0,840000000.0,987000000.0,865000000.0
Total Non Current Liabilities Net Minority Interest,11697000000.0,12130000000.0,14910000000.0,13358000000.0
Long Term Debt And Capital Lease Obligation,7862000000.0,8281000000.0,10791000000.0,9830000000.0
Long Term Debt,7862000000.0,8281000000.0,10791000000.0,9830000000.0
Non Current Deferred Liabilities,2458000000.0,2195000000.0,2391000000.0,2356000000.0
Non Current Deferred Taxes Liabilities,2458000000.0,2195000000.0,2391000000.0,2356000000.0
Other Non Current Liabilities,1377000000.0,1654000000.0,1728000000.0,1172000000.0
Total Equity Gross Minority Interest,19811000000.0,17854000000.0,15597000000.0,14226000000.0
Stockholders Equity,19702000000.0,17723000000.0,15465000000.0,14082000000.0
Capital Stock,45000000.0,45000000.0,45000000.0,45000000.0
Common Stock,45000000.0,45000000.0,45000000.0,45000000.0
Additional Paid In Capital,4553000000.0,4486000000.0,4433000000.0,4378000000.0
Retained Earnings,20084000000.0,17502000000.0,15311000000.0,13787000000.0
Treasury Stock,4683000000.0,4138000000.0,4145000000.0,4011000000.0
Gains Losses Not Affecting Retained Earnings,-297000000.0,-172000000.0,-179000000.0,-117000000.0
Minority Interest,109000000.0,131000000.0,132000000.0,144000000.0
Total Capitalization,27564000000.0,26004000000.0,26256000000.0,23912000000.0
Common Stock Equity,19702000000.0,17723000000.0,15465000000.0,14082000000.0
Net Tangible Assets,2937000000.0,655000000.0,-2208000000.0,-3799000000.0
Working Capital,4317000000.0,3497000000.0,3649000000.0,1656000000.0
Invested Capital,28023000000.0,27071000000.0,26804000000.0,26014000000.0
Tangible Book Value,2937000000.0,655000000.0,-2208000000.0,-3799000000.0
Total Debt,8321000000.0,9348000000.0,11339000000.0,11932000000.0
Net Debt,7290000000.0,6841000000.0,9919000000.0,11448000000.0
Share Issued,448000000.0,448000000.0,448000000.0,448000000.0
Ordinary Shares Number,360000000.0,365000000.0,365000000.0,366000000.0
Treasury Shares Number,88000000.0,83000000.0,83000000.0,82000000.0
