,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,36369560000.0,36076291000.0,23068131000.0,23766695000.0
Current Assets,814419000.0,711612000.0,625252000.0,434843000.0
Cash Cash Equivalents And Short Term Investments,142698000.0,108501000.0,89817000.0,126700000.0
Cash And Cash Equivalents,142698000.0,108501000.0,89817000.0,126700000.0
Receivables,671721000.0,603111000.0,305501000.0,299621000.0
Accounts Receivable,545619000.0,603111000.0,305501000.0,299621000.0
Gross Accounts Receivable,700295000.0,621936000.0,319254000.0,311175000.0
Allowance For Doubtful Accounts Receivable,-28574000.0,-18825000.0,-13753000.0,-11554000.0
Taxes Receivable,104036000.0,,,
Other Receivables,22066000.0,,,
Restricted Cash,,,,8522000.0
Assets Held For Sale Current,,0.0,229934000.0,0.0
Total Non Current Assets,35555141000.0,35364679000.0,22442879000.0,23331852000.0
Net PPE,1405441000.0,1386959000.0,628681000.0,
Gross PPE,1405441000.0,1535359000.0,680381000.0,
Other Properties,1405441000.0,1535359000.0,680381000.0,
Accumulated Depreciation,,-148400000.0,-51700000.0,
Goodwill And Other Intangible Assets,10672926000.0,11497194000.0,5633209000.0,7612161000.0
Goodwill,7937440000.0,8330996000.0,3363070000.0,4348007000.0
Other Intangible Assets,2735486000.0,3166198000.0,2270139000.0,3264154000.0
Investment Properties,20762241000.0,20582954000.0,14230575000.0,14904618000.0
Investments And Advances,1807689000.0,1148158000.0,1287109000.0,175108000.0
Long Term Equity Investment,1807689000.0,1148158000.0,1287109000.0,175108000.0
Investmentsin Joint Venturesat Cost,1807689000.0,1148158000.0,1287109000.0,175108000.0
Non Current Deferred Assets,547385000.0,528180000.0,478744000.0,463248000.0
Other Non Current Assets,359459000.0,221234000.0,184561000.0,176717000.0
Total Liabilities Net Minority Interest,17845778000.0,17587944000.0,12418566000.0,12892653000.0
Current Liabilities,2280524000.0,2043103000.0,1479186000.0,3029485000.0
Payables And Accrued Expenses,1882352000.0,1511198000.0,1242381000.0,1381750000.0
Payables,1882352000.0,1511198000.0,1242381000.0,1381750000.0
Accounts Payable,1543623000.0,1186812000.0,1007761000.0,1164509000.0
Dividends Payable,338729000.0,324386000.0,234620000.0,217241000.0
Current Debt And Capital Lease Obligation,398172000.0,531905000.0,234105000.0,1647735000.0
Current Debt,398172000.0,531905000.0,234105000.0,1647735000.0
Line Of Credit,398172000.0,531905000.0,234105000.0,1647735000.0
Other Current Borrowings,,,1089000.0,
Other Current Liabilities,,,2700000.0,
Total Non Current Liabilities Net Minority Interest,15565254000.0,15544841000.0,10939380000.0,9863168000.0
Long Term Debt And Capital Lease Obligation,14562225000.0,14474874000.0,10581882000.0,9453744000.0
Long Term Debt,13050038000.0,12772812000.0,9888343000.0,9453744000.0
Long Term Capital Lease Obligation,1512187000.0,1702062000.0,693539000.0,
Non Current Deferred Liabilities,666451000.0,698308000.0,,
Non Current Deferred Taxes Liabilities,666451000.0,698308000.0,,
Preferred Securities Outside Stock Equity,46995000.0,42011000.0,41465000.0,15832000.0
Other Non Current Liabilities,336578000.0,371659000.0,357498000.0,409424000.0
Total Equity Gross Minority Interest,18523782000.0,18488347000.0,10649565000.0,10874042000.0
Stockholders Equity,18004568000.0,17717697000.0,9879312000.0,9858644000.0
Capital Stock,734514000.0,953728000.0,1436493000.0,1251611000.0
Preferred Stock,731690000.0,950940000.0,1434420000.0,1249560000.0
Common Stock,2824000.0,2788000.0,2073000.0,2051000.0
Additional Paid In Capital,21075863000.0,20626897000.0,11577320000.0,11355751000.0
Retained Earnings,-3631929000.0,-3997938000.0,-3046579000.0,-2633071000.0
Gains Losses Not Affecting Retained Earnings,-173880000.0,135010000.0,-87922000.0,-115647000.0
Minority Interest,519214000.0,770650000.0,770253000.0,1015398000.0
Total Capitalization,31054606000.0,30490509000.0,19767655000.0,19312388000.0
Preferred Stock Equity,731690000.0,950940000.0,1434420000.0,1249560000.0
Common Stock Equity,17272878000.0,16766757000.0,8444892000.0,8609084000.0
Capital Lease Obligations,1512187000.0,1702062000.0,693539000.0,
Net Tangible Assets,7331642000.0,6220503000.0,4246103000.0,2246483000.0
Working Capital,-1466105000.0,-1331491000.0,-853934000.0,-2594642000.0
Invested Capital,30721088000.0,30071474000.0,18567340000.0,19710563000.0
Tangible Book Value,6599952000.0,5269563000.0,2811683000.0,996923000.0
Total Debt,14960397000.0,15006779000.0,10815987000.0,11101479000.0
Net Debt,13305512000.0,13196216000.0,10032631000.0,10974779000.0
Share Issued,284415013.0,280289726.0,208900758.0,206425656.0
Ordinary Shares Number,284415013.0,280289726.0,208900758.0,206425656.0
Preferred Shares Number,30200000.0,38250000.0,58250000.0,50650000.0
