,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,14224517000.0,14327751000.0,13386680000.0,13099123000.0
Current Assets,5238357000.0,5363654000.0,4429457000.0,4509296000.0
Cash Cash Equivalents And Short Term Investments,591895000.0,1340366000.0,134785000.0,119050000.0
Cash And Cash Equivalents,268895000.0,768625000.0,134785000.0,119050000.0
Other Short Term Investments,323000000.0,571741000.0,,
Receivables,1839985000.0,1709493000.0,1526619000.0,1606159000.0
Accounts Receivable,1721584000.0,1591503000.0,1491592000.0,1562284000.0
Taxes Receivable,73727000.0,112580000.0,8428000.0,17217000.0
Other Receivables,117823000.0,89092000.0,88520000.0,101376000.0
Receivables Adjustments Allowances,-73149000.0,-83682000.0,-61921000.0,-74718000.0
Inventory,2391672000.0,1913020000.0,2282328000.0,2287615000.0
Raw Materials,569961000.0,414555000.0,526947000.0,539887000.0
Work In Process,144004000.0,126231000.0,144639000.0,165616000.0
Finished Goods,1677707000.0,1372234000.0,1610742000.0,1582112000.0
Prepaid Assets,394649000.0,369432000.0,415546000.0,421553000.0
Other Current Assets,20156000.0,31343000.0,70179000.0,74919000.0
Total Non Current Assets,8986160000.0,8964097000.0,8957223000.0,8589827000.0
Net PPE,5026832000.0,4914367000.0,5021920000.0,4699902000.0
Gross PPE,9640554000.0,9228404000.0,8819011000.0,8227074000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,465240000.0,484450000.0,469837000.0,407780000.0
Buildings And Improvements,1862463000.0,1856859000.0,1790781000.0,1584240000.0
Machinery Furniture Equipment,6181402000.0,6151299000.0,5765491000.0,5564704000.0
Other Properties,389967000.0,323138000.0,323003000.0,4699902000.0
Construction In Progress,638716000.0,309486000.0,366144000.0,575667000.0
Leases,102766000.0,103172000.0,103755000.0,94683000.0
Accumulated Depreciation,-4613722000.0,-4314037000.0,-3797091000.0,-3527172000.0
Goodwill And Other Intangible Assets,3507889000.0,3602438000.0,3498906000.0,3482776000.0
Goodwill,2607909000.0,2650831000.0,2570027000.0,2520966000.0
Other Intangible Assets,899980000.0,951607000.0,928879000.0,961810000.0
Non Current Deferred Assets,451439000.0,447292000.0,436397000.0,407149000.0
Non Current Deferred Taxes Assets,451439000.0,447292000.0,436397000.0,407149000.0
Total Liabilities Net Minority Interest,5796301000.0,5786593000.0,5260232000.0,5659064000.0
Current Liabilities,2946355000.0,2371248000.0,2712583000.0,3266239000.0
Payables And Accrued Expenses,1960990000.0,1673716000.0,1366149000.0,1326353000.0
Payables,1231626000.0,1022569000.0,834880000.0,826503000.0
Accounts Payable,1228621000.0,1016897000.0,824956000.0,811879000.0
Other Payable,3005000.0,5672000.0,9924000.0,14624000.0
Current Accrued Expenses,729364000.0,651147000.0,531269000.0,499850000.0
Interest Payable,17940000.0,30403000.0,21050000.0,21908000.0
Current Provisions,,54692000.0,49184000.0,47511000.0
Pensionand Other Post Retirement Benefit Plans Current,256428000.0,222235000.0,192991000.0,197513000.0
Current Debt And Capital Lease Obligation,728937000.0,475297000.0,1153443000.0,1742373000.0
Current Debt,624503000.0,377255000.0,1051498000.0,1742373000.0
Commercial Paper,613859000.0,0.0,693946000.0,1339843000.0
Line Of Credit,,5672000.0,9924000.0,14624000.0
Other Current Borrowings,10644000.0,377255000.0,357552000.0,402530000.0
Current Capital Lease Obligation,104434000.0,98042000.0,101945000.0,
Total Non Current Liabilities Net Minority Interest,2849946000.0,3415345000.0,2547649000.0,2392825000.0
Long Term Debt And Capital Lease Obligation,1997672000.0,2591613000.0,1746543000.0,1515601000.0
Long Term Debt,1700282000.0,2356887000.0,1518388000.0,1515601000.0
Long Term Capital Lease Obligation,297390000.0,234726000.0,228155000.0,
Non Current Deferred Liabilities,495521000.0,493668000.0,473886000.0,413740000.0
Non Current Deferred Taxes Liabilities,495521000.0,493668000.0,473886000.0,413740000.0
Preferred Securities Outside Stock Equity,,,,0.0
Other Non Current Liabilities,356753000.0,330064000.0,327220000.0,463484000.0
Total Equity Gross Minority Interest,8428216000.0,8541158000.0,8126448000.0,7440059000.0
Stockholders Equity,8421425000.0,8534316000.0,8119841000.0,7433814000.0
Capital Stock,729000.0,776000.0,790000.0,797000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,729000.0,776000.0,790000.0,797000.0
Additional Paid In Capital,1911131000.0,1885142000.0,1868250000.0,1852173000.0
Retained Earnings,7692064000.0,7559191000.0,7232337000.0,6588197000.0
Treasury Stock,215547000.0,215648000.0,215712000.0,215745000.0
Gains Losses Not Affecting Retained Earnings,-966952000.0,-695145000.0,-765824000.0,-791608000.0
Minority Interest,6791000.0,6842000.0,6607000.0,6245000.0
Total Capitalization,10121707000.0,10891203000.0,9638229000.0,8949415000.0
Common Stock Equity,8421425000.0,8534316000.0,8119841000.0,7433814000.0
Capital Lease Obligations,401824000.0,332768000.0,330100000.0,
Net Tangible Assets,4913536000.0,4931878000.0,4620935000.0,3951038000.0
Working Capital,2292002000.0,2992406000.0,1716874000.0,1243057000.0
Invested Capital,10746210000.0,11268458000.0,10689727000.0,10691788000.0
Tangible Book Value,4913536000.0,4931878000.0,4620935000.0,3951038000.0
Total Debt,2726609000.0,3066910000.0,2899986000.0,3257974000.0
Net Debt,2055890000.0,1965517000.0,2435101000.0,3138924000.0
Share Issued,72952000.0,77624000.0,78980000.0,79656000.0
Ordinary Shares Number,65609000.0,70278000.0,71632000.0,72307000.0
Treasury Shares Number,7343000.0,7346000.0,7348000.0,7349000.0
