,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,551622000000.0,525761000000.0,551669000000.0,531864000000.0
Current Assets,59997000000.0,52008000000.0,54761000000.0,51427000000.0
Cash Cash Equivalents And Short Term Investments,21169000000.0,9740000000.0,12130000000.0,5204000000.0
Cash And Cash Equivalents,21169000000.0,9740000000.0,12130000000.0,5204000000.0
Cash Financial,,,2654000000.0,
Cash Equivalents,,,9476000000.0,
Receivables,17571000000.0,20215000000.0,22636000000.0,26472000000.0
Accounts Receivable,17571000000.0,20215000000.0,22636000000.0,26472000000.0
Gross Accounts Receivable,18342000000.0,21436000000.0,23871000000.0,27379000000.0
Allowance For Doubtful Accounts Receivable,-771000000.0,-1221000000.0,-1235000000.0,-907000000.0
Inventory,3464000000.0,,,
Prepaid Assets,17793000000.0,1822000000.0,1631000000.0,2047000000.0
Other Current Assets,,20231000000.0,18364000000.0,17704000000.0
Total Non Current Assets,491625000000.0,473753000000.0,496908000000.0,480437000000.0
Net PPE,150084000000.0,152029000000.0,154167000000.0,131473000000.0
Gross PPE,353668000000.0,352465000000.0,357577000000.0,330690000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,2458000000.0,2571000000.0,2651000000.0,2714000000.0
Buildings And Improvements,39306000000.0,39418000000.0,38924000000.0,38013000000.0
Machinery Furniture Equipment,114985000000.0,114463000000.0,118305000000.0,114297000000.0
Other Properties,191074000000.0,191914000000.0,193521000000.0,170140000000.0
Construction In Progress,5845000000.0,4099000000.0,4176000000.0,5526000000.0
Accumulated Depreciation,-203584000000.0,-200436000000.0,-203410000000.0,-199217000000.0
Goodwill And Other Intangible Assets,292716000000.0,281575000000.0,303858000000.0,310197000000.0
Goodwill,133223000000.0,135259000000.0,146241000000.0,146370000000.0
Other Intangible Assets,159493000000.0,146316000000.0,157617000000.0,163827000000.0
Investments And Advances,7274000000.0,1780000000.0,3695000000.0,6245000000.0
Long Term Equity Investment,7274000000.0,1780000000.0,3695000000.0,6245000000.0
Investmentsin Associatesat Cost,7274000000.0,1780000000.0,3695000000.0,6245000000.0
Other Non Current Assets,41551000000.0,38369000000.0,35188000000.0,32522000000.0
Total Liabilities Net Minority Interest,367767000000.0,346521000000.0,349735000000.0,337980000000.0
Current Liabilities,85588000000.0,63438000000.0,68911000000.0,64420000000.0
Payables And Accrued Expenses,53132000000.0,52377000000.0,49421000000.0,46753000000.0
Payables,44254000000.0,44227000000.0,43797000000.0,40817000000.0
Accounts Payable,30756000000.0,31836000000.0,29640000000.0,27018000000.0
Total Tax Payable,1402000000.0,1019000000.0,1212000000.0,1179000000.0
Dividends Payable,3749000000.0,3741000000.0,3781000000.0,3854000000.0
Other Payable,8347000000.0,7631000000.0,9164000000.0,8766000000.0
Current Accrued Expenses,8878000000.0,8150000000.0,5624000000.0,5936000000.0
Interest Payable,2463000000.0,2454000000.0,2498000000.0,2557000000.0
Pensionand Other Post Retirement Benefit Plans Current,1278000000.0,1415000000.0,1528000000.0,1464000000.0
Current Debt And Capital Lease Obligation,25875000000.0,3470000000.0,11838000000.0,10255000000.0
Current Debt,25875000000.0,3281000000.0,11676000000.0,10255000000.0
Commercial Paper,6586000000.0,,0.0,3048000000.0
Line Of Credit,10100000000.0,,4000000.0,4000000.0
Other Current Borrowings,9189000000.0,3281000000.0,11672000000.0,7203000000.0
Current Capital Lease Obligation,,189000000.0,162000000.0,
Current Deferred Liabilities,5303000000.0,6176000000.0,6124000000.0,5948000000.0
Current Deferred Revenue,5303000000.0,6176000000.0,6124000000.0,5948000000.0
Total Non Current Liabilities Net Minority Interest,282179000000.0,283083000000.0,280824000000.0,273560000000.0
Long Term Debt And Capital Lease Obligation,174081000000.0,175977000000.0,173113000000.0,166250000000.0
Long Term Debt,152820000000.0,151928000000.0,149437000000.0,166250000000.0
Long Term Capital Lease Obligation,21261000000.0,24049000000.0,23676000000.0,
Non Current Deferred Liabilities,65226000000.0,60472000000.0,59502000000.0,57859000000.0
Non Current Deferred Taxes Liabilities,65226000000.0,60472000000.0,59502000000.0,57859000000.0
Employee Benefits,12649000000.0,18276000000.0,18788000000.0,19218000000.0
Non Current Pension And Other Postretirement Benefit Plans,12649000000.0,18276000000.0,18788000000.0,19218000000.0
Other Non Current Liabilities,30223000000.0,28358000000.0,29421000000.0,30233000000.0
Total Equity Gross Minority Interest,183855000000.0,179240000000.0,201934000000.0,193884000000.0
Stockholders Equity,166332000000.0,161673000000.0,184221000000.0,184089000000.0
Capital Stock,7621000000.0,7621000000.0,7621000000.0,7621000000.0
Preferred Stock,0.0,0.0,0.0,
Common Stock,7621000000.0,7621000000.0,7621000000.0,7621000000.0
Additional Paid In Capital,130112000000.0,130175000000.0,126279000000.0,125525000000.0
Retained Earnings,42350000000.0,37457000000.0,57936000000.0,58753000000.0
Treasury Stock,17280000000.0,17910000000.0,13085000000.0,12059000000.0
