,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,10037800000.0,10818385000.0,8855628000.0,5262988000.0
Current Assets,3728100000.0,3846645000.0,6747521000.0,3082504000.0
Cash Cash Equivalents And Short Term Investments,983400000.0,1376476000.0,4580369000.0,1182371000.0
Cash And Cash Equivalents,983400000.0,1376476000.0,4580369000.0,1182371000.0
Receivables,1500400000.0,1391726000.0,1410597000.0,1188052000.0
Accounts Receivable,1500400000.0,1391726000.0,1410597000.0,1188052000.0
Gross Accounts Receivable,1523300000.0,1419826000.0,1427797000.0,1197152000.0
Allowance For Doubtful Accounts Receivable,-22900000.0,-28100000.0,-17200000.0,-9100000.0
Inventory,552100000.0,395633000.0,446105000.0,443383000.0
Prepaid Assets,656400000.0,609610000.0,310450000.0,268698000.0
Restricted Cash,35800000.0,73200000.0,,
Other Current Assets,,,310450000.0,268698000.0
Total Non Current Assets,6309700000.0,6971740000.0,2108107000.0,2180484000.0
Net PPE,421100000.0,489041000.0,382248000.0,256473000.0
Gross PPE,1148200000.0,1105315000.0,915782000.0,719183000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,3200000.0,3379000.0,3220000.0,3243000.0
Buildings And Improvements,220300000.0,219609000.0,194619000.0,191096000.0
Machinery Furniture Equipment,604700000.0,559225000.0,493000000.0,446628000.0
Other Properties,320000000.0,323102000.0,224943000.0,78216000.0
Accumulated Depreciation,-727100000.0,-616274000.0,-533534000.0,-462710000.0
Goodwill And Other Intangible Assets,4591600000.0,5222544000.0,1140889000.0,1179723000.0
Goodwill,3419600000.0,3691709000.0,494584000.0,485881000.0
Other Intangible Assets,1172000000.0,1530835000.0,646305000.0,693842000.0
Other Non Current Assets,1297000000.0,1260155000.0,584970000.0,744288000.0
Total Liabilities Net Minority Interest,6950800000.0,7857222000.0,5860098000.0,3508502000.0
Current Liabilities,2455900000.0,2403341000.0,1257082000.0,1274324000.0
Payables And Accrued Expenses,2108900000.0,1753420000.0,1221540000.0,1187664000.0
Payables,800100000.0,600747000.0,503709000.0,488955000.0
Accounts Payable,580200000.0,425500000.0,343927000.0,333521000.0
Total Tax Payable,125900000.0,81878000.0,66715000.0,75973000.0
Income Tax Payable,30900000.0,,,
Dividends Payable,94000000.0,93369000.0,93067000.0,79461000.0
Current Accrued Expenses,1308800000.0,1152673000.0,717831000.0,698709000.0
Pensionand Other Post Retirement Benefit Plans Current,32000000.0,49706000.0,35039000.0,76920000.0
Current Debt And Capital Lease Obligation,200900000.0,439197000.0,503000.0,9740000.0
Current Debt,200900000.0,439197000.0,503000.0,9740000.0
Current Deferred Liabilities,114100000.0,161018000.0,0.0,100000000.0
Current Deferred Revenue,114100000.0,161018000.0,,
Total Non Current Liabilities Net Minority Interest,4494900000.0,5453881000.0,4603016000.0,2234178000.0
Long Term Debt And Capital Lease Obligation,3824200000.0,4660015000.0,4046457000.0,1695092000.0
Long Term Debt,3824200000.0,4660015000.0,4046457000.0,1695092000.0
Preferred Securities Outside Stock Equity,23900000.0,24426000.0,,
Other Non Current Liabilities,670700000.0,793866000.0,556559000.0,539086000.0
Total Equity Gross Minority Interest,3087000000.0,2961163000.0,2995530000.0,1754486000.0
Stockholders Equity,3025900000.0,2896689000.0,2995530000.0,1754486000.0
Capital Stock,110100000.0,110143000.0,110143000.0,104847000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,110100000.0,110143000.0,110143000.0,104847000.0
Additional Paid In Capital,2428000000.0,2329064000.0,2275726000.0,1275059000.0
Retained Earnings,4257800000.0,4204184000.0,4354619000.0,4184374000.0
Treasury Stock,3534700000.0,3551749000.0,3560738000.0,3515280000.0
Gains Losses Not Affecting Retained Earnings,-235300000.0,-194953000.0,-184220000.0,-294514000.0
Other Equity Interest,3063100000.0,2936737000.0,,
Minority Interest,61100000.0,64474000.0,,
Total Capitalization,6850100000.0,7556704000.0,7041987000.0,3449578000.0
Common Stock Equity,3025900000.0,2896689000.0,2995530000.0,1754486000.0
Net Tangible Assets,-1565700000.0,-2325855000.0,1854641000.0,574763000.0
Working Capital,1272200000.0,1443304000.0,5490439000.0,1808180000.0
Invested Capital,7051000000.0,7995901000.0,7042490000.0,3459318000.0
Tangible Book Value,-1565700000.0,-2325855000.0,1854641000.0,574763000.0
Total Debt,4025100000.0,5099212000.0,4046960000.0,1704832000.0
Net Debt,3041700000.0,3722736000.0,,522461000.0
Share Issued,220286736.0,220286736.0,220286736.0,209694630.0
Ordinary Shares Number,138220600.0,137307333.0,136862607.0,126129032.0
Treasury Shares Number,82066136.0,82979403.0,83424129.0,83565598.0
