,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,34910325000.0,32483642000.0,33380751000.0,30342072000.0
Current Assets,2584532000.0,3437512000.0,1880118000.0,1700407000.0
Cash Cash Equivalents And Short Term Investments,269265000.0,1545046000.0,284917000.0,215376000.0
Cash And Cash Equivalents,269265000.0,1545046000.0,284917000.0,215376000.0
Receivables,2237777000.0,1416469000.0,1494352000.0,1384278000.0
Accounts Receivable,1169096000.0,973097000.0,1223970000.0,1053939000.0
Loans Receivable,1068681000.0,443372000.0,270382000.0,330339000.0
Other Receivables,,,757748000.0,686846000.0
Receivables Adjustments Allowances,,,-42376000.0,-68372000.0
Restricted Cash,77490000.0,475997000.0,100849000.0,100753000.0
Total Non Current Assets,32325793000.0,29046130000.0,31500633000.0,28641665000.0
Net PPE,522796000.0,465866000.0,536433000.0,
Gross PPE,522796000.0,465866000.0,536433000.0,
Properties,0.0,0.0,,
Other Properties,522796000.0,465866000.0,536433000.0,
Leases,522796000.0,465866000.0,,
Goodwill And Other Intangible Assets,1857949000.0,1568351000.0,1685372000.0,1649480000.0
Goodwill,68321000.0,68321000.0,68321000.0,68321000.0
Other Intangible Assets,1789628000.0,1500030000.0,1617051000.0,1581159000.0
Investment Properties,28906005000.0,26065679000.0,28695405000.0,26509271000.0
Investments And Advances,1039043000.0,946234000.0,583423000.0,482914000.0
Long Term Equity Investment,1039043000.0,946234000.0,583423000.0,482914000.0
Total Liabilities Net Minority Interest,15912452000.0,15258580000.0,16398247000.0,14331427000.0
Current Liabilities,1274151000.0,470592000.0,2597079000.0,2181283000.0
Payables And Accrued Expenses,641900000.0,355181000.0,1009482000.0,1034283000.0
Payables,291812000.0,201508000.0,,
Accounts Payable,174799000.0,101592000.0,,
Total Tax Payable,117013000.0,99916000.0,,
Current Accrued Expenses,350088000.0,153673000.0,1009482000.0,1034283000.0
Interest Payable,111157000.0,112202000.0,,
Current Debt And Capital Lease Obligation,324935000.0,,1587597000.0,1147000000.0
Current Debt,324935000.0,,1587597000.0,1147000000.0
Line Of Credit,324935000.0,0.0,1587597000.0,1147000000.0
Current Deferred Liabilities,307316000.0,115411000.0,,
Current Deferred Revenue,307316000.0,115411000.0,,
Total Non Current Liabilities Net Minority Interest,14638301000.0,14787988000.0,13801168000.0,12150144000.0
Long Term Debt And Capital Lease Obligation,14351963000.0,14216986000.0,13801168000.0,12150144000.0
Long Term Debt,13806019000.0,13798720000.0,13327475000.0,12079476000.0
Long Term Capital Lease Obligation,545944000.0,418266000.0,473693000.0,70668000.0
Preferred Securities Outside Stock Equity,401294000.0,343490000.0,475877000.0,424046000.0
Other Non Current Liabilities,286338000.0,571002000.0,,
Total Equity Gross Minority Interest,18997873000.0,17225062000.0,16982504000.0,16010645000.0
Stockholders Equity,17636001000.0,15972719000.0,15540444000.0,14632334000.0
Capital Stock,448605000.0,418691000.0,411005000.0,1102963000.0
Preferred Stock,,,0.0,718498000.0
Common Stock,448605000.0,418691000.0,411005000.0,384465000.0
Additional Paid In Capital,23133641000.0,20823145000.0,20190107000.0,18424368000.0
Retained Earnings,-5717179000.0,-5016123000.0,-4869568000.0,-4697023000.0
Treasury Stock,107750000.0,104490000.0,78955000.0,68499000.0
Gains Losses Not Affecting Retained Earnings,-121316000.0,-148504000.0,-112157000.0,-129769000.0
Other Equity Interest,,,12000.0,294000.0
Minority Interest,1361872000.0,1252343000.0,1442060000.0,1378311000.0
Total Capitalization,31442020000.0,29771439000.0,28867919000.0,26711810000.0
Preferred Stock Equity,,,,718498000.0
Common Stock Equity,17636001000.0,15972719000.0,15540444000.0,13913836000.0
Capital Lease Obligations,545944000.0,418266000.0,473693000.0,70668000.0
Net Tangible Assets,15778052000.0,14404368000.0,13855072000.0,12982854000.0
Working Capital,1310381000.0,2966920000.0,-716961000.0,-480876000.0
Invested Capital,31766955000.0,29771439000.0,30455516000.0,27140312000.0
Tangible Book Value,15778052000.0,14404368000.0,13855072000.0,12264356000.0
Total Debt,14676898000.0,14216986000.0,15388765000.0,13297144000.0
Net Debt,13861689000.0,12253674000.0,14630155000.0,13011100000.0
Share Issued,448998438.0,419124469.0,411550857.0,384849236.0
Ordinary Shares Number,447239477.0,417400602.0,410256615.0,383674603.0
Preferred Shares Number,,,,14369965.0
Treasury Shares Number,1758961.0,1723867.0,1294242.0,1174633.0
