,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,596112000000.0,586481000000.0,525064000000.0,491984000000.0
Cash Cash Equivalents And Short Term Investments,292757000000.0,292526000000.0,267172000000.0,241938000000.0
Cash And Cash Equivalents,2198000000.0,2827000000.0,2856000000.0,2873000000.0
Other Short Term Investments,290559000000.0,289699000000.0,264316000000.0,239065000000.0
Receivables,12409000000.0,11333000000.0,10274000000.0,11011000000.0
Accounts Receivable,12409000000.0,11333000000.0,10274000000.0,11011000000.0
Loans Receivable,3048000000.0,2507000000.0,2066000000.0,1574000000.0
Goodwill And Other Intangible Assets,4056000000.0,4074000000.0,4038000000.0,4082000000.0
Goodwill,4056000000.0,4074000000.0,4038000000.0,4082000000.0
Investments And Advances,297576000000.0,296046000000.0,271839000000.0,251733000000.0
Total Liabilities Net Minority Interest,527200000000.0,519282000000.0,457637000000.0,434675000000.0
Payables And Accrued Expenses,40771000000.0,43060000000.0,,
Payables,40771000000.0,43060000000.0,,
Other Payable,40771000000.0,43060000000.0,,
Long Term Debt And Capital Lease Obligation,30163000000.0,37534000000.0,35350000000.0,34540000000.0
Long Term Debt,30163000000.0,37534000000.0,35350000000.0,34540000000.0
Total Equity Gross Minority Interest,68912000000.0,67199000000.0,67427000000.0,57309000000.0
Stockholders Equity,65956000000.0,66362000000.0,65675000000.0,56361000000.0
Capital Stock,5251000000.0,5251000000.0,5251000000.0,4766000000.0
Preferred Stock,485000000.0,485000000.0,485000000.0,
Common Stock,4766000000.0,4766000000.0,4766000000.0,4766000000.0
Additional Paid In Capital,81851000000.0,81418000000.0,81345000000.0,81268000000.0
Retained Earnings,23785000000.0,15504000000.0,23084000000.0,20884000000.0
Treasury Stock,51618000000.0,49322000000.0,48987000000.0,49144000000.0
Gains Losses Not Affecting Retained Earnings,6687000000.0,13511000000.0,4982000000.0,-1413000000.0
Minority Interest,2956000000.0,837000000.0,1752000000.0,948000000.0
Total Capitalization,96119000000.0,103896000000.0,101025000000.0,90901000000.0
Preferred Stock Equity,485000000.0,485000000.0,485000000.0,
Common Stock Equity,65471000000.0,65877000000.0,65190000000.0,56361000000.0
Net Tangible Assets,61900000000.0,62288000000.0,61637000000.0,52279000000.0
Invested Capital,95634000000.0,103411000000.0,100540000000.0,90901000000.0
Tangible Book Value,61415000000.0,61803000000.0,61152000000.0,52279000000.0
Total Debt,30163000000.0,37534000000.0,35350000000.0,34540000000.0
Net Debt,27965000000.0,34707000000.0,32494000000.0,31667000000.0
Share Issued,1906671492.0,1906671492.0,1906671492.0,1906671492.0
Ordinary Shares Number,818687363.0,861558049.0,869999031.0,866609429.0
Preferred Shares Number,20000000.0,20000000.0,20000000.0,
Treasury Shares Number,1087984129.0,1045113443.0,1036672461.0,1040062063.0
