,2022-08-31,2021-08-31,2020-08-31,2019-08-31
Total Assets,15275043000.0,14516199000.0,14423872000.0,9895913000.0
Current Assets,6627984000.0,6415303000.0,6811872000.0,5028685000.0
Cash Cash Equivalents And Short Term Investments,264380000.0,1171335000.0,1750815000.0,176300000.0
Cash And Cash Equivalents,264380000.0,1171335000.0,1750815000.0,176300000.0
Receivables,504886000.0,378392000.0,364774000.0,308995000.0
Accounts Receivable,504886000.0,378392000.0,364774000.0,308995000.0
Gross Accounts Receivable,514386000.0,389792000.0,,317495000.0
Allowance For Doubtful Accounts Receivable,-9500000.0,-11400000.0,,-8500000.0
Inventory,5638004000.0,4639813000.0,4473282000.0,4319113000.0
Finished Goods,5638004000.0,4639813000.0,4473282000.0,4319113000.0
Other Current Assets,220714000.0,225763000.0,223001000.0,224277000.0
Total Non Current Assets,8647059000.0,8100896000.0,7612000000.0,4867228000.0
Net PPE,8089236000.0,7575603000.0,7090898000.0,4398751000.0
Gross PPE,12371988000.0,11525890000.0,10718219000.0,7713196000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,1299981000.0,1261509000.0,1205228000.0,1147709000.0
Buildings And Improvements,4486676000.0,4277593000.0,4020271000.0,3895559000.0
Machinery Furniture Equipment,2650831000.0,2407046000.0,2158251000.0,1991042000.0
Other Properties,2918817000.0,2718712000.0,2581677000.0,
Construction In Progress,291588000.0,216685000.0,165953000.0,126868000.0
Leases,724095000.0,644345000.0,586839000.0,552018000.0
Accumulated Depreciation,-4282752000.0,-3950287000.0,-3627321000.0,-3314445000.0
Goodwill And Other Intangible Assets,302645000.0,302645000.0,304088000.0,308261000.0
Goodwill,302645000.0,302645000.0,302645000.0,302645000.0
Other Intangible Assets,,,1443000.0,5616000.0
Non Current Deferred Assets,52047000.0,41043000.0,27843000.0,26861000.0
Non Current Deferred Taxes Assets,52047000.0,41043000.0,27843000.0,26861000.0
Other Non Current Assets,203131000.0,181605000.0,189171000.0,133355000.0
Total Liabilities Net Minority Interest,18813956000.0,16313735000.0,15301849000.0,11609764000.0
Current Liabilities,8588393000.0,7369754000.0,6283091000.0,5512141000.0
Payables And Accrued Expenses,7837217000.0,6572693000.0,5670676000.0,5285574000.0
Payables,7489590000.0,6229229000.0,5352773000.0,5012581000.0
Accounts Payable,7301347000.0,6013924000.0,5156324000.0,4864912000.0
Total Tax Payable,188243000.0,215305000.0,196449000.0,147669000.0
Income Tax Payable,34938000.0,79474000.0,75253000.0,25297000.0
Current Accrued Expenses,347627000.0,343464000.0,317903000.0,272993000.0
Interest Payable,50696000.0,55435000.0,63503000.0,48147000.0
Pensionand Other Post Retirement Benefit Plans Current,414892000.0,470561000.0,321071000.0,170321000.0
Current Debt And Capital Lease Obligation,336284000.0,326500000.0,291344000.0,56246000.0
Current Capital Lease Obligation,336284000.0,326500000.0,291344000.0,56246000.0
Total Non Current Liabilities Net Minority Interest,10225563000.0,8943981000.0,9018758000.0,6097623000.0
Long Term Debt And Capital Lease Obligation,8960065000.0,7902662000.0,8014931000.0,5206344000.0
Long Term Debt,6122092000.0,5269820000.0,5513371000.0,5206344000.0
Long Term Capital Lease Obligation,2837973000.0,2632842000.0,2501560000.0,
Non Current Deferred Liabilities,533884000.0,337125000.0,354186000.0,311980000.0
Non Current Deferred Taxes Liabilities,533884000.0,337125000.0,354186000.0,311980000.0
Other Non Current Liabilities,731614000.0,704194000.0,649641000.0,579299000.0
Total Equity Gross Minority Interest,-3538913000.0,-1797536000.0,-877977000.0,-1713851000.0
Stockholders Equity,-3538913000.0,-1797536000.0,-877977000.0,-1713851000.0
Capital Stock,207000.0,230000.0,237000.0,254000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,207000.0,230000.0,237000.0,254000.0
Additional Paid In Capital,1354252000.0,1465669000.0,1283495000.0,1264448000.0
Retained Earnings,-1330067000.0,-419829000.0,-1450970000.0,-1305347000.0
Treasury Stock,3262769000.0,2535620000.0,356487000.0,1403884000.0
Gains Losses Not Affecting Retained Earnings,-300536000.0,-307986000.0,-354252000.0,-269322000.0
Total Capitalization,2583179000.0,3472284000.0,4635394000.0,3492493000.0
Common Stock Equity,-3538913000.0,-1797536000.0,-877977000.0,-1713851000.0
Capital Lease Obligations,3174257000.0,2959342000.0,2792904000.0,56246000.0
Net Tangible Assets,-3841558000.0,-2100181000.0,-1182065000.0,-2022112000.0
Working Capital,-1960409000.0,-954451000.0,528781000.0,-483456000.0
Invested Capital,2583179000.0,3472284000.0,4635394000.0,3492493000.0
Tangible Book Value,-3841558000.0,-2100181000.0,-1182065000.0,-2022112000.0
Total Debt,9296349000.0,8229162000.0,8306275000.0,5262590000.0
Net Debt,5857712000.0,4098485000.0,3762556000.0,5030044000.0
Share Issued,20732000.0,23007000.0,23697000.0,25445000.0
Ordinary Shares Number,19126000.0,21138000.0,23376000.0,24038000.0
Treasury Shares Number,1606000.0,1869000.0,321000.0,1407000.0
