,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,16994000000.0,17956000000.0,20245000000.0,21321000000.0
Current Assets,1821000000.0,1612000000.0,2135000000.0,2921000000.0
Cash Cash Equivalents And Short Term Investments,580000000.0,742000000.0,858000000.0,1462000000.0
Cash And Cash Equivalents,580000000.0,742000000.0,858000000.0,1462000000.0
Receivables,1142000000.0,747000000.0,1122000000.0,1079000000.0
Accounts Receivable,1142000000.0,747000000.0,1122000000.0,1079000000.0
Gross Accounts Receivable,1157000000.0,769000000.0,1133000000.0,1090000000.0
Allowance For Doubtful Accounts Receivable,-15000000.0,-22000000.0,-11000000.0,-11000000.0
Notes Receivable,,,,0.0
Inventory,77000000.0,76000000.0,72000000.0,96000000.0
Raw Materials,69000000.0,66000000.0,62000000.0,85000000.0
Finished Goods,8000000.0,10000000.0,10000000.0,11000000.0
Assets Held For Sale Current,,,0.0,27000000.0
Other Current Assets,22000000.0,47000000.0,83000000.0,257000000.0
Total Non Current Assets,15173000000.0,16344000000.0,18110000000.0,18400000000.0
Net PPE,14499000000.0,15638000000.0,17000000000.0,16804000000.0
Gross PPE,36911000000.0,35996000000.0,35003000000.0,38634000000.0
Accumulated Depreciation,-22412000000.0,-20358000000.0,-18003000000.0,-21830000000.0
Goodwill And Other Intangible Assets,,0.0,95000000.0,97000000.0
Goodwill,,0.0,95000000.0,97000000.0
Investments And Advances,450000000.0,447000000.0,663000000.0,745000000.0
Long Term Equity Investment,450000000.0,447000000.0,663000000.0,745000000.0
Other Non Current Assets,224000000.0,259000000.0,352000000.0,754000000.0
Total Liabilities Net Minority Interest,6308000000.0,7395000000.0,8092000000.0,9193000000.0
Current Liabilities,1637000000.0,1213000000.0,1745000000.0,1832000000.0
Payables And Accrued Expenses,1341000000.0,966000000.0,1537000000.0,1655000000.0
Payables,1341000000.0,966000000.0,1537000000.0,1655000000.0
Accounts Payable,1110000000.0,837000000.0,1307000000.0,1320000000.0
Total Tax Payable,157000000.0,72000000.0,118000000.0,181000000.0
Other Payable,74000000.0,57000000.0,112000000.0,154000000.0
Current Debt And Capital Lease Obligation,36000000.0,,,
Current Debt,36000000.0,,,
Other Current Borrowings,36000000.0,,,
Other Current Liabilities,260000000.0,247000000.0,208000000.0,177000000.0
Total Non Current Liabilities Net Minority Interest,4671000000.0,6182000000.0,6347000000.0,7361000000.0
Long Term Provisions,288000000.0,241000000.0,243000000.0,1081000000.0
Long Term Debt And Capital Lease Obligation,3978000000.0,5404000000.0,5501000000.0,5499000000.0
Long Term Debt,3978000000.0,5404000000.0,5501000000.0,5499000000.0
Non Current Deferred Liabilities,268000000.0,357000000.0,420000000.0,478000000.0
Non Current Deferred Taxes Liabilities,136000000.0,163000000.0,186000000.0,199000000.0
Employee Benefits,137000000.0,180000000.0,183000000.0,195000000.0
Non Current Pension And Other Postretirement Benefit Plans,137000000.0,180000000.0,183000000.0,195000000.0
Liabilities Heldfor Sale Non Current,,,0.0,108000000.0
Total Equity Gross Minority Interest,10686000000.0,10561000000.0,12153000000.0,12128000000.0
Stockholders Equity,10686000000.0,10561000000.0,12153000000.0,12128000000.0
Capital Stock,937000000.0,937000000.0,937000000.0,937000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,937000000.0,937000000.0,937000000.0,937000000.0
Additional Paid In Capital,7221000000.0,7174000000.0,7207000000.0,7238000000.0
Retained Earnings,7271000000.0,6466000000.0,7993000000.0,7706000000.0
Treasury Stock,4825000000.0,4089000000.0,4089000000.0,3816000000.0
Gains Losses Not Affecting Retained Earnings,82000000.0,73000000.0,105000000.0,63000000.0
Total Capitalization,14664000000.0,15965000000.0,17654000000.0,17627000000.0
Common Stock Equity,10686000000.0,10561000000.0,12153000000.0,12128000000.0
Net Tangible Assets,10686000000.0,10561000000.0,12058000000.0,12031000000.0
Working Capital,184000000.0,399000000.0,390000000.0,1089000000.0
Invested Capital,14700000000.0,15965000000.0,17654000000.0,17627000000.0
Tangible Book Value,10686000000.0,10561000000.0,12058000000.0,12031000000.0
Total Debt,4014000000.0,5404000000.0,5501000000.0,5499000000.0
Net Debt,3434000000.0,4662000000.0,4643000000.0,4037000000.0
Share Issued,937000000.0,937000000.0,937000000.0,937000000.0
Ordinary Shares Number,743000000.0,789000000.0,796000000.0,819000000.0
Preferred Shares Number,1000000.0,1000000.0,1000000.0,1000000.0
Treasury Shares Number,194000000.0,148000000.0,141000000.0,118000000.0
