,2022-06-30,2021-06-30,2020-06-30,2019-06-30
Total Assets,5095853000.0,4728125000.0,4587376000.0,4107682000.0
Current Assets,1931478000.0,1574757000.0,1523459000.0,1145366000.0
Cash Cash Equivalents And Short Term Investments,273710000.0,295278000.0,463156000.0,147128000.0
Cash And Cash Equivalents,273710000.0,295278000.0,463156000.0,147128000.0
Receivables,575950000.0,614292000.0,474643000.0,528484000.0
Accounts Receivable,575950000.0,614292000.0,474643000.0,528484000.0
Gross Accounts Receivable,599209000.0,646430000.0,503151000.0,553655000.0
Allowance For Doubtful Accounts Receivable,-23259000.0,-32138000.0,-28508000.0,-25171000.0
Other Receivables,,,9452000.0,
Inventory,743910000.0,457033000.0,416915000.0,349641000.0
Raw Materials,355225000.0,155419000.0,128096000.0,80861000.0
Work In Process,3077000.0,4647000.0,2807000.0,2256000.0
Finished Goods,385608000.0,296967000.0,286012000.0,266524000.0
Prepaid Assets,337908000.0,208154000.0,168745000.0,120113000.0
Total Non Current Assets,3164375000.0,3153368000.0,3063917000.0,2962316000.0
Net PPE,630495000.0,592065000.0,535683000.0,387460000.0
Gross PPE,1263609000.0,1214204000.0,1087514000.0,898975000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,51864000.0,54458000.0,51803000.0,52406000.0
Buildings And Improvements,229502000.0,239357000.0,227902000.0,223028000.0
Machinery Furniture Equipment,663634000.0,603802000.0,533111000.0,495324000.0
Other Properties,237754000.0,239195000.0,214208000.0,94007000.0
Leases,80855000.0,77392000.0,60490000.0,34210000.0
Accumulated Depreciation,-633114000.0,-622139000.0,-551831000.0,-511515000.0
Goodwill And Other Intangible Assets,2282386000.0,2320483000.0,2338492000.0,2378399000.0
Goodwill,1936442000.0,1927901000.0,1890324000.0,1856449000.0
Other Intangible Assets,345944000.0,392582000.0,448168000.0,521950000.0
Non Current Accounts Receivable,,,6957000.0,
Non Current Deferred Assets,79746000.0,79904000.0,41065000.0,45478000.0
Non Current Deferred Taxes Assets,79746000.0,79904000.0,41065000.0,45478000.0
Non Current Prepaid Assets,171748000.0,160916000.0,148677000.0,150979000.0
Total Liabilities Net Minority Interest,1735102000.0,1842446000.0,2090349000.0,2035489000.0
Current Liabilities,689299000.0,911766000.0,602761000.0,555991000.0
Payables And Accrued Expenses,548860000.0,766570000.0,470467000.0,455088000.0
Payables,230478000.0,472513000.0,227168000.0,214528000.0
Accounts Payable,159245000.0,138008000.0,135786000.0,115725000.0
Total Tax Payable,71233000.0,334505000.0,91382000.0,98803000.0
Income Tax Payable,44893000.0,307963000.0,64755000.0,73248000.0
Current Accrued Expenses,318382000.0,294057000.0,243299000.0,240560000.0
Interest Payable,7983000.0,8338000.0,8313000.0,1683000.0
Current Debt And Capital Lease Obligation,31772000.0,35585000.0,33250000.0,11992000.0
Current Debt,9916000.0,12000000.0,11987000.0,11992000.0
Other Current Borrowings,9916000.0,12000000.0,11987000.0,11992000.0
Current Capital Lease Obligation,21856000.0,23585000.0,21263000.0,
Current Deferred Liabilities,108667000.0,109611000.0,98617000.0,88667000.0
Current Deferred Revenue,108667000.0,109611000.0,98617000.0,88667000.0
Other Current Liabilities,,,427000.0,244000.0
Total Non Current Liabilities Net Minority Interest,1045803000.0,930680000.0,1487588000.0,1479498000.0
Long Term Debt And Capital Lease Obligation,885778000.0,758130000.0,1266013000.0,1258861000.0
Long Term Debt,765325000.0,643351000.0,1164133000.0,1258861000.0
Long Term Capital Lease Obligation,120453000.0,114779000.0,101880000.0,
Non Current Deferred Liabilities,105169000.0,102815000.0,100318000.0,92523000.0
Non Current Deferred Taxes Liabilities,9714000.0,11319000.0,13011000.0,11380000.0
Non Current Deferred Revenue,95455000.0,91496000.0,87307000.0,81143000.0
Tradeand Other Payables Non Current,48882000.0,62933000.0,112910000.0,126056000.0
Other Non Current Liabilities,5974000.0,6802000.0,8347000.0,2058000.0
Total Equity Gross Minority Interest,3360751000.0,2885679000.0,2497027000.0,2072193000.0
Stockholders Equity,3360751000.0,2885679000.0,2497027000.0,2072193000.0
Capital Stock,586000.0,583000.0,580000.0,575000.0
Preferred Stock,0.0,0.0,0.0,0.0
Common Stock,586000.0,583000.0,580000.0,575000.0
Additional Paid In Capital,1682432000.0,1622199000.0,1570694000.0,1511473000.0
Retained Earnings,3613736000.0,3079640000.0,2832991000.0,2436410000.0
Treasury Stock,1623256000.0,1623256000.0,1623256000.0,1623256000.0
Gains Losses Not Affecting Retained Earnings,-312747000.0,-193487000.0,-283982000.0,-253009000.0
Total Capitalization,4126076000.0,3529030000.0,3661160000.0,3331054000.0
Common Stock Equity,3360751000.0,2885679000.0,2497027000.0,2072193000.0
Capital Lease Obligations,142309000.0,138364000.0,123143000.0,
Net Tangible Assets,1078365000.0,565196000.0,158535000.0,-306206000.0
Working Capital,1242179000.0,662991000.0,920698000.0,589375000.0
Invested Capital,4135992000.0,3541030000.0,3673147000.0,3343046000.0
Tangible Book Value,1078365000.0,565196000.0,158535000.0,-306206000.0
Total Debt,917550000.0,793715000.0,1299263000.0,1270853000.0
Net Debt,501531000.0,360073000.0,712964000.0,1123725000.0
Share Issued,188246955.0,187484592.0,186723409.0,185491064.0
Ordinary Shares Number,146410721.0,145648358.0,144887175.0,143654830.0
Treasury Shares Number,41836234.0,41836234.0,41836234.0,41836234.0
