,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,22003222000.0,20020421000.0,18479247000.0,17664202000.0
Current Assets,1551100000.0,1198319000.0,1030030000.0,924991000.0
Cash Cash Equivalents And Short Term Investments,9969000.0,59968000.0,10283000.0,5766000.0
Cash And Cash Equivalents,9969000.0,59968000.0,10283000.0,5766000.0
Receivables,508063000.0,432783000.0,408147000.0,400988000.0
Accounts Receivable,391923000.0,313576000.0,266426000.0,267887000.0
Taxes Receivable,7514000.0,6792000.0,21727000.0,
Receivables Adjustments Allowances,-25354000.0,-19782000.0,-8171000.0,-4069000.0
Inventory,367167000.0,334297000.0,345920000.0,294094000.0
Current Deferred Assets,388148000.0,175835000.0,70137000.0,37164000.0
Hedging Assets Current,63481000.0,2931000.0,515000.0,1113000.0
Other Current Assets,214272000.0,192505000.0,195028000.0,185866000.0
Total Non Current Assets,20452122000.0,18822102000.0,17449217000.0,16739211000.0
Net PPE,16603798000.0,15381704000.0,14377787000.0,13766668000.0
Gross PPE,24498407000.0,22882235000.0,21402118000.0,20515807000.0
Other Properties,1480268000.0,1106966000.0,757693000.0,609117000.0
Construction In Progress,1329478000.0,937384000.0,808133000.0,1170062000.0
Accumulated Depreciation,-7894609000.0,-7500531000.0,-7024331000.0,-6749139000.0
Goodwill And Other Intangible Assets,273693000.0,282570000.0,290564000.0,262902000.0
Investments And Advances,1653167000.0,1392944000.0,1255870000.0,1087235000.0
Other Investments,1653167000.0,1392944000.0,1255870000.0,1087235000.0
Financial Assets,46908000.0,,,
Non Current Deferred Assets,37962000.0,34983000.0,33400000.0,129312000.0
Defined Pension Benefit,545723000.0,502992000.0,90570000.0,46906000.0
Other Non Current Assets,97884000.0,92922000.0,96953000.0,103247000.0
Total Liabilities Net Minority Interest,15981762000.0,14267628000.0,12926059000.0,12315497000.0
Current Liabilities,1756869000.0,1360433000.0,2078365000.0,1648964000.0
Payables And Accrued Expenses,715048000.0,628629000.0,632863000.0,575937000.0
Payables,657716000.0,571667000.0,579329000.0,514830000.0
Accounts Payable,393083000.0,318585000.0,346448000.0,277336000.0
Total Tax Payable,168645000.0,159551000.0,144899000.0,154819000.0
Dividends Payable,95988000.0,93531000.0,87982000.0,82675000.0
Current Accrued Expenses,57332000.0,56962000.0,53534000.0,61107000.0
Interest Payable,57332000.0,56962000.0,53534000.0,61107000.0
Current Provisions,4473000.0,15586000.0,11025000.0,19842000.0
Current Debt And Capital Lease Obligation,542443000.0,243785000.0,927388000.0,576400000.0
Current Debt,442000000.0,169000000.0,914675000.0,576400000.0
Other Current Borrowings,442000000.0,169000000.0,914675000.0,576400000.0
Current Capital Lease Obligation,100443000.0,74785000.0,12713000.0,
Current Deferred Liabilities,42293000.0,48340000.0,64908000.0,91174000.0
Current Deferred Revenue,42293000.0,48340000.0,64908000.0,91174000.0
Other Current Liabilities,452612000.0,424093000.0,442181000.0,385611000.0
Total Non Current Liabilities Net Minority Interest,14224893000.0,12907195000.0,10847694000.0,10666533000.0
Long Term Provisions,937525000.0,859594000.0,811888000.0,919488000.0
Long Term Debt And Capital Lease Obligation,7642136000.0,6675602000.0,4884430000.0,4638232000.0
Long Term Debt,6913735000.0,6314266000.0,4832558000.0,4638232000.0
Long Term Capital Lease Obligation,728401000.0,361336000.0,51872000.0,
Non Current Deferred Liabilities,2755583000.0,2547807000.0,2404137000.0,2144979000.0
Non Current Deferred Taxes Liabilities,2498432000.0,2326775000.0,2188807000.0,2007826000.0
Non Current Deferred Revenue,257151000.0,221032000.0,215330000.0,137153000.0
Employee Benefits,152865000.0,166484000.0,280185000.0,443170000.0
Non Current Pension And Other Postretirement Benefit Plans,152865000.0,166484000.0,280185000.0,443170000.0
Derivative Product Liabilities,0.0,11062000.0,33186000.0,24531000.0
Other Non Current Liabilities,237571000.0,196477000.0,166033000.0,170157000.0
Total Equity Gross Minority Interest,6021460000.0,5752793000.0,5553188000.0,5348705000.0
Stockholders Equity,5906200000.0,5633503000.0,5430648000.0,5222915000.0
Capital Stock,2702743000.0,2677482000.0,2659561000.0,2634265000.0
Common Stock,2702743000.0,2677482000.0,2659561000.0,2634265000.0
Additional Paid In Capital,,,,2634265000.0
Retained Earnings,3264719000.0,3025106000.0,2837610000.0,2641183000.0
Treasury Stock,6401000.0,6289000.0,9427000.0,4825000.0
Gains Losses Not Affecting Retained Earnings,-54861000.0,-62796000.0,-57096000.0,-47708000.0
Minority Interest,115260000.0,119290000.0,122540000.0,125790000.0
Total Capitalization,12819935000.0,11947769000.0,10263206000.0,9861147000.0
Common Stock Equity,5906200000.0,5633503000.0,5430648000.0,5222915000.0
Capital Lease Obligations,828844000.0,436121000.0,64585000.0,
Net Tangible Assets,5632507000.0,5350933000.0,5140084000.0,4960013000.0
Working Capital,-205769000.0,-162114000.0,-1048335000.0,-723973000.0
Invested Capital,13261935000.0,12116769000.0,11177881000.0,10437547000.0
Tangible Book Value,5632507000.0,5350933000.0,5140084000.0,4960013000.0
Total Debt,8184579000.0,6919387000.0,5811818000.0,5214632000.0
Net Debt,7345766000.0,6423298000.0,5736950000.0,5208866000.0
Share Issued,113014528.0,112760051.0,112540126.0,112159896.0
Ordinary Shares Number,112926920.0,112688045.0,112436580.0,112101761.0
Treasury Shares Number,87608.0,72006.0,103546.0,58135.0
