,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Total Assets,181476000000.0,154229000000.0,167489000000.0,159422000000.0
Current Assets,59693000000.0,35067000000.0,32803000000.0,49926000000.0
Cash Cash Equivalents And Short Term Investments,31069000000.0,12221000000.0,9830000000.0,18833000000.0
Cash And Cash Equivalents,1944000000.0,1784000000.0,1305000000.0,1139000000.0
Other Short Term Investments,29125000000.0,10437000000.0,8525000000.0,17694000000.0
Receivables,15745000000.0,11194000000.0,12068000000.0,11399000000.0
Accounts Receivable,11479000000.0,7930000000.0,8724000000.0,8025000000.0
Gross Accounts Receivable,11971000000.0,8438000000.0,9251000000.0,8566000000.0
Allowance For Doubtful Accounts Receivable,-492000000.0,-508000000.0,-527000000.0,-541000000.0
Taxes Receivable,4266000000.0,3264000000.0,3344000000.0,3374000000.0
Inventory,9059000000.0,8046000000.0,8283000000.0,7508000000.0
Raw Materials,994000000.0,738000000.0,790000000.0,546000000.0
Work In Process,4424000000.0,4430000000.0,4743000000.0,4701000000.0
Finished Goods,3641000000.0,2878000000.0,2750000000.0,2262000000.0
Other Inventories,,,,-1000000.0
Assets Held For Sale Current,,167000000.0,21000000.0,9725000000.0
Other Current Assets,3820000000.0,3439000000.0,2601000000.0,2461000000.0
Total Non Current Assets,121782000000.0,119163000000.0,134685000000.0,109497000000.0
Net PPE,14882000000.0,13900000000.0,13967000000.0,13385000000.0
Gross PPE,29956000000.0,28712000000.0,30756000000.0,29976000000.0
Properties,0.0,0.0,0.0,0.0
Land And Improvements,423000000.0,444000000.0,516000000.0,500000000.0
Buildings And Improvements,9001000000.0,9022000000.0,10068000000.0,9920000000.0
Machinery Furniture Equipment,16709000000.0,15694000000.0,17211000000.0,16564000000.0
Other Properties,,-1000000.0,1000000.0,1000000.0
Construction In Progress,3822000000.0,3552000000.0,2960000000.0,2992000000.0
Accumulated Depreciation,-15074000000.0,-14812000000.0,-16789000000.0,-16591000000.0
Goodwill And Other Intangible Assets,74354000000.0,78049000000.0,94022000000.0,88622000000.0
Goodwill,49208000000.0,49577000000.0,58653000000.0,53411000000.0
Other Intangible Assets,25146000000.0,28472000000.0,35369000000.0,35211000000.0
Investments And Advances,21526000000.0,20262000000.0,20147000000.0,2767000000.0
Long Term Equity Investment,16472000000.0,16856000000.0,17133000000.0,
Other Investments,5054000000.0,3406000000.0,3014000000.0,
Non Current Deferred Assets,3341000000.0,2383000000.0,2099000000.0,1924000000.0
Non Current Deferred Taxes Assets,3341000000.0,2383000000.0,2099000000.0,1924000000.0
Other Non Current Assets,7679000000.0,4569000000.0,4450000000.0,2799000000.0
Total Liabilities Net Minority Interest,104014000000.0,90756000000.0,104042000000.0,95664000000.0
Current Liabilities,42671000000.0,25920000000.0,37304000000.0,31858000000.0
Payables And Accrued Expenses,9093000000.0,7520000000.0,7304000000.0,7986000000.0
Payables,9093000000.0,7520000000.0,7304000000.0,7986000000.0
Accounts Payable,5578000000.0,4309000000.0,4220000000.0,4674000000.0
