,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,618875000.0,589913000.0,583628000.0,637936000.0
Cash Flow From Continuing Operating Activities,618875000.0,589913000.0,583628000.0,637936000.0
Net Income From Continuing Operations,849696000.0,1002877000.0,413561000.0,498463000.0
Operating Gains Losses,-643954000.0,-860512000.0,-177456000.0,-317795000.0
Gain Loss On Investment Securities,-536004000.0,-792069000.0,-79218000.0,-229840000.0
Earnings Losses From Equity Investments,-107950000.0,-75981000.0,-98238000.0,-100717000.0
Depreciation Amortization Depletion,395320000.0,288955000.0,277879000.0,310380000.0
Depreciation And Amortization,395320000.0,288955000.0,277879000.0,310380000.0
Deferred Tax,,,0.0,0.0
Deferred Income Tax,,,0.0,0.0
Asset Impairment Charge,3597000.0,6624000.0,48743000.0,79207000.0
Stock Based Compensation,23150000.0,23685000.0,20200000.0,18221000.0
Change In Working Capital,-100441000.0,-20738000.0,-93176000.0,-55166000.0
Change In Receivables,-18079000.0,-559000.0,-34160000.0,5229000.0
Changes In Account Receivables,,,-34160000.0,5229000.0
Change In Payables And Accrued Expense,-104712000.0,5576000.0,-3611000.0,-9175000.0
Change In Other Working Capital,22350000.0,-25755000.0,-55405000.0,-51220000.0
Dividend Received Cfo,91507000.0,149022000.0,93877000.0,104626000.0
Investing Cash Flow,-476259000.0,-33273000.0,-120421000.0,253645000.0
Cash Flow From Continuing Investing Activities,-476259000.0,-33273000.0,-120421000.0,253645000.0
Net Business Purchase And Sale,-228682000.0,-11383000.0,-5906000.0,-15012000.0
Purchase Of Business,-276544000.0,-15882000.0,-27665000.0,-36139000.0
Sale Of Business,47862000.0,4499000.0,21759000.0,21127000.0
Net Investment Properties Purchase And Sale,-216811000.0,-227218000.0,-128195000.0,230224000.0
Purchase Of Investment Properties,-519652000.0,-271198000.0,-458435000.0,-537385000.0
Sale Of Investment Properties,302841000.0,43980000.0,330240000.0,767609000.0
Net Investment Purchase And Sale,-2645000.0,227701000.0,-721000.0,37000.0
Purchase Of Investment,-67090000.0,-500000.0,-2744000.0,-920000.0
Sale Of Investment,64445000.0,228201000.0,2023000.0,957000.0
Dividends Received Cfi,,,,0.0
Net Other Investing Changes,-28121000.0,-22373000.0,14401000.0,38396000.0
Financing Cash Flow,-101141000.0,-387399000.0,-482841000.0,-986513000.0
Cash Flow From Continuing Financing Activities,-101141000.0,-387399000.0,-482841000.0,-986513000.0
Net Issuance Payments Of Debt,260090000.0,45846000.0,447277000.0,-389728000.0
Net Long Term Debt Issuance,260090000.0,45846000.0,447277000.0,-389728000.0
Long Term Debt Issuance,500000000.0,1490000000.0,466028000.0,143226000.0
Long Term Debt Payments,-239910000.0,-1444154000.0,-18751000.0,-532954000.0
Net Short Term Debt Issuance,0.0,,,
Net Common Stock Issuance,82989000.0,981000.0,204012000.0,-41421000.0
Common Stock Issuance,82989000.0,981000.0,204012000.0,33705000.0
Common Stock Payments,,0.0,0.0,-75126000.0
Net Preferred Stock Issuance,0.0,0.0,-575000000.0,0.0
Preferred Stock Payments,0.0,0.0,-575000000.0,0.0
Cash Dividends Paid,-382132000.0,-379874000.0,-531565000.0,-529756000.0
Net Other Financing Charges,-62088000.0,-54352000.0,-27565000.0,-25608000.0
End Cash Position,334663000.0,293188000.0,123947000.0,143581000.0
Changes In Cash,41475000.0,169241000.0,-19634000.0,-94932000.0
Beginning Cash Position,293188000.0,123947000.0,143581000.0,238513000.0
Income Tax Paid Supplemental Data,1961000.0,747000.0,,514000.0
Interest Paid Supplemental Data,197947000.0,183558000.0,169026000.0,199701000.0
Issuance Of Capital Stock,82989000.0,981000.0,204012000.0,33705000.0
Issuance Of Debt,500000000.0,1490000000.0,466028000.0,143226000.0
Repayment Of Debt,-239910000.0,-1444154000.0,-18751000.0,-532954000.0
Repurchase Of Capital Stock,0.0,0.0,-575000000.0,-75126000.0
Free Cash Flow,618875000.0,589913000.0,583628000.0,637936000.0
