,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,3325000000.0,4623000000.0,2341000000.0,2597000000.0
Cash Flow From Continuing Operating Activities,3325000000.0,4623000000.0,2341000000.0,2597000000.0
Net Income From Continuing Operations,2760000000.0,1534000000.0,1893000000.0,2098000000.0
Operating Gains Losses,-568000000.0,65000000.0,-213000000.0,-5000000.0
Gain Loss On Sale Of Business,0.0,0.0,-313000000.0,
Gain Loss On Investment Securities,-623000000.0,-8000000.0,-4000000.0,-21000000.0
Earnings Losses From Equity Investments,55000000.0,73000000.0,104000000.0,16000000.0
Depreciation And Amortization,98000000.0,207000000.0,183000000.0,198000000.0
Depreciation,98000000.0,207000000.0,183000000.0,198000000.0
Deferred Tax,-87000000.0,-321000000.0,-308000000.0,25000000.0
Deferred Income Tax,-87000000.0,-321000000.0,-308000000.0,25000000.0
Stock Based Compensation,152000000.0,146000000.0,135000000.0,144000000.0
Change In Working Capital,970000000.0,2992000000.0,651000000.0,137000000.0
Change In Receivables,-520000000.0,-648000000.0,324000000.0,-398000000.0
Change In Payables And Accrued Expense,300000000.0,129000000.0,46000000.0,-100000000.0
Change In Other Current Liabilities,,-141000000.0,415000000.0,-144000000.0
Change In Other Working Capital,-791000000.0,562000000.0,430000000.0,-141000000.0
Investing Cash Flow,-4380000000.0,-2894000000.0,-3234000000.0,-587000000.0
Cash Flow From Continuing Investing Activities,-4380000000.0,-2894000000.0,-3234000000.0,-587000000.0
Capital Expenditure Reported,,-147000000.0,-143000000.0,-162000000.0
Net PPE Purchase And Sale,-120000000.0,-147000000.0,-143000000.0,-162000000.0
Purchase Of PPE,-120000000.0,-147000000.0,-143000000.0,-162000000.0
Net Business Purchase And Sale,-1132000000.0,-351000000.0,974000000.0,675000000.0
Purchase Of Business,-2179000000.0,-957000000.0,-644000000.0,-411000000.0
Sale Of Business,1047000000.0,606000000.0,1618000000.0,1086000000.0
Net Investment Purchase And Sale,-3031000000.0,-2554000000.0,-3617000000.0,-1104000000.0
Purchase Of Investment,-15367000000.0,-14147000000.0,-12507000000.0,-9132000000.0
Sale Of Investment,12336000000.0,11593000000.0,8890000000.0,8028000000.0
Net Other Investing Changes,-133000000.0,106000000.0,-366000000.0,-56000000.0
Financing Cash Flow,1723000000.0,952000000.0,1214000000.0,-1263000000.0
Cash Flow From Continuing Financing Activities,1723000000.0,952000000.0,1214000000.0,-1263000000.0
Net Issuance Payments Of Debt,609000000.0,42000000.0,100000000.0,-605000000.0
Net Long Term Debt Issuance,609000000.0,42000000.0,100000000.0,-605000000.0
Long Term Debt Issuance,1760000000.0,878000000.0,497000000.0,936000000.0
Long Term Debt Payments,-1151000000.0,-836000000.0,-397000000.0,-1541000000.0
Net Short Term Debt Issuance,,,,0.0
Net Common Stock Issuance,-2030000000.0,-1441000000.0,-1943000000.0,-1630000000.0
Common Stock Payments,-2030000000.0,-1441000000.0,-1943000000.0,-1630000000.0
Cash Dividends Paid,-511000000.0,-497000000.0,-504000000.0,-506000000.0
Common Stock Dividend Paid,-511000000.0,-497000000.0,-504000000.0,-506000000.0
Proceeds From Stock Option Exercised,1000000.0,3000000.0,3000000.0,2000000.0
Net Other Financing Charges,3654000000.0,2845000000.0,3558000000.0,1476000000.0
Other Cash Adjustment Inside Changein Cash,,,,0.0
End Cash Position,9569000000.0,8903000000.0,6213000000.0,5883000000.0
Changes In Cash,668000000.0,2681000000.0,321000000.0,747000000.0
Effect Of Exchange Rate Changes,-2000000.0,9000000.0,9000000.0,-8000000.0
Beginning Cash Position,8903000000.0,6213000000.0,5883000000.0,5144000000.0
Income Tax Paid Supplemental Data,986000000.0,236000000.0,609000000.0,538000000.0
Interest Paid Supplemental Data,203000000.0,223000000.0,356000000.0,341000000.0
Capital Expenditure,-120000000.0,-147000000.0,-143000000.0,-162000000.0
Issuance Of Debt,1760000000.0,878000000.0,497000000.0,936000000.0
Repayment Of Debt,-1151000000.0,-836000000.0,-397000000.0,-1541000000.0
Repurchase Of Capital Stock,-2030000000.0,-1441000000.0,-1943000000.0,-1630000000.0
Free Cash Flow,3205000000.0,4476000000.0,2198000000.0,2435000000.0
