,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,4810000000.0,4442000000.0,2410000000.0,1993000000.0
Cash Flow From Continuing Operating Activities,4810000000.0,4442000000.0,2410000000.0,1993000000.0
Net Income From Continuing Operations,424000000.0,164000000.0,303000000.0,881000000.0
Operating Gains Losses,301000000.0,9000000.0,235000000.0,51000000.0
Gain Loss On Sale Of Business,-227000000.0,9000000.0,18000000.0,50000000.0
Depreciation Amortization Depletion,4015000000.0,3714000000.0,2444000000.0,1420000000.0
Depreciation And Amortization,4015000000.0,3714000000.0,2444000000.0,1420000000.0
Deferred Tax,-81000000.0,-206000000.0,-109000000.0,-116000000.0
Deferred Income Tax,-81000000.0,-206000000.0,-109000000.0,-116000000.0
Asset Impairment Charge,202000000.0,136000000.0,87000000.0,95000000.0
Stock Based Compensation,383000000.0,283000000.0,402000000.0,84000000.0
Excess Tax Benefit From Stock Based Compensation,,,,0.0
Other Non Cash Items,30000000.0,31000000.0,-101000000.0,17000000.0
Change In Working Capital,-464000000.0,311000000.0,-851000000.0,-439000000.0
Change In Receivables,-552000000.0,-89000000.0,-144000000.0,58000000.0
Changes In Account Receivables,-552000000.0,-75000000.0,-161000000.0,78000000.0
Change In Prepaid Assets,-526000000.0,-264000000.0,-129000000.0,4000000.0
Change In Payables And Accrued Expense,391000000.0,217000000.0,-74000000.0,-162000000.0
Change In Payable,391000000.0,217000000.0,-74000000.0,-162000000.0
Change In Account Payable,391000000.0,217000000.0,-74000000.0,-162000000.0
Change In Other Working Capital,223000000.0,447000000.0,-504000000.0,-339000000.0
Investing Cash Flow,-1771000000.0,-914000000.0,-7501000000.0,-668000000.0
Cash Flow From Continuing Investing Activities,-1771000000.0,-914000000.0,-7501000000.0,-668000000.0
Net PPE Purchase And Sale,-320000000.0,-263000000.0,-200000000.0,-127000000.0
Purchase Of PPE,-320000000.0,-263000000.0,-200000000.0,-127000000.0
Net Intangibles Purchase And Sale,-931000000.0,-866000000.0,-628000000.0,-495000000.0
Purchase Of Intangibles,-931000000.0,-866000000.0,-628000000.0,-495000000.0
Net Business Purchase And Sale,-397000000.0,-469000000.0,-6583000000.0,-16000000.0
Purchase Of Business,-767000000.0,-469000000.0,-6632000000.0,-16000000.0
Sale Of Business,370000000.0,0.0,49000000.0,
Net Other Investing Changes,-123000000.0,684000000.0,-90000000.0,-30000000.0
Financing Cash Flow,-2538000000.0,-2751000000.0,7581000000.0,-1236000000.0
Cash Flow From Continuing Financing Activities,-2538000000.0,-2751000000.0,7581000000.0,-1236000000.0
Net Issuance Payments Of Debt,633000000.0,-1372000000.0,8680000000.0,223000000.0
Net Long Term Debt Issuance,633000000.0,-1372000000.0,8680000000.0,223000000.0
Long Term Debt Issuance,54073000000.0,47695000000.0,33352000000.0,26371000000.0
Long Term Debt Payments,-53440000000.0,-49067000000.0,-24672000000.0,-26148000000.0
Net Common Stock Issuance,-2114000000.0,-112000000.0,-453000000.0,-1255000000.0
Common Stock Payments,-2114000000.0,-112000000.0,-453000000.0,-1255000000.0
Cash Dividends Paid,-961000000.0,-868000000.0,-656000000.0,-421000000.0
Common Stock Dividend Paid,-961000000.0,-868000000.0,-656000000.0,-421000000.0
Proceeds From Stock Option Exercised,121000000.0,332000000.0,161000000.0,288000000.0
Net Other Financing Charges,-217000000.0,-731000000.0,-151000000.0,-71000000.0
End Cash Position,4283000000.0,4030000000.0,3211000000.0,703000000.0
Changes In Cash,501000000.0,777000000.0,2490000000.0,89000000.0
Effect Of Exchange Rate Changes,-248000000.0,42000000.0,18000000.0,-51000000.0
Beginning Cash Position,4030000000.0,3211000000.0,703000000.0,665000000.0
Income Tax Paid Supplemental Data,440000000.0,282000000.0,321000000.0,503000000.0
Interest Paid Supplemental Data,491000000.0,428000000.0,332000000.0,298000000.0
Capital Expenditure,-1251000000.0,-1129000000.0,-828000000.0,-622000000.0
Issuance Of Debt,54073000000.0,47695000000.0,33352000000.0,26371000000.0
Repayment Of Debt,-53440000000.0,-49067000000.0,-24672000000.0,-26148000000.0
Repurchase Of Capital Stock,-2114000000.0,-112000000.0,-453000000.0,-1255000000.0
Free Cash Flow,3559000000.0,3313000000.0,1582000000.0,1371000000.0
