,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,651551000.0,678956000.0,206920000.0,198925000.0
Cash Flow From Continuing Operating Activities,651551000.0,678956000.0,206920000.0,198925000.0
Net Income From Continuing Operations,493507000.0,349246000.0,95894000.0,77491000.0
Operating Gains Losses,-14071000.0,23409000.0,-4041000.0,6133000.0
Net Foreign Currency Exchange Gain Loss,-14071000.0,7349000.0,-5708000.0,5997000.0
Gain Loss On Investment Securities,,,,-2887000.0
Depreciation Amortization Depletion,74267000.0,58189000.0,48031000.0,26742000.0
Depreciation And Amortization,74267000.0,58189000.0,48031000.0,26742000.0
Deferred Tax,-88952000.0,2202000.0,-15248000.0,-22414000.0
Deferred Income Tax,-88952000.0,2202000.0,-15248000.0,-22414000.0
Asset Impairment Charge,,,10963000.0,4124000.0
Provisionand Write Offof Assets,16031000.0,15033000.0,,
Stock Based Compensation,139910000.0,65114000.0,44395000.0,38231000.0
Other Non Cash Items,6976000.0,41566000.0,16932000.0,9272000.0
Change In Working Capital,23883000.0,124197000.0,9994000.0,59346000.0
Change In Receivables,-103197000.0,-112681000.0,-35833000.0,40651000.0
Changes In Account Receivables,-103197000.0,-112681000.0,-35833000.0,40651000.0
Change In Prepaid Assets,-44186000.0,-16963000.0,-14156000.0,-4785000.0
Change In Payables And Accrued Expense,154561000.0,251325000.0,59634000.0,13007000.0
Change In Payable,69772000.0,104691000.0,22224000.0,-10072000.0
Change In Account Payable,69772000.0,104691000.0,22224000.0,-10072000.0
Change In Accrued Expense,84789000.0,146634000.0,37410000.0,23079000.0
Change In Other Current Assets,-25159000.0,4816000.0,4045000.0,43000.0
Change In Other Current Liabilities,40423000.0,-5612000.0,-3887000.0,9099000.0
Change In Other Working Capital,1441000.0,3312000.0,191000.0,1331000.0
Investing Cash Flow,-1557969000.0,-11379000.0,-488373000.0,-285393000.0
Cash Flow From Continuing Investing Activities,-1557969000.0,-11379000.0,-488373000.0,-285393000.0
Net PPE Purchase And Sale,-28170000.0,-7110000.0,-15278000.0,-20556000.0
Purchase Of PPE,-28170000.0,-7110000.0,-15278000.0,-20556000.0
Net Intangibles Purchase And Sale,,-880000.0,-1963000.0,-35494000.0
Purchase Of Intangibles,,-880000.0,-1963000.0,-35494000.0
Net Business Purchase And Sale,-1699974000.0,0.0,-270409000.0,0.0
Purchase Of Business,-1699974000.0,0.0,-270409000.0,0.0
Net Investment Purchase And Sale,172112000.0,-3389000.0,-200723000.0,-229343000.0
Purchase Of Investment,-418518000.0,-499237000.0,-661821000.0,-514286000.0
Sale Of Investment,590630000.0,495848000.0,461098000.0,284943000.0
Net Other Investing Changes,-1937000.0,-880000.0,-1963000.0,-35494000.0
Financing Cash Flow,452749000.0,119282000.0,359607000.0,144006000.0
Cash Flow From Continuing Financing Activities,452749000.0,119282000.0,359607000.0,144006000.0
Net Issuance Payments Of Debt,947236000.0,503621000.0,639167000.0,328779000.0
Net Long Term Debt Issuance,947236000.0,503621000.0,639167000.0,328779000.0
Long Term Debt Issuance,1000000000.0,650000000.0,650000000.0,345000000.0
Long Term Debt Payments,-52764000.0,-146379000.0,-10833000.0,-16221000.0
Net Common Stock Issuance,-302774000.0,-268653000.0,-176985000.0,-134647000.0
Common Stock Payments,-302774000.0,-268653000.0,-176985000.0,-134647000.0
Proceeds From Stock Option Exercised,22706000.0,25319000.0,9791000.0,18253000.0
Net Other Financing Charges,-214419000.0,-141005000.0,-112366000.0,-68379000.0
End Cash Position,785537000.0,1249440000.0,448634000.0,372326000.0
Changes In Cash,-453669000.0,786859000.0,78154000.0,57538000.0
Effect Of Exchange Rate Changes,-10234000.0,13947000.0,-1846000.0,-5995000.0
Beginning Cash Position,1249440000.0,448634000.0,372326000.0,320783000.0
Income Tax Paid Supplemental Data,94160000.0,8535000.0,2084000.0,966000.0
Interest Paid Supplemental Data,6054000.0,3405000.0,3206000.0,10002000.0
Capital Expenditure,-28170000.0,-7110000.0,-15278000.0,-20556000.0
Issuance Of Debt,1000000000.0,650000000.0,650000000.0,345000000.0
Repayment Of Debt,-52764000.0,-146379000.0,-10833000.0,-16221000.0
Repurchase Of Capital Stock,-302774000.0,-268653000.0,-176985000.0,-134647000.0
Free Cash Flow,623381000.0,671846000.0,191642000.0,178369000.0
