,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,2543555000.0,2042902000.0,2067643000.0,2061503000.0
Cash Flow From Continuing Operating Activities,2543555000.0,2042902000.0,2067643000.0,2061503000.0
Net Income From Continuing Operations,1959639000.0,1361227000.0,1525651000.0,1717223000.0
Operating Gains Losses,-357563000.0,15963000.0,-77717000.0,-159515000.0
Net Foreign Currency Exchange Gain Loss,-111787000.0,97953000.0,-7829000.0,-18117000.0
Gain Loss On Investment Securities,-13683000.0,-1493000.0,-341000.0,-37903000.0
Earnings Losses From Equity Investments,-232093000.0,-80497000.0,-69547000.0,-103495000.0
Depreciation Amortization Depletion,713428000.0,553257000.0,512918000.0,483646000.0
Depreciation And Amortization,713428000.0,553257000.0,512918000.0,483646000.0
Stock Based Compensation,59815000.0,33363000.0,25833000.0,69936000.0
Other Non Cash Items,17748000.0,6994000.0,7699000.0,-159541000.0
Dividend Received Cfo,150488000.0,72098000.0,73259000.0,109754000.0
Investing Cash Flow,-5563511000.0,-1117714000.0,-897360000.0,-513778000.0
Cash Flow From Continuing Investing Activities,-5563511000.0,-1117714000.0,-897360000.0,-513778000.0
Capital Expenditure Reported,-270238000.0,-169998000.0,-187312000.0,-140067000.0
Net PPE Purchase And Sale,,,,-338802000.0
Purchase Of PPE,,,,-338802000.0
Net Investment Properties Purchase And Sale,-5312791000.0,-979883000.0,-721678000.0,-126836000.0
Purchase Of Investment Properties,-5329087000.0,-981679000.0,-722440000.0,-181020000.0
Sale Of Investment Properties,16296000.0,1796000.0,762000.0,54184000.0
Dividends Received Cfi,19518000.0,24658000.0,11630000.0,91927000.0
Net Other Investing Changes,,7509000.0,,
Financing Cash Flow,3498141000.0,-1075716000.0,-1120735000.0,-1619588000.0
Cash Flow From Continuing Financing Activities,3498141000.0,-1075716000.0,-1120735000.0,-1619588000.0
Net Issuance Payments Of Debt,5036686000.0,543131000.0,494980000.0,-1784000.0
Net Long Term Debt Issuance,5036686000.0,543131000.0,494980000.0,-1784000.0
Long Term Debt Issuance,5038904000.0,545151000.0,496900000.0,0.0
Long Term Debt Payments,-2218000.0,-2020000.0,-1920000.0,-1784000.0
Net Common Stock Issuance,95860000.0,12664000.0,33564000.0,12525000.0
Common Stock Issuance,95860000.0,12664000.0,33564000.0,12525000.0
Common Stock Payments,,-10518000.0,-12162000.0,-12347000.0
Net Preferred Stock Issuance,-27545000.0,-11794000.0,9156000.0,0.0
Preferred Stock Issuance,1147455000.0,1208206000.0,1059156000.0,0.0
Preferred Stock Payments,-1175000000.0,-1220000000.0,-1050000000.0,0.0
Cash Dividends Paid,-1588888000.0,-1606429000.0,-1608749000.0,-1612680000.0
Proceeds From Stock Option Exercised,-13069000.0,-10518000.0,-12162000.0,-12347000.0
Net Other Financing Charges,-4903000.0,-2770000.0,-37524000.0,-5302000.0
End Cash Position,761290000.0,282600000.0,433554000.0,384019000.0
Changes In Cash,478185000.0,-150528000.0,49548000.0,-71863000.0
Effect Of Exchange Rate Changes,505000.0,-426000.0,-13000.0,-171000.0
Beginning Cash Position,282600000.0,433554000.0,384019000.0,456053000.0
Capital Expenditure,-270238000.0,-169998000.0,-187312000.0,-478869000.0
Issuance Of Capital Stock,1243315000.0,1220870000.0,1092720000.0,12525000.0
Issuance Of Debt,5038904000.0,545151000.0,496900000.0,0.0
Repayment Of Debt,-2218000.0,-2020000.0,-1920000.0,-1784000.0
Repurchase Of Capital Stock,-1175000000.0,-1220000000.0,-1050000000.0,0.0
Free Cash Flow,2273317000.0,1872904000.0,1880331000.0,1582634000.0
