,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,2996042000.0,2937005000.0,2264034000.0,1803559000.0
Cash Flow From Continuing Operating Activities,2996042000.0,2937005000.0,2264034000.0,1803559000.0
Net Income From Continuing Operations,3148590000.0,1616630000.0,1701846000.0,1822960000.0
Operating Gains Losses,-1979415000.0,-665478000.0,-971177000.0,-1257028000.0
Net Foreign Currency Exchange Gain Loss,-173026000.0,160739000.0,70693000.0,-120358000.0
Gain Loss On Investment Securities,-1589587000.0,-717137000.0,-857818000.0,-840996000.0
Earnings Losses From Equity Investments,-404255000.0,-297370000.0,-200178000.0,-298260000.0
Depreciation Amortization Depletion,1577942000.0,1561969000.0,1139879000.0,947214000.0
Depreciation And Amortization,1577942000.0,1561969000.0,1139879000.0,947214000.0
Deferred Tax,1322000.0,744000.0,12221000.0,1448000.0
Deferred Income Tax,1322000.0,744000.0,12221000.0,1448000.0
Stock Based Compensation,113028000.0,109831000.0,97557000.0,76093000.0
Other Non Cash Items,-139583000.0,-118469000.0,-81420000.0,-54285000.0
Change In Working Capital,-165876000.0,-18844000.0,18611000.0,-82720000.0
Change In Receivables,-342734000.0,-112949000.0,-96608000.0,-112845000.0
Changes In Account Receivables,-342734000.0,-112949000.0,-96608000.0,-112845000.0
Change In Payables And Accrued Expense,176858000.0,94105000.0,115219000.0,30125000.0
Change In Payable,176858000.0,94105000.0,115219000.0,30125000.0
Change In Account Payable,176858000.0,94105000.0,115219000.0,30125000.0
Dividend Received Cfo,440034000.0,450622000.0,346517000.0,349877000.0
Investing Cash Flow,-1990058000.0,-3074330000.0,-685350000.0,-663796000.0
Cash Flow From Continuing Investing Activities,-1990058000.0,-3074330000.0,-685350000.0,-663796000.0
Net Business Purchase And Sale,-739828000.0,-1823666000.0,113294000.0,199920000.0
Purchase Of Business,-798103000.0,-2080731000.0,-276169000.0,-160358000.0
Sale Of Business,58275000.0,257065000.0,389463000.0,360278000.0
Net Investment Properties Purchase And Sale,-1237022000.0,-1248294000.0,-791860000.0,-915698000.0
Purchase Of Investment Properties,-5459312000.0,-3530234000.0,-3123483000.0,-3226086000.0
Sale Of Investment Properties,4222290000.0,2281940000.0,2331623000.0,2310388000.0
Net Investment Purchase And Sale,-13208000.0,-6682000.0,-6784000.0,17722000.0
Purchase Of Investment,-16513000.0,-9034000.0,-30424000.0,-11703000.0
Sale Of Investment,3305000.0,2352000.0,23640000.0,29425000.0
Net Other Investing Changes,,4312000.0,,34260000.0
Financing Cash Flow,-1008325000.0,-372162000.0,-839599000.0,-1232101000.0
Cash Flow From Continuing Financing Activities,-1008325000.0,-372162000.0,-839599000.0,-1232101000.0
Net Issuance Payments Of Debt,1360852000.0,1031252000.0,802695000.0,59033000.0
Net Long Term Debt Issuance,1037516000.0,1031252000.0,802695000.0,59033000.0
Long Term Debt Issuance,3597690000.0,7824517000.0,4104522000.0,4225121000.0
Long Term Debt Payments,-2560174000.0,-6793265000.0,-3301827000.0,-4166088000.0
Net Short Term Debt Issuance,323336000.0,,,
Net Common Stock Issuance,743000.0,-32612000.0,6082000.0,6891000.0
Common Stock Issuance,743000.0,2217000.0,6082000.0,6891000.0
Common Stock Payments,0.0,-34829000.0,,
Net Preferred Stock Issuance,0.0,-7200000.0,0.0,0.0
Preferred Stock Payments,0.0,-7200000.0,0.0,0.0
Cash Dividends Paid,-1872861000.0,-1722989000.0,-1345660000.0,-1123367000.0
Net Other Financing Charges,-497059000.0,359387000.0,-302716000.0,-174658000.0
End Cash Position,556117000.0,598086000.0,1088855000.0,343856000.0
Changes In Cash,-2341000.0,-509487000.0,739085000.0,-92338000.0
Effect Of Exchange Rate Changes,-39628000.0,18718000.0,5914000.0,-10852000.0
Beginning Cash Position,598086000.0,1088855000.0,343856000.0,447046000.0
Issuance Of Capital Stock,743000.0,2217000.0,6082000.0,6891000.0
Issuance Of Debt,3597690000.0,7824517000.0,4104522000.0,4225121000.0
Repayment Of Debt,-2560174000.0,-6793265000.0,-3301827000.0,-4166088000.0
Repurchase Of Capital Stock,0.0,-42029000.0,0.0,0.0
Free Cash Flow,2996042000.0,2937005000.0,2264034000.0,1803559000.0
