,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,758902000.0,987657000.0,966655000.0,935549000.0
Cash Flow From Continuing Operating Activities,758902000.0,987657000.0,966655000.0,936544000.0
Net Income From Continuing Operations,452725000.0,343096000.0,268315000.0,364549000.0
Operating Gains Losses,-357680000.0,-216800000.0,-33986000.0,-82053000.0
Gain Loss On Sale Of Business,-178983000.0,,0.0,0.0
Gain Loss On Sale Of PPE,-172041000.0,-363537000.0,-63824000.0,-65658000.0
Net Foreign Currency Exchange Gain Loss,-6656000.0,78437000.0,29838000.0,-16395000.0
Depreciation Amortization Depletion,696970000.0,669445000.0,658201000.0,639514000.0
Depreciation And Amortization,696970000.0,669445000.0,658201000.0,639514000.0
Depreciation,465072000.0,447562000.0,456323000.0,452740000.0
Amortization Cash Flow,231898000.0,221883000.0,201878000.0,186774000.0
Amortization Of Intangibles,231898000.0,221883000.0,201878000.0,186774000.0
Deferred Tax,28703000.0,-12986000.0,-624000.0,-10729000.0
Deferred Income Tax,28703000.0,-12986000.0,-624000.0,-10729000.0
Asset Impairment Charge,0.0,23000000.0,0.0,0.0
Stock Based Compensation,61001000.0,37674000.0,35654000.0,31167000.0
Other Non Cash Items,8852000.0,9878000.0,30339000.0,44383000.0
Change In Working Capital,-131669000.0,134350000.0,8756000.0,-50287000.0
Change In Other Current Assets,-174206000.0,-15443000.0,5404000.0,-36054000.0
Change In Other Current Liabilities,42537000.0,149793000.0,3352000.0,-14233000.0
Cash From Discontinued Operating Activities,0.0,0.0,0.0,-995000.0
Investing Cash Flow,-473313000.0,-85440000.0,-730885000.0,-2221878000.0
Cash Flow From Continuing Investing Activities,-473313000.0,-85440000.0,-735946000.0,-2230128000.0
Capital Expenditure Reported,-611082000.0,-438263000.0,-692983000.0,-460062000.0
Net PPE Purchase And Sale,278330000.0,564664000.0,166143000.0,86159000.0
Sale Of PPE,278330000.0,564664000.0,166143000.0,86159000.0
Net Intangibles Purchase And Sale,-13294000.0,-14990000.0,-55476000.0,-72479000.0
Purchase Of Intangibles,-13294000.0,-14990000.0,-55476000.0,-72479000.0
Net Business Purchase And Sale,-68743000.0,-136831000.0,-77459000.0,-1757538000.0
Purchase Of Business,-282621000.0,-136831000.0,-77459000.0,-1758557000.0
Sale Of Business,213878000.0,0.0,0.0,1019000.0
Net Other Investing Changes,-58524000.0,-60020000.0,-76171000.0,-26208000.0
Cash From Discontinued Investing Activities,0.0,0.0,5061000.0,8250000.0
Financing Cash Flow,-220806000.0,-886699000.0,-198973000.0,550678000.0
Cash Flow From Continuing Financing Activities,-220806000.0,-886699000.0,-198973000.0,550678000.0
Net Issuance Payments Of Debt,543093000.0,2797299000.0,510279000.0,1156952000.0
Net Long Term Debt Issuance,735362000.0,2797299000.0,510279000.0,1156952000.0
Long Term Debt Issuance,737812000.0,11404458000.0,15047318000.0,15351614000.0
Long Term Debt Payments,-2450000.0,-8607159000.0,-14537039000.0,-14194662000.0
Net Short Term Debt Issuance,-192269000.0,-664936000.0,-475297000.0,1159475000.0
Short Term Debt Issuance,4972214000.0,7939458000.0,14059818000.0,15351614000.0
Short Term Debt Payments,-5164483000.0,-8604394000.0,-14535115000.0,-14192139000.0
Net Common Stock Issuance,,0.0,0.0,84908000.0
Common Stock Issuance,,0.0,0.0,84908000.0
Cash Dividends Paid,-718340000.0,-716290000.0,-704526000.0,-673635000.0
Common Stock Dividend Paid,-718340000.0,-716290000.0,-704526000.0,-673635000.0
Proceeds From Stock Option Exercised,25860000.0,321000.0,1027000.0,-1142000.0
Net Other Financing Charges,-71419000.0,-2968029000.0,-5753000.0,-16405000.0
Cash From Discontinued Financing Activities,0.0,0.0,0.0,0.0
End Cash Position,255828000.0,205063000.0,193555000.0,165485000.0
Changes In Cash,64783000.0,15518000.0,36797000.0,-735651000.0
Effect Of Exchange Rate Changes,-14018000.0,-4010000.0,-8727000.0,-24563000.0
Beginning Cash Position,205063000.0,193555000.0,165485000.0,925699000.0
Income Tax Paid Supplemental Data,130292000.0,43468000.0,61691000.0,64493000.0
Interest Paid Supplemental Data,428111000.0,390332000.0,394984000.0,388440000.0
Capital Expenditure,-624376000.0,-453253000.0,-748459000.0,-532541000.0
Issuance Of Capital Stock,,0.0,0.0,84908000.0
Issuance Of Debt,5710026000.0,11404458000.0,15047318000.0,15351614000.0
Repayment Of Debt,-5166933000.0,-8607159000.0,-14537039000.0,-14194662000.0
Free Cash Flow,134526000.0,534404000.0,218196000.0,403008000.0
