,2022-07-31,2021-07-31,2020-07-31,2019-07-31
Operating Cash Flow,3889000000.0,3250000000.0,2414000000.0,2324000000.0
Cash Flow From Continuing Operating Activities,3889000000.0,3250000000.0,2414000000.0,2324000000.0
Net Income From Continuing Operations,2066000000.0,2062000000.0,1826000000.0,1557000000.0
Gain Loss On Sale Of PPE,,,0.0,0.0
Depreciation Amortization Depletion,746000000.0,363000000.0,218000000.0,225000000.0
Depreciation And Amortization,746000000.0,363000000.0,218000000.0,225000000.0
Depreciation,187000000.0,166000000.0,189000000.0,199000000.0
Amortization Cash Flow,559000000.0,197000000.0,29000000.0,26000000.0
Amortization Of Intangibles,559000000.0,197000000.0,29000000.0,26000000.0
Deferred Tax,120000000.0,-42000000.0,-179000000.0,-7000000.0
Deferred Income Tax,120000000.0,-42000000.0,-179000000.0,-7000000.0
Stock Based Compensation,1308000000.0,753000000.0,435000000.0,401000000.0
Other Non Cash Items,85000000.0,125000000.0,-18000000.0,15000000.0
Change In Working Capital,-436000000.0,-11000000.0,132000000.0,133000000.0
Change In Receivables,-2000000.0,-155000000.0,-6000000.0,16000000.0
Changes In Account Receivables,-31000000.0,-104000000.0,-59000000.0,11000000.0
Change In Prepaid Assets,-121000000.0,30000000.0,-31000000.0,-37000000.0
Change In Payables And Accrued Expense,-95000000.0,206000000.0,33000000.0,90000000.0
Change In Payable,-95000000.0,206000000.0,33000000.0,90000000.0
Change In Account Payable,-95000000.0,206000000.0,33000000.0,90000000.0
Change In Other Current Liabilities,68000000.0,-44000000.0,-2000000.0,9000000.0
Change In Other Working Capital,-286000000.0,-48000000.0,138000000.0,55000000.0
Investing Cash Flow,-5421000000.0,-3965000000.0,-97000000.0,-566000000.0
Cash Flow From Continuing Investing Activities,-5421000000.0,-3965000000.0,-97000000.0,-566000000.0
Capital Expenditure Reported,-72000000.0,-72000000.0,-78000000.0,-79000000.0
Net PPE Purchase And Sale,-157000000.0,-53000000.0,-59000000.0,-76000000.0
Purchase Of PPE,-157000000.0,-53000000.0,-59000000.0,-76000000.0
Net Business Purchase And Sale,-5682000000.0,-3064000000.0,0.0,-64000000.0
Purchase Of Business,-5682000000.0,-3064000000.0,0.0,-64000000.0
Net Investment Purchase And Sale,928000000.0,-710000000.0,25000000.0,-365000000.0
Purchase Of Investment,-830000000.0,-1489000000.0,-701000000.0,-752000000.0
Sale Of Investment,1758000000.0,779000000.0,726000000.0,387000000.0
Net Other Investing Changes,-438000000.0,-66000000.0,15000000.0,18000000.0
Financing Cash Flow,1732000000.0,-3176000000.0,2034000000.0,-1034000000.0
Cash Flow From Continuing Financing Activities,1732000000.0,-3176000000.0,2034000000.0,-1034000000.0
Net Issuance Payments Of Debt,4882000000.0,-1338000000.0,2933000000.0,-2000000.0
Net Long Term Debt Issuance,4882000000.0,-338000000.0,2933000000.0,-2000000.0
Long Term Debt Issuance,4882000000.0,0.0,2983000000.0,48000000.0
Long Term Debt Payments,0.0,-338000000.0,-50000000.0,-50000000.0
Net Short Term Debt Issuance,0.0,-1000000000.0,1000000000.0,0.0
Short Term Debt Issuance,182000000.0,0.0,1000000000.0,48000000.0
Short Term Debt Payments,0.0,-1000000000.0,,0.0
Net Common Stock Issuance,-1861000000.0,-1005000000.0,-323000000.0,-556000000.0
Common Stock Payments,-1861000000.0,-1005000000.0,-323000000.0,-556000000.0
Cash Dividends Paid,-774000000.0,-646000000.0,-561000000.0,-501000000.0
Common Stock Dividend Paid,-774000000.0,-646000000.0,-561000000.0,-501000000.0
Proceeds From Stock Option Exercised,162000000.0,196000000.0,211000000.0,284000000.0
Net Other Financing Charges,-677000000.0,-383000000.0,-226000000.0,-259000000.0
End Cash Position,2997000000.0,2819000000.0,6697000000.0,2352000000.0
Changes In Cash,200000000.0,-3891000000.0,4351000000.0,724000000.0
Effect Of Exchange Rate Changes,-22000000.0,13000000.0,-6000000.0,-3000000.0
Beginning Cash Position,2819000000.0,6697000000.0,2352000000.0,1631000000.0
Income Tax Paid Supplemental Data,303000000.0,578000000.0,493000000.0,325000000.0
Interest Paid Supplemental Data,67000000.0,30000000.0,14000000.0,17000000.0
Capital Expenditure,-229000000.0,-125000000.0,-137000000.0,-155000000.0
Issuance Of Debt,4882000000.0,0.0,2983000000.0,48000000.0
Repayment Of Debt,0.0,-1338000000.0,-50000000.0,-50000000.0
Repurchase Of Capital Stock,-1861000000.0,-1005000000.0,-323000000.0,-556000000.0
Free Cash Flow,3660000000.0,3125000000.0,2277000000.0,2169000000.0
