,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,921000000.0,-13728000000.0,23868000000.0,20421000000.0
Cash Flow From Continuing Operating Activities,921000000.0,-13728000000.0,23868000000.0,20421000000.0
Net Income From Continuing Operations,21635000000.0,9459000000.0,8466000000.0,10459000000.0
Operating Gains Losses,,-1000000.0,-20000000.0,-160000000.0
Depreciation Amortization Depletion,2015000000.0,1902000000.0,1704000000.0,1328000000.0
Depreciation And Amortization,2015000000.0,1902000000.0,1704000000.0,1328000000.0
Deferred Tax,5000000.0,-833000000.0,-334000000.0,-2645000000.0
Deferred Income Tax,5000000.0,-833000000.0,-334000000.0,-2645000000.0
Stock Based Compensation,2348000000.0,1920000000.0,2018000000.0,1831000000.0
Change In Working Capital,-25439000000.0,-29273000000.0,10969000000.0,8934000000.0
Change In Other Working Capital,50175000000.0,-18086000000.0,-82564000000.0,-19213000000.0
Investing Cash Flow,-30465000000.0,-34356000000.0,-24236000000.0,-22677000000.0
Cash Flow From Continuing Investing Activities,-30465000000.0,-34356000000.0,-24236000000.0,-22677000000.0
Net PPE Purchase And Sale,-734000000.0,-3339000000.0,-1811000000.0,-4271000000.0
Purchase Of PPE,-4667000000.0,-6309000000.0,-8443000000.0,-7982000000.0
Sale Of PPE,3933000000.0,2970000000.0,6632000000.0,3711000000.0
Net Business Purchase And Sale,0.0,-231000000.0,-803000000.0,-162000000.0
Purchase Of Business,0.0,-231000000.0,-803000000.0,
Net Investment Purchase And Sale,5789000000.0,-19613000000.0,-11961000000.0,-3379000000.0
Purchase Of Investment,-39912000000.0,-48670000000.0,-29773000000.0,-3790000000.0
Sale Of Investment,45701000000.0,29057000000.0,17812000000.0,411000000.0
Financing Cash Flow,134738000000.0,70380000000.0,3367000000.0,22752000000.0
Cash Flow From Continuing Financing Activities,134738000000.0,70380000000.0,3367000000.0,22752000000.0
Net Issuance Payments Of Debt,39131000000.0,6703000000.0,-24008000000.0,7121000000.0
Net Long Term Debt Issuance,38314000000.0,-3865000000.0,-21972000000.0,4198000000.0
Long Term Debt Issuance,97512000000.0,55323000000.0,29638000000.0,50923000000.0
Long Term Debt Payments,-59198000000.0,-59188000000.0,-51610000000.0,-46725000000.0
Net Short Term Debt Issuance,817000000.0,10568000000.0,-2036000000.0,2923000000.0
Net Common Stock Issuance,-5200000000.0,-1928000000.0,-5335000000.0,-3256000000.0
Common Stock Issuance,,0.0,0.0,38000000.0
Common Stock Payments,-5200000000.0,-1928000000.0,-5335000000.0,-3294000000.0
Net Preferred Stock Issuance,-503000000.0,-1000000.0,-2000000.0,-685000000.0
Preferred Stock Issuance,2172000000.0,349000000.0,1098000000.0,0.0
Preferred Stock Payments,-2675000000.0,-350000000.0,-1100000000.0,-685000000.0
Cash Dividends Paid,-2725000000.0,-2336000000.0,-2104000000.0,-1810000000.0
Common Stock Dividend Paid,,-2336000000.0,-2104000000.0,-1810000000.0
Net Other Financing Charges,497000000.0,599000000.0,3602000000.0,1176000000.0
End Cash Position,261036000000.0,155842000000.0,133546000000.0,130547000000.0
Changes In Cash,105194000000.0,22296000000.0,2999000000.0,20496000000.0
Beginning Cash Position,155842000000.0,133546000000.0,130547000000.0,110051000000.0
Income Tax Paid Supplemental Data,6195000000.0,2754000000.0,1266000000.0,1270000000.0
Interest Paid Supplemental Data,5521000000.0,9091000000.0,18645000000.0,16720000000.0
Capital Expenditure,-4667000000.0,-6309000000.0,-8443000000.0,-7982000000.0
Issuance Of Capital Stock,2172000000.0,349000000.0,1098000000.0,38000000.0
Issuance Of Debt,97512000000.0,55323000000.0,29638000000.0,50923000000.0
Repayment Of Debt,-59198000000.0,-59188000000.0,-51610000000.0,-46725000000.0
Repurchase Of Capital Stock,-7875000000.0,-2278000000.0,-6435000000.0,-3979000000.0
Free Cash Flow,-3746000000.0,-20037000000.0,15425000000.0,12439000000.0
