,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,2623000000.0,1745000000.0,1741000000.0,4222000000.0
Cash Flow From Continuing Operating Activities,2623000000.0,1745000000.0,1741000000.0,4222000000.0
Net Income From Continuing Operations,1703000000.0,-1291000000.0,871000000.0,706000000.0
Operating Gains Losses,-734000000.0,1348000000.0,-29000000.0,629000000.0
Gain Loss On Investment Securities,-660000000.0,1246000000.0,-49000000.0,57000000.0
Earnings Losses From Equity Investments,-74000000.0,102000000.0,20000000.0,572000000.0
Depreciation And Amortization,515000000.0,734000000.0,943000000.0,912000000.0
Deferred Tax,213000000.0,-235000000.0,70000000.0,86000000.0
Deferred Income Tax,213000000.0,-235000000.0,70000000.0,86000000.0
Amortization Of Securities,,-67000000.0,-89000000.0,-70000000.0
Asset Impairment Charge,10000000.0,810000000.0,99000000.0,44000000.0
Other Non Cash Items,-10000000.0,-6000000.0,-2000000.0,2000000.0
Change In Working Capital,926000000.0,385000000.0,-211000000.0,1843000000.0
Change In Receivables,-1409000000.0,-425000000.0,114000000.0,-131000000.0
Change In Other Current Assets,-946000000.0,-513000000.0,-356000000.0,-102000000.0
Change In Other Current Liabilities,897000000.0,256000000.0,193000000.0,-102000000.0
Investing Cash Flow,-1187000000.0,-1414000000.0,-671000000.0,-1444000000.0
Cash Flow From Continuing Investing Activities,-1187000000.0,-1414000000.0,-671000000.0,-1444000000.0
Net PPE Purchase And Sale,-482000000.0,-710000000.0,-1041000000.0,-995000000.0
Purchase Of PPE,-482000000.0,-710000000.0,-1041000000.0,-995000000.0
Net Business Purchase And Sale,364000000.0,181000000.0,427000000.0,126000000.0
Purchase Of Business,-440000000.0,-282000000.0,-455000000.0,-457000000.0
Sale Of Business,804000000.0,463000000.0,882000000.0,583000000.0
Net Investment Purchase And Sale,-1156000000.0,-275000000.0,121000000.0,-346000000.0
Purchase Of Investment,-9752000000.0,-10721000000.0,-8661000000.0,-10785000000.0
Sale Of Investment,8596000000.0,10446000000.0,8782000000.0,10439000000.0
Net Other Investing Changes,87000000.0,-610000000.0,-178000000.0,-229000000.0
Financing Cash Flow,-1289000000.0,-198000000.0,-1144000000.0,-2835000000.0
Cash Flow From Continuing Financing Activities,-1289000000.0,-198000000.0,-1144000000.0,-2835000000.0
Net Issuance Payments Of Debt,6000000.0,933000000.0,120000000.0,-178000000.0
Net Long Term Debt Issuance,6000000.0,933000000.0,120000000.0,-178000000.0
Long Term Debt Issuance,1199000000.0,2659000000.0,2076000000.0,865000000.0
Long Term Debt Payments,-1193000000.0,-1726000000.0,-1956000000.0,-1043000000.0
Net Common Stock Issuance,-1136000000.0,-923000000.0,-1051000000.0,-2530000000.0
Common Stock Payments,-1136000000.0,-923000000.0,-1051000000.0,-2530000000.0
Cash Dividends Paid,-65000000.0,-70000000.0,-76000000.0,-80000000.0
Common Stock Dividend Paid,,-70000000.0,-76000000.0,-80000000.0
Net Other Financing Charges,-94000000.0,-138000000.0,-137000000.0,-47000000.0
End Cash Position,621000000.0,478000000.0,336000000.0,405000000.0
Changes In Cash,147000000.0,133000000.0,-74000000.0,-57000000.0
Effect Of Exchange Rate Changes,-4000000.0,9000000.0,5000000.0,-10000000.0
Beginning Cash Position,478000000.0,336000000.0,405000000.0,472000000.0
Capital Expenditure,-482000000.0,-710000000.0,-1041000000.0,-995000000.0
Issuance Of Debt,1199000000.0,2659000000.0,2076000000.0,865000000.0
Repayment Of Debt,-1193000000.0,-1726000000.0,-1956000000.0,-1043000000.0
Repurchase Of Capital Stock,-1136000000.0,-923000000.0,-1051000000.0,-2530000000.0
Free Cash Flow,2141000000.0,1035000000.0,700000000.0,3227000000.0
