,2022-09-30,2021-09-30,2020-09-30,2019-09-30
Operating Cash Flow,435326000.0,368809000.0,233808000.0,285145000.0
Cash Flow From Continuing Operating Activities,435326000.0,368809000.0,233808000.0,285145000.0
Net Income From Continuing Operations,313081000.0,476923000.0,130695000.0,-27460000.0
Operating Gains Losses,2046000.0,-68829000.0,,
Gain Loss On Sale Of Business,-29808000.0,,,
Gain Loss On Investment Securities,31854000.0,-68829000.0,,
Depreciation Amortization Depletion,122040000.0,122534000.0,119504000.0,77824000.0
Depreciation And Amortization,122040000.0,122534000.0,119504000.0,77824000.0
Depreciation,122040000.0,122534000.0,119504000.0,
Deferred Tax,42963000.0,-158105000.0,-24641000.0,1708000.0
Deferred Income Tax,42963000.0,-158105000.0,-24641000.0,1708000.0
Stock Based Compensation,174863000.0,177289000.0,115149000.0,86400000.0
Other Non Cash Items,-4560000.0,-1381000.0,-3167000.0,-4148000.0
Change In Working Capital,-215107000.0,-179622000.0,-103732000.0,150821000.0
Change In Receivables,-165006000.0,-119418000.0,-32365000.0,29446000.0
Changes In Account Receivables,-165006000.0,-119418000.0,-32365000.0,29446000.0
Change In Payables And Accrued Expense,6957000.0,25096000.0,-31751000.0,16432000.0
Change In Payable,,,-31751000.0,16432000.0
Change In Tax Payable,,,-26616000.0,232000.0
Change In Income Tax Payable,,,-26616000.0,232000.0
Change In Account Payable,,,-5135000.0,16200000.0
Change In Other Current Assets,-40643000.0,-14206000.0,36189000.0,-2829000.0
Change In Other Current Liabilities,-13610000.0,-7129000.0,-11110000.0,
Change In Other Working Capital,-2805000.0,-63965000.0,-64695000.0,107772000.0
Investing Cash Flow,-201201000.0,-687859000.0,-525972000.0,-150024000.0
Cash Flow From Continuing Investing Activities,-201201000.0,-687859000.0,-525972000.0,-150024000.0
Capital Expenditure Reported,-19496000.0,-24713000.0,,
Net PPE Purchase And Sale,-19496000.0,-24713000.0,-20196000.0,-64411000.0
Purchase Of PPE,-19496000.0,-24713000.0,-20196000.0,-64411000.0
Net Intangibles Purchase And Sale,-6451000.0,-550000.0,-11050000.0,
Purchase Of Intangibles,-6451000.0,-550000.0,-11050000.0,
Net Business Purchase And Sale,-250425000.0,-718030000.0,-483478000.0,-86737000.0
Purchase Of Business,-282943000.0,-718030000.0,-483478000.0,-86737000.0
Sale Of Business,32518000.0,,,
Net Investment Purchase And Sale,71763000.0,55434000.0,-11248000.0,1124000.0
Purchase Of Investment,0.0,-11562000.0,-43290000.0,-30852000.0
Sale Of Investment,71763000.0,66996000.0,32042000.0,31976000.0
Net Other Investing Changes,3408000.0,,,
Financing Cash Flow,-264081000.0,370264000.0,297410000.0,-122960000.0
Cash Flow From Continuing Financing Activities,-264081000.0,370264000.0,297410000.0,-122960000.0
Net Issuance Payments Of Debt,-91297000.0,431646000.0,344875000.0,25000000.0
Net Long Term Debt Issuance,-91297000.0,431646000.0,344875000.0,25000000.0
Long Term Debt Issuance,264000000.0,600000000.0,1455000000.0,205000000.0
Long Term Debt Payments,-355297000.0,-168354000.0,-1110125000.0,-180000000.0
Net Short Term Debt Issuance,,432000000.0,-155125000.0,25000000.0
Short Term Debt Issuance,,600000000.0,455000000.0,205000000.0
Short Term Debt Payments,,-168000000.0,-610125000.0,-180000000.0
Net Common Stock Issuance,-103793000.0,-8425000.0,18382000.0,-102019000.0
Common Stock Issuance,21207000.0,21575000.0,18382000.0,12975000.0
Common Stock Payments,-125000000.0,-30000000.0,,-114994000.0
Net Other Financing Charges,-68991000.0,-52957000.0,-65847000.0,-45941000.0
End Cash Position,272888000.0,327047000.0,275960000.0,270689000.0
Changes In Cash,-29956000.0,51214000.0,5246000.0,12161000.0
Effect Of Exchange Rate Changes,-24203000.0,-127000.0,25000.0,-2565000.0
Beginning Cash Position,327047000.0,275960000.0,270689000.0,261093000.0
Capital Expenditure,-25947000.0,-25263000.0,-31246000.0,-64411000.0
Issuance Of Capital Stock,21207000.0,21575000.0,18382000.0,12975000.0
Issuance Of Debt,264000000.0,600000000.0,1455000000.0,205000000.0
Repayment Of Debt,-355297000.0,-168354000.0,-1110125000.0,-180000000.0
Repurchase Of Capital Stock,-125000000.0,-30000000.0,,-114994000.0
Free Cash Flow,409379000.0,343546000.0,202562000.0,220734000.0
