,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,3123000000.0,2881000000.0,2659000000.0,2533000000.0
Cash Flow From Continuing Operating Activities,3123000000.0,2881000000.0,2659000000.0,2533000000.0
Net Income From Continuing Operations,4069000000.0,2108000000.0,1960000000.0,2020000000.0
Operating Gains Losses,-2638000000.0,-55000000.0,,-110000000.0
Gain Loss On Sale Of Business,-1227000000.0,,0.0,0.0
Gain Loss On Investment Securities,-34000000.0,-55000000.0,,
Earnings Losses From Equity Investments,-1377000000.0,-55000000.0,,
Depreciation Amortization Depletion,1009000000.0,751000000.0,662000000.0,586000000.0
Depreciation And Amortization,1009000000.0,751000000.0,662000000.0,586000000.0
Deferred Tax,537000000.0,92000000.0,-33000000.0,27000000.0
Deferred Income Tax,537000000.0,92000000.0,-33000000.0,27000000.0
Stock Based Compensation,188000000.0,139000000.0,139000000.0,130000000.0
Other Non Cash Items,45000000.0,-25000000.0,-40000000.0,-134000000.0
Change In Working Capital,-87000000.0,-129000000.0,-29000000.0,-96000000.0
Change In Receivables,-5000000.0,-149000000.0,-30000000.0,-44000000.0
Changes In Account Receivables,-5000000.0,-149000000.0,-30000000.0,-44000000.0
Change In Payables And Accrued Expense,-150000000.0,69000000.0,34000000.0,-33000000.0
Change In Payable,-150000000.0,69000000.0,34000000.0,-33000000.0
Change In Account Payable,-150000000.0,69000000.0,34000000.0,-33000000.0
Change In Other Current Assets,-100000000.0,-83000000.0,-17000000.0,-45000000.0
Change In Other Current Liabilities,134000000.0,32000000.0,2000000.0,25000000.0
Change In Other Working Capital,34000000.0,2000000.0,-18000000.0,1000000.0
Investing Cash Flow,-786000000.0,-9830000000.0,-594000000.0,-1755000000.0
Cash Flow From Continuing Investing Activities,-786000000.0,-9830000000.0,-594000000.0,-1755000000.0
Capital Expenditure Reported,-452000000.0,-410000000.0,-305000000.0,-280000000.0
Net Business Purchase And Sale,1054000000.0,-9446000000.0,-292000000.0,-1246000000.0
Purchase Of Business,-183000000.0,-9446000000.0,-352000000.0,-1246000000.0
Sale Of Business,1237000000.0,0.0,60000000.0,0.0
Net Investment Purchase And Sale,1000000.0,4000000.0,9000000.0,-229000000.0
Purchase Of Investment,-5050000000.0,0.0,0.0,-306000000.0
Sale Of Investment,1000000.0,4000000.0,9000000.0,77000000.0
Net Other Investing Changes,-1389000000.0,22000000.0,-6000000.0,
Financing Cash Flow,62026000000.0,6744000000.0,-1753000000.0,-463000000.0
Cash Flow From Continuing Financing Activities,62026000000.0,6744000000.0,-1753000000.0,-463000000.0
Net Issuance Payments Of Debt,-2639000000.0,8696000000.0,370000000.0,1330000000.0
Net Long Term Debt Issuance,,7602000000.0,10000000.0,1613000000.0
Long Term Debt Issuance,,9606000000.0,10000000.0,2213000000.0
Long Term Debt Payments,,-2004000000.0,0.0,-600000000.0
Net Short Term Debt Issuance,-2639000000.0,1094000000.0,360000000.0,-283000000.0
Short Term Debt Issuance,0.0,,,
Short Term Debt Payments,-2639000000.0,,,-283000000.0
Net Common Stock Issuance,-320000000.0,-1321000000.0,-1525000000.0,-1278000000.0
Common Stock Payments,-320000000.0,-1321000000.0,-1525000000.0,-1278000000.0
Cash Dividends Paid,-747000000.0,-669000000.0,-621000000.0,-555000000.0
Common Stock Dividend Paid,-747000000.0,-669000000.0,-621000000.0,-555000000.0
Net Other Financing Charges,65732000000.0,38000000.0,23000000.0,40000000.0
End Cash Position,147976000000.0,1991000000.0,2188000000.0,1872000000.0
Changes In Cash,64363000000.0,-205000000.0,312000000.0,315000000.0
Effect Of Exchange Rate Changes,-6000000.0,8000000.0,4000000.0,-11000000.0
Beginning Cash Position,83619000000.0,2188000000.0,1872000000.0,1568000000.0
Income Tax Paid Supplemental Data,1057000000.0,642000000.0,557000000.0,533000000.0
Interest Paid Supplemental Data,406000000.0,298000000.0,280000000.0,202000000.0
Capital Expenditure,-452000000.0,-410000000.0,-305000000.0,-280000000.0
Issuance Of Debt,0.0,9606000000.0,10000000.0,2213000000.0
Repayment Of Debt,-2639000000.0,-2004000000.0,0.0,-883000000.0
Repurchase Of Capital Stock,-320000000.0,-1321000000.0,-1525000000.0,-1278000000.0
Free Cash Flow,2671000000.0,2471000000.0,2354000000.0,2253000000.0
