,2021-12-31,2020-12-31,2019-12-31,2018-12-31
Operating Cash Flow,1837000000.0,1613000000.0,1823000000.0,1075000000.0
Cash Flow From Continuing Operating Activities,1837000000.0,1613000000.0,1823000000.0,1075000000.0
Net Income From Continuing Operations,1250000000.0,953000000.0,871000000.0,969000000.0
Operating Gains Losses,17000000.0,58000000.0,400000000.0,-22000000.0
Gain Loss On Investment Securities,-1000000.0,2000000.0,-5000000.0,-16000000.0
Pension And Employee Benefit Expense,0.0,,359000000.0,0.0
Depreciation Amortization Depletion,438000000.0,409000000.0,394000000.0,360000000.0
Depreciation And Amortization,438000000.0,409000000.0,394000000.0,360000000.0
Deferred Tax,34000000.0,-25000000.0,-84000000.0,9000000.0
Deferred Income Tax,34000000.0,-25000000.0,-84000000.0,9000000.0
Stock Based Compensation,129000000.0,129000000.0,118000000.0,73000000.0
Other Non Cash Items,3000000.0,-13000000.0,35000000.0,56000000.0
Change In Working Capital,-34000000.0,102000000.0,89000000.0,-370000000.0
Change In Receivables,3000000.0,90000000.0,-79000000.0,62000000.0
Changes In Account Receivables,3000000.0,90000000.0,-79000000.0,62000000.0
Change In Inventory,-284000000.0,-14000000.0,-74000000.0,71000000.0
Change In Payables And Accrued Expense,578000000.0,-116000000.0,198000000.0,271000000.0
Change In Payable,578000000.0,-116000000.0,198000000.0,271000000.0
Change In Account Payable,578000000.0,-116000000.0,198000000.0,271000000.0
Change In Other Current Assets,-205000000.0,167000000.0,49000000.0,-251000000.0
Change In Other Working Capital,-126000000.0,-25000000.0,-5000000.0,-523000000.0
Investing Cash Flow,-742000000.0,-437000000.0,-934000000.0,-1266000000.0
Cash Flow From Continuing Investing Activities,-742000000.0,-437000000.0,-934000000.0,-1266000000.0
Capital Expenditure Reported,-243000000.0,-217000000.0,-248000000.0,-197000000.0
Net PPE Purchase And Sale,6000000.0,56000000.0,7000000.0,0.0
Sale Of PPE,6000000.0,56000000.0,7000000.0,0.0
Net Business Purchase And Sale,-521000000.0,-287000000.0,-709000000.0,-1164000000.0
Purchase Of Business,-521000000.0,-287000000.0,-709000000.0,-1164000000.0
Net Investment Purchase And Sale,16000000.0,11000000.0,16000000.0,95000000.0
Sale Of Investment,16000000.0,11000000.0,16000000.0,95000000.0
Financing Cash Flow,-429000000.0,-966000000.0,-1144000000.0,220000000.0
Cash Flow From Continuing Financing Activities,-429000000.0,-966000000.0,-1144000000.0,220000000.0
Net Issuance Payments Of Debt,491000000.0,-22000000.0,-561000000.0,598000000.0
Net Long Term Debt Issuance,491000000.0,-22000000.0,-561000000.0,598000000.0
Long Term Debt Issuance,844000000.0,892000000.0,1804000000.0,1490000000.0
Long Term Debt Payments,-353000000.0,-914000000.0,-2365000000.0,-892000000.0
Net Short Term Debt Issuance,0.0,0.0,,
Short Term Debt Issuance,0.0,800000000.0,,
Short Term Debt Payments,0.0,-800000000.0,,
Net Common Stock Issuance,-426000000.0,-504000000.0,-201000000.0,36000000.0
Common Stock Issuance,102000000.0,108000000.0,114000000.0,168000000.0
Common Stock Payments,-528000000.0,-612000000.0,-315000000.0,-132000000.0
Cash Dividends Paid,-482000000.0,-436000000.0,-379000000.0,-337000000.0
Common Stock Dividend Paid,-482000000.0,-436000000.0,-379000000.0,-337000000.0
Net Other Financing Charges,-12000000.0,-4000000.0,-3000000.0,-77000000.0
End Cash Position,1874000000.0,1254000000.0,1001000000.0,1257000000.0
Changes In Cash,666000000.0,210000000.0,-255000000.0,29000000.0
Effect Of Exchange Rate Changes,-46000000.0,43000000.0,-1000000.0,-40000000.0
Beginning Cash Position,1254000000.0,1001000000.0,1257000000.0,1268000000.0
Income Tax Paid Supplemental Data,257000000.0,181000000.0,138000000.0,119000000.0
Interest Paid Supplemental Data,207000000.0,217000000.0,221000000.0,204000000.0
Capital Expenditure,-243000000.0,-217000000.0,-248000000.0,-197000000.0
Issuance Of Capital Stock,102000000.0,108000000.0,114000000.0,168000000.0
Issuance Of Debt,844000000.0,1692000000.0,1804000000.0,1490000000.0
Repayment Of Debt,-353000000.0,-1714000000.0,-2365000000.0,-892000000.0
Repurchase Of Capital Stock,-528000000.0,-612000000.0,-315000000.0,-132000000.0
Free Cash Flow,1594000000.0,1396000000.0,1575000000.0,878000000.0
